# File Format Version = 2
# File Timestamp = 2/2/2018 10:00:30 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-02-02-090010.56.buf
# Measurement ID = 88
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

46,32.490,Alpha,2131.22823,4.76426,91.00000,138.47775,158.80451
47,35.202,Alpha,2136.29068,4.90545,90.00000,136.34220,160.64190
48,35.223,Alpha,2282.74169,5.16378,83.50000,133.80090,155.78877
49,35.702,Alpha,2263.49064,4.73842,87.50000,143.54605,156.07895
50,35.718,Alpha,2106.12576,4.62191,88.00000,135.06840,152.07561
51,35.858,Alpha,2297.23578,5.06043,91.12401,140.93597,160.08442
52,37.272,Alpha,2111.60647,4.54017,93.00000,144.24718,159.93607
53,38.400,Alpha,2262.50310,4.89210,89.00000,141.72395,158.75281
54,38.841,Alpha,2245.36149,4.54321,90.00000,146.92942,155.01281
55,38.872,Alpha,2186.73260,4.65508,89.50000,140.77935,154.84942
56,42.102,Alpha,2207.86176,4.53387,87.00000,140.67160,150.02221
57,44.842,Alpha,2056.06810,4.76019,89.00000,132.08938,156.09673
58,45.472,Alpha,2261.06575,4.61474,91.00000,146.72766,155.73531
59,45.998,Alpha,2369.98301,5.13251,87.00000,145.42073,163.84691
60,46.402,Alpha,2199.46556,4.83534,88.50000,138.09813,156.42504
61,46.529,Alpha,2416.16056,5.11827,90.00000,147.06302,161.93993
62,47.219,Alpha,2183.55532,4.56094,87.50000,145.86565,158.87060
63,47.872,Alpha,2341.26034,4.98446,89.00000,142.30229,156.92278
64,49.352,Alpha,2325.36548,4.62435,88.00000,148.23050,154.13409
65,49.865,Alpha,2240.20715,5.00216,92.00000,139.16527,159.31711
66,51.485,Alpha,2222.00320,5.01981,83.50000,136.09852,158.88086
67,51.560,Alpha,2375.80513,5.02326,85.00000,144.96848,159.60507
68,52.004,Alpha,2023.18005,4.53237,89.59910,139.79400,161.96945
69,52.773,Alpha,2230.09832,4.57093,87.50000,144.76924,154.47072
70,53.286,Alpha,2142.63730,4.79657,92.00000,137.68507,157.70115
71,53.396,Alpha,2321.54200,5.01986,86.00000,143.02788,160.79456
72,53.597,Alpha,2056.64950,4.16357,93.11452,145.93595,153.54425
73,54.657,Alpha,2397.48551,4.94965,87.50000,145.90988,156.69960
74,55.463,Alpha,2092.49988,4.35458,90.84705,141.23381,152.06107
75,56.129,Alpha,2256.67090,4.88586,86.50000,136.33080,151.88425
76,57.422,Alpha,2170.03767,4.94883,84.50000,134.07713,157.06796
77,58.253,Alpha,2153.09820,4.50647,89.00000,141.12805,153.01685
78,59.909,Alpha,2235.55000,4.95830,89.86560,137.95712,157.54270
79,59.982,Alpha,1173.53698,2.38888,77.86393,136.63173,145.89804
80,60.508,Alpha,2209.57562,4.90305,89.00000,136.35255,155.17664
81,60.983,Alpha,2315.71563,4.87260,86.50000,144.16110,157.74185
82,61.493,Alpha,2172.64962,4.52821,89.00000,144.04953,155.68878
83,64.347,Alpha,2151.46719,4.44485,90.25598,142.91295,153.21012
84,64.555,Alpha,2240.59628,4.63884,89.50000,145.11807,156.19491
85,65.018,Alpha,2302.81719,4.74901,87.50000,143.33623,153.74334
86,65.139,Alpha,2395.48768,5.00343,81.00000,146.30047,159.66319
87,66.403,Alpha,2326.17009,5.03688,89.61193,143.73578,161.56846
88,68.582,Alpha,2269.51929,4.87601,89.50000,142.01232,157.68039
89,68.656,Alpha,2274.59015,4.99129,80.00000,138.93620,157.82264
90,69.419,Alpha,2325.16181,5.03575,89.50000,141.79678,158.61774
91,69.789,Alpha,2273.38585,4.91096,92.00000,140.27325,155.51342
92,70.917,Alpha,2254.46024,5.02395,90.50000,138.13030,158.24532
93,71.339,Alpha,2147.39752,4.68280,93.50000,139.82499,156.04465
94,72.259,Alpha,2062.28566,4.61462,90.00000,133.88714,152.60485
95,72.976,Alpha,2151.95413,4.60460,90.38119,141.05914,155.93104
96,74.015,Alpha,2173.09653,4.64823,82.50000,138.30619,152.90510
97,74.046,Alpha,2248.04097,4.75813,89.50000,140.21030,153.33738
98,74.253,Alpha,2374.54064,4.69073,80.50000,148.42981,153.61894
99,75.089,Alpha,2389.29177,5.18990,83.50000,143.21969,161.80829
100,75.354,Alpha,2176.66548,4.79150,89.00000,137.50843,155.69634
101,77.529,Alpha,2194.43467,4.66322,90.00000,139.36445,152.63466
102,77.668,Alpha,2444.80977,5.12224,86.50000,143.60022,156.29599
103,78.083,Alpha,2161.65417,4.53099,90.04538,144.98776,157.87144
104,78.110,Alpha,2170.60161,4.57965,91.00000,144.69630,158.09015
105,78.393,Alpha,2577.64204,5.28180,89.00000,148.85951,159.18475
106,78.948,Alpha,2217.94547,4.86530,79.00000,136.85777,155.23447
107,80.013,Alpha,2230.00148,4.66912,91.00000,147.30095,160.17632
108,80.674,Alpha,2254.60340,4.67815,91.79388,146.85716,158.25577
109,81.664,Alpha,2284.01564,5.01767,92.18721,144.58762,164.26399
110,82.006,Alpha,2324.06506,5.18268,90.00000,142.13004,164.30842
111,82.156,Alpha,2303.02826,4.89080,82.00000,142.19564,156.82572
112,83.274,Alpha,2094.85869,4.84933,89.00000,132.39205,156.68685
113,83.825,Alpha,2392.98386,4.70975,77.00000,150.23418,155.30464
114,83.968,Alpha,2381.86696,5.01134,89.50000,143.57747,156.74141
115,84.655,Alpha,2229.87399,4.78500,88.00000,140.01138,155.32066
116,84.684,Alpha,2287.00235,5.04585,87.50000,138.57922,157.76258
117,84.721,Alpha,2313.73029,4.68201,91.50000,147.38616,155.37403
118,86.218,Alpha,2327.01684,4.86560,88.50000,144.58964,157.34950
119,87.120,Alpha,2090.91735,4.61854,89.50000,136.69604,154.94033
120,87.970,Alpha,2030.52498,4.55653,90.50000,135.98242,156.27672
121,88.701,Alpha,2394.15478,4.92888,87.00000,148.21927,159.30610
122,88.912,Alpha,2254.75673,4.71395,85.00000,142.82469,155.30148
123,89.543,Alpha,2227.20175,4.35450,89.70375,146.22185,149.79600
124,89.999,Alpha,2140.66374,4.55777,90.55125,137.67488,150.81631
125,90.207,Alpha,2181.97200,4.66800,89.50000,140.80781,155.66859
126,90.888,Alpha,2123.71809,4.65538,89.00000,137.71011,155.39109
127,90.900,Alpha,2123.79552,4.51511,90.51745,140.78761,154.58837
128,91.554,Alpha,2184.66055,4.54462,87.00000,143.24538,154.78033
129,92.151,Alpha,2296.80403,4.64795,90.00000,146.12632,154.05692
130,92.933,Alpha,2341.18168,5.15989,88.00000,141.52559,161.28681
131,93.216,Alpha,2357.80813,4.85316,87.50000,147.89449,158.83768
132,93.432,MidAir,2073.07749,4.53805,90.60697,134.54425,150.53411
133,94.449,Alpha,2265.62396,4.78322,89.94611,143.52169,157.16196
134,94.676,Alpha,2293.78225,4.77249,91.00000,144.51164,155.94400
135,94.846,Alpha,2150.90653,4.64745,90.50000,137.31740,152.28962
136,95.467,Alpha,2297.29282,4.74578,88.00000,143.37943,154.05792
137,95.738,Alpha,2344.58263,4.87885,87.50000,145.67711,157.78380
138,96.236,Alpha,2271.16788,4.82256,89.00000,141.53093,155.52657
139,96.802,Alpha,2052.90200,4.45657,90.00000,136.59479,152.03601
140,98.706,Alpha,2215.00848,4.96269,88.00000,134.85205,154.99461
141,98.902,Alpha,2369.65718,4.86327,86.50000,149.10718,159.96525
142,100.082,Alpha,2263.19229,4.86804,89.50000,145.23369,162.17169
143,100.515,Alpha,2161.76508,4.68776,91.00000,140.06566,156.30648
144,100.538,Round,2005.74925,4.86120,90.73886,129.43827,159.18274
145,100.552,Alpha,2266.86304,4.75155,91.40976,144.41307,156.84311
146,102.527,Alpha,2396.31228,4.95444,89.58164,150.77264,162.86039
147,102.534,Alpha,2291.18045,4.72505,84.50000,143.90692,154.50641
148,102.700,Alpha,2069.89848,4.53146,87.50000,137.25929,154.63370
149,103.595,Round,1155.54060,2.95917,88.00000,110.68278,132.82315
150,104.522,Alpha,2062.99874,4.53227,91.79995,138.73476,156.36360
151,104.941,Alpha,2235.03031,4.97073,88.00000,139.84687,160.96190
152,104.986,Alpha,2071.30777,4.48299,90.00000,136.16385,151.12604
153,105.238,Sidewall,2478.66807,5.17509,78.50000,143.71122,156.49999
154,105.704,Alpha,1125.73238,2.13776,76.59571,139.00239,139.13374
155,106.159,Alpha,2056.49993,4.67030,88.50000,132.82067,153.79840
156,106.271,Alpha,2091.59964,4.56272,89.46589,136.06133,152.49996
157,108.379,Alpha,2164.99973,4.74097,80.00000,135.03758,152.49462
158,109.623,Alpha,2448.67042,5.18041,88.00000,144.79638,159.39002
159,110.038,Alpha,2113.29308,4.53786,89.00000,139.64299,154.89655
160,110.364,Alpha,2386.39795,5.06673,82.50000,144.42965,159.86023
161,112.198,Alpha,2327.56609,5.14545,91.85424,143.24303,163.60303
162,112.652,Alpha,2201.52897,4.66547,90.60119,142.86865,156.73732
163,113.372,MidAir,1973.54789,4.44183,93.11806,133.65729,152.23811
164,113.413,Alpha,2088.88220,4.21093,80.00000,143.95940,151.67166
165,113.923,Alpha,2207.55779,4.85155,90.50000,138.58389,156.57271
166,113.990,Alpha,2262.67302,4.85549,90.00000,139.83119,154.80892
167,114.006,Alpha,2372.56627,5.19439,85.50000,141.80644,161.26997
168,114.011,Alpha,2272.40662,4.98003,89.86013,139.18856,157.32101
169,114.030,Alpha,2020.53726,4.66029,93.00000,134.23228,156.68411
170,114.045,Alpha,2369.10642,5.02051,90.00000,147.29830,162.24818
171,114.209,Alpha,2227.69952,4.69935,78.50000,142.17446,155.80519
172,115.134,Alpha,2118.07848,4.59607,89.90913,139.95508,156.77534
173,116.564,Alpha,2274.72957,5.01347,89.00000,138.25554,156.97405
174,116.821,Alpha,2050.55550,4.57254,91.50000,136.28320,155.30624
175,117.239,Alpha,2231.94911,4.69409,89.00000,142.83677,155.78305
176,117.251,Sidewall,1950.85747,4.18692,89.00000,143.77854,160.24045
177,118.684,Alpha,2271.99333,4.91901,91.00000,144.68619,162.20833
178,118.872,Alpha,2300.59099,4.90449,88.50000,143.91623,159.12606
179,119.414,Alpha,2161.97343,4.71827,90.50000,138.39853,155.08707
180,119.952,Alpha,2086.90317,4.74032,89.00000,132.28445,152.99404
181,120.056,Alpha,2212.23149,4.48887,89.50000,142.58396,150.47107
182,120.470,Alpha,2063.63080,4.61874,88.00000,133.73344,153.26730
183,120.942,Alpha,2106.89084,4.83809,89.00000,133.47452,156.54717
184,121.039,Alpha,2190.59297,4.71693,91.00000,140.81247,156.29564
185,121.562,Alpha,2292.57404,4.98585,89.00000,141.63017,159.64939
186,122.922,Alpha,2046.43033,4.52723,91.50000,136.85469,154.77018
187,123.133,Alpha,2258.41443,5.05280,78.00000,133.46633,153.70431
188,123.360,Alpha,2205.09482,4.95666,88.00000,137.41742,158.74270
189,123.389,Alpha,2343.25568,4.74139,88.50000,145.44665,153.45467
190,123.520,Alpha,2070.88183,4.55415,91.87524,138.36925,155.98520
191,123.714,Alpha,2303.46044,4.88228,88.00000,142.68084,156.79554
192,124.880,Alpha,2421.78909,5.13699,88.23065,144.51058,159.59327
193,125.019,Alpha,2257.98450,4.68720,89.00000,142.92100,153.78399
194,125.468,Alpha,2189.60428,4.71026,88.50000,137.73997,152.62082
195,125.606,Alpha,2040.03251,4.55691,90.00000,134.82292,153.84702
196,126.048,Alpha,2141.96368,4.75493,89.90980,135.50807,154.21489
197,126.381,Alpha,2339.78608,5.22864,89.00000,140.01837,161.62005
198,126.522,Alpha,2355.97260,4.96506,90.00000,146.97934,160.96224
199,126.716,Alpha,2052.52398,4.20233,91.45467,142.82554,151.67238
200,126.983,Alpha,2044.31636,4.09204,91.50000,150.01457,156.79455
201,128.046,Alpha,2370.44799,5.10109,90.00000,142.06751,158.10772
202,128.838,Alpha,2218.86897,4.83847,91.50000,140.26616,157.34865
203,129.318,Alpha,2377.04050,4.97504,85.50000,145.92737,159.33600
204,129.496,Alpha,2222.86985,5.08309,90.00000,138.76456,163.81009
205,130.378,Alpha,2097.53776,4.43758,88.00000,139.48256,152.59115
206,130.530,Alpha,2400.40956,5.35118,78.00000,132.10768,151.09364
207,131.360,Alpha,2249.28209,4.62401,90.44394,146.15665,156.33450
208,131.928,Alpha,2116.72126,4.79985,91.24700,136.32338,158.21093
209,132.241,Alpha,2145.60464,4.31963,90.50000,145.34483,152.36961
210,132.491,Alpha,2392.00509,5.30801,88.00000,140.15835,160.79403
211,132.743,Alpha,2313.26443,4.89902,89.50000,144.12406,158.31576
212,133.132,Alpha,2276.55897,4.70985,90.92179,144.66292,155.36940
213,134.472,Alpha,2255.80757,4.77760,88.50000,143.22165,157.22789
214,136.034,Alpha,2237.63649,4.79882,87.00000,142.45096,158.59211
215,138.253,Alpha,2382.55857,4.93961,84.50000,145.39710,157.13927
216,138.312,Alpha,2404.49387,4.96645,89.00000,147.41633,158.68857
217,138.721,Alpha,2179.67871,4.61191,91.00000,140.75626,153.64242
218,139.442,Alpha,2110.41283,4.47330,89.66023,139.86136,153.21146
219,139.702,Alpha,2069.24860,4.90876,88.50000,129.84440,156.42620
220,139.760,Alpha,2260.44715,4.93115,88.50000,141.02606,159.41556
221,139.765,MidAir,2013.84348,4.13430,88.50000,139.22629,148.02423
222,139.937,Alpha,2309.36250,4.91709,87.00000,140.87310,155.37830
223,140.792,Alpha,2250.42114,4.91435,90.93767,138.83314,155.89104
224,141.025,Alpha,2441.87246,5.33891,80.00000,143.65476,164.27693
225,141.057,Alpha,2464.56167,5.33210,81.00000,139.08519,155.81966
226,141.324,Alpha,2234.36988,4.79991,88.00000,144.62202,161.68142
227,141.957,Alpha,2363.30816,4.93342,90.00000,148.13978,160.87510
228,142.066,Alpha,1938.80465,4.35306,89.84264,142.56658,166.27580
229,142.274,Alpha,2055.03541,4.47687,91.04458,137.55440,153.76217
230,143.957,Alpha,2366.07196,5.02670,90.69514,143.42806,157.79926
231,145.192,Alpha,2117.76781,4.52205,88.50000,138.33511,152.27254
232,145.912,Alpha,2178.04781,4.52133,90.00000,144.67339,155.85952
233,147.145,Alpha,2161.65007,4.60455,89.00000,141.41801,155.79009
234,147.253,Alpha,2386.10259,5.38542,88.50000,139.74118,163.61537
235,147.625,Alpha,2186.99451,4.42905,90.82618,149.40469,157.89425
236,147.805,Alpha,2308.55492,4.98964,88.50000,140.52514,156.99490
237,148.118,Alpha,2328.37964,4.99579,86.50000,142.73478,159.12605
238,148.785,Alpha,2261.33289,4.85364,90.50000,141.28286,156.26324
239,149.628,Alpha,2249.29089,4.59747,89.46542,141.95513,150.77094
240,150.921,Alpha,2405.04113,4.96485,88.00000,144.13816,154.78864
241,150.937,Alpha,2371.46280,4.88326,89.61891,147.91677,158.81650
242,151.705,Alpha,2165.84476,4.79506,89.00000,136.97511,155.89962
243,154.783,Round,2105.95756,5.12774,89.00000,129.44454,160.33554
244,155.795,Alpha,2397.21816,5.38197,83.50000,135.48879,156.63500
245,156.236,Alpha,2195.14641,4.86269,94.00000,143.23880,162.15158
246,156.610,Alpha,2334.24224,4.98049,89.50000,142.57394,157.29895
247,159.407,Alpha,2179.58855,4.73900,89.50000,137.83834,154.29171
248,159.981,Alpha,2282.62632,4.72436,91.50000,145.97383,156.80386
249,160.056,Alpha,2119.09889,4.69650,90.00000,134.27718,151.87476
250,162.972,Alpha,2059.75829,4.46561,91.50000,141.85356,158.46409
251,162.980,Alpha,2343.91683,4.72267,89.50000,150.19453,158.21816
252,163.345,Alpha,2281.61878,5.07289,89.88293,139.57625,160.22866
253,163.741,Alpha,2375.95315,5.18009,91.63163,141.96201,159.62774
254,164.104,Alpha,2236.83499,4.76806,89.48297,147.14638,163.42232
255,164.135,Alpha,2228.53138,4.69295,88.50000,142.02559,154.97324
256,164.198,Alpha,2307.01838,4.77931,79.50000,144.00633,155.37873
257,164.306,Alpha,2159.05443,4.76706,85.50000,134.93481,153.06237
258,164.512,Alpha,2104.42058,4.48039,90.50000,140.16916,153.81754
259,164.598,Alpha,2268.62178,4.89953,91.50000,144.77702,161.87286
260,164.723,Alpha,2067.61962,4.71676,91.07690,135.60143,158.22065
261,164.853,Alpha,2203.85669,4.65756,88.00000,142.17211,155.55509
262,164.994,Alpha,2274.57306,4.73684,89.00000,141.10119,152.20587
263,165.263,Alpha,2117.67756,4.52290,87.00000,138.09987,152.05033
264,165.592,Alpha,2373.77763,4.99777,88.00000,143.83856,157.39381
265,165.614,Alpha,2164.03890,4.77345,89.46168,137.56518,156.27167
266,165.616,Alpha,2311.03418,4.82444,89.00000,143.24865,155.18101
267,167.575,Alpha,2276.32822,4.62003,90.72848,147.87126,156.45990
268,167.856,Alpha,2107.50389,4.57041,87.50000,139.08964,155.85041
269,167.953,Alpha,2223.28955,4.96754,91.50000,140.46718,161.34832
270,167.972,Alpha,2247.88879,4.56717,92.56634,145.27925,153.34128
271,168.029,Alpha,2229.12324,4.92205,90.00000,138.72238,157.70087
272,170.893,Alpha,2124.53709,4.61372,90.00000,139.49727,155.80796
273,170.916,Alpha,2265.48812,4.75043,88.50000,144.87944,157.63942
274,171.685,Alpha,2190.45762,4.95950,92.50000,139.95110,162.28507
275,172.492,Alpha,2232.17527,4.76142,90.79061,142.50873,157.21140
276,172.496,Alpha,2252.72283,5.02263,83.00000,136.16280,156.45729
277,173.722,Alpha,2301.43765,4.78006,90.08722,146.30013,158.08523
278,173.865,Alpha,2203.53665,4.85767,83.00000,138.09798,157.24049
279,175.662,Alpha,2468.15435,5.27647,91.00000,143.03807,157.62356
280,176.221,Alpha,2190.31553,4.73106,90.00000,141.31415,157.75362
281,178.101,Alpha,2194.24536,4.48670,90.50000,145.69149,154.97094
282,181.033,Alpha,1997.73605,4.35771,90.00000,136.68280,152.82850
283,182.186,Alpha,2363.89997,4.89436,88.50000,145.95355,157.39554
284,183.250,Alpha,2236.77243,4.72551,89.77652,142.52767,156.05923
285,185.295,Alpha,2045.26028,4.38085,91.14352,138.80836,152.94300
286,186.130,Alpha,2307.27908,5.07521,90.17864,140.75217,159.95271
287,187.328,Alpha,2137.53763,4.75368,78.00000,136.56481,157.76117
288,187.876,Alpha,2114.91416,4.80354,87.50000,133.62587,155.46296
289,189.301,Alpha,2170.43357,4.62151,87.00000,138.53204,152.44074
290,190.093,Alpha,2261.61921,4.88965,90.70958,143.60255,160.78090
291,192.050,Alpha,2205.81430,4.91383,89.85333,138.17849,158.58268
292,192.154,Alpha,2227.69617,4.56686,85.50000,144.57727,154.40905
293,192.347,Alpha,2207.32843,4.36059,89.60849,148.42193,153.50000
294,195.003,Alpha,2288.27486,4.59154,89.50000,149.13797,156.28407
295,195.618,Alpha,2225.13492,4.88452,88.50000,139.52327,158.08142
296,196.411,Alpha,2358.37158,4.90288,89.50000,145.78326,157.45499
297,197.043,Alpha,2209.51131,4.89415,90.30751,139.42850,159.21655
298,197.278,Alpha,2277.27819,4.63944,91.00000,148.70290,157.73581
299,197.424,Alpha,2174.81144,5.07370,89.00000,130.84426,155.37051
300,197.609,Alpha,2096.98708,4.72729,89.00000,133.78910,154.04795
301,198.000,Alpha,2450.99870,5.18696,87.50000,145.62884,160.22710
302,200.651,Alpha,2255.68505,5.10838,83.50000,135.31122,157.84387
303,200.814,Alpha,2231.39379,4.88049,90.50000,140.61128,158.48298
304,201.684,Alpha,2060.83655,4.39332,91.50000,141.43973,155.44499
305,202.308,Round,2028.88491,4.82892,93.19094,132.15696,158.78360
306,202.988,Alpha,2287.05130,5.02806,90.50000,138.76571,156.59101
307,203.346,Alpha,2088.15805,4.33819,92.00000,149.64997,161.73952
308,203.790,Alpha,2224.05094,4.83290,80.00000,139.27121,157.04538
309,205.138,Alpha,2260.65040,4.89210,85.50000,137.66435,153.51080
310,205.243,Alpha,1992.04929,3.92968,89.50000,149.95026,154.80245
311,205.942,SlowHigh,2153.47462,4.61586,61.00000,138.04096,153.65631
312,207.745,Alpha,2313.16767,4.99667,90.00000,143.45682,160.58327
313,208.922,Alpha,2392.53319,4.96606,89.27144,146.40777,158.28814
314,210.055,Alpha,2258.62402,4.60725,90.50000,147.36162,156.58900
315,210.546,Alpha,2155.60084,4.62744,89.61610,143.22292,159.47495
316,210.583,Alpha,2131.46071,4.75692,92.00000,137.93673,157.57789
317,211.722,Alpha,2333.62851,5.03808,89.48098,142.60099,159.61810
318,212.370,Alpha,2104.92840,4.62122,89.50000,136.40574,153.61023
319,213.057,Alpha,2211.30870,4.91793,90.37408,137.51675,157.15400
320,213.299,Alpha,2073.44733,4.74875,88.50000,131.90624,154.04528
321,213.639,Alpha,2275.00498,5.05744,92.00000,142.93194,163.96126
322,214.067,Alpha,2197.17184,4.97784,89.50000,136.05008,158.28368
323,214.184,Alpha,2416.53176,4.96947,89.97170,146.73903,157.15747
324,214.314,Alpha,2254.30904,4.80546,87.00000,140.10895,154.43556
325,214.337,Alpha,2018.13806,4.33660,89.50000,137.45674,151.85708
326,214.773,Alpha,2226.46867,4.92119,91.50000,142.58656,162.34397
327,214.947,Alpha,2365.28648,4.85476,89.50000,147.04424,157.11881
328,215.264,Alpha,2262.83787,4.82868,89.50000,140.47215,154.66290
329,216.036,Alpha,1985.09048,4.47179,92.00000,134.88492,154.61353
330,217.702,Alpha,2251.71505,4.70970,86.00000,146.99325,160.41407
331,219.035,Alpha,2301.92514,4.84360,90.76498,146.22746,159.82525
332,219.507,Alpha,2278.23956,4.72929,87.00000,143.16171,154.40899
333,219.580,Alpha,2068.81145,4.40853,89.00000,144.32113,159.55536
334,219.645,Alpha,2178.53216,4.67384,88.00000,140.43165,155.55759
335,219.980,Alpha,2050.49382,4.55405,89.00000,134.36224,152.65123
336,220.038,Alpha,2475.21337,5.43367,88.50000,143.91662,164.20117
337,220.789,Alpha,2319.97000,4.93402,90.00000,147.39271,163.16338
338,223.028,Alpha,2436.40823,5.33094,88.50000,142.63362,161.81963
339,223.367,Alpha,2280.44835,4.88403,88.00000,144.02020,160.08147
340,224.117,Alpha,2178.55848,4.51322,89.00000,141.85577,152.39882
341,224.850,Alpha,2027.46513,4.48336,90.19258,135.52951,153.53680
342,225.160,Alpha,2201.98025,4.88843,80.00000,135.37542,154.94670
343,225.907,Alpha,2101.59765,4.54745,92.00000,140.21611,155.69579
344,226.253,Alpha,2243.62723,4.59498,88.50000,144.59174,154.18773
345,226.355,Alpha,2099.79086,4.43030,88.24125,145.84944,160.41292
346,226.703,Alpha,2103.19332,4.53966,87.00000,137.08988,152.50000
347,226.712,Alpha,2178.66515,4.71118,87.00000,139.32382,155.74905
348,226.960,Alpha,2106.80506,4.86858,83.50000,132.46939,157.18604
349,227.765,Alpha,2217.08444,4.97970,86.00000,134.72023,155.40866
350,228.364,Alpha,2223.48901,4.66796,89.50000,141.40806,153.63603
351,228.724,Alpha,2374.86316,4.62574,84.00000,151.22494,154.66386
352,228.983,Alpha,1888.60272,4.17506,85.50000,139.98373,161.33355
353,229.665,Alpha,2123.89736,4.74774,90.50000,137.32581,157.33807
354,230.935,Alpha,2176.47990,4.45572,90.91054,144.60615,153.84132
355,231.176,Alpha,2329.45366,5.05710,79.00000,137.26208,154.02502
356,231.253,Alpha,2280.09323,4.74766,89.00000,143.27073,154.77976
357,231.306,MidAir,2090.39025,4.25312,93.70529,143.58202,151.38401
358,231.781,Alpha,1983.57198,4.24839,91.38165,138.02110,151.84092
359,232.475,Alpha,2084.50474,4.64484,89.80193,137.34459,157.46223
360,232.773,Alpha,2024.98592,4.69811,91.50000,132.65982,155.95630
361,233.678,Alpha,2257.99048,4.53736,79.50000,147.06812,154.69321
362,235.442,Alpha,2124.98781,4.67724,88.50000,136.84639,154.82674
