# File Format Version = 2
# File Timestamp = 2/2/2018 11:03:35 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-02-01-104403.25.buf
# Measurement ID = 86
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

35,20.969,Alpha,2246.13254,4.79220,88.00000,140.70634,155.60493
36,21.450,Alpha,2180.80831,4.96942,87.00000,134.62805,157.53921
37,22.664,Alpha,2162.81806,5.00087,88.00000,133.19797,157.90975
38,23.065,Alpha,1749.04506,3.71450,92.76677,140.81935,153.86516
39,23.945,Alpha,2260.49312,4.51649,90.50000,153.63353,160.70138
40,25.131,Alpha,2393.82899,5.37799,87.00000,137.00956,159.03187
41,25.294,Alpha,2200.42699,4.70472,90.50000,138.89336,152.56214
42,25.696,Alpha,2014.51993,4.29383,88.50000,137.54425,150.88878
43,25.995,Alpha,2256.66463,5.26877,89.46283,133.50679,159.93258
44,25.999,Alpha,2345.08556,4.55357,87.50000,149.67433,152.57856
45,27.313,Alpha,2234.30250,4.91920,89.00000,137.56535,155.93899
46,29.448,Alpha,2285.20832,5.02031,91.45679,143.26151,162.71481
47,30.100,Alpha,2226.80179,5.25718,85.50000,131.78004,159.39021
48,31.083,Alpha,2173.80578,4.36616,83.00000,144.44083,151.58487
49,33.231,Alpha,2302.30994,5.29879,88.50000,134.72571,159.18725
50,33.303,Alpha,2180.98951,4.46774,87.50000,142.81635,152.00344
51,34.259,Alpha,2290.00332,4.85425,89.00000,142.81685,156.91774
52,35.025,Alpha,2298.20859,4.87214,90.00812,141.62146,155.37075
53,35.947,Alpha,2034.68705,4.45986,89.50000,136.02354,152.76844
54,36.612,Alpha,1980.18157,4.33349,92.00000,136.42006,152.29533
55,36.861,Alpha,2088.45826,4.53308,87.00000,135.34160,150.99439
56,37.517,Alpha,2133.06689,4.82875,91.75096,136.62610,158.13679
57,39.831,Alpha,2478.88186,4.96738,88.50000,149.40551,156.45557
58,40.133,Alpha,2131.06850,4.68460,90.00000,137.68034,155.67173
59,40.952,Alpha,2165.04942,4.69911,91.00000,141.05087,157.79485
60,41.198,Alpha,2234.94095,4.75254,87.50000,142.12564,156.53734
61,41.744,Alpha,2133.42400,4.34624,93.23762,149.28851,158.23564
62,42.578,Alpha,2319.44503,4.90254,82.50000,145.34700,160.32472
63,43.920,Alpha,2349.66946,4.99614,89.50000,142.60357,157.11046
64,43.932,Alpha,2277.51417,4.52001,90.00000,149.22388,154.90052
65,43.939,Alpha,2272.70454,4.54512,91.50000,150.44952,157.17708
66,44.120,Alpha,2322.76645,4.99187,90.00000,142.55864,158.56075
67,44.484,Alpha,2190.60996,4.53477,90.39048,144.71680,155.62640
68,44.572,Alpha,2484.52530,5.19416,79.00000,145.67678,158.83098
69,46.040,Alpha,2122.89486,4.65302,87.50000,136.57160,154.10881
70,46.047,Alpha,2253.38210,4.86740,90.00000,141.48655,157.97110
71,46.458,Alpha,2092.21389,4.63883,84.00000,133.26912,151.72837
72,46.625,Alpha,2285.66944,4.51972,91.50000,149.58438,154.67749
73,47.054,Alpha,2320.22659,4.80334,88.50000,143.81300,154.83684
74,49.108,Alpha,2289.47867,4.74679,90.50000,145.78783,157.06312
75,49.720,Alpha,2236.71004,4.93176,87.00000,136.77105,155.41658
76,50.410,Alpha,2212.53299,4.48231,89.79690,147.00571,155.34506
77,50.628,Alpha,2164.65220,4.29021,93.32262,148.82480,154.02807
78,54.531,Alpha,2193.69147,4.59305,87.00000,140.17488,151.86874
79,55.182,Alpha,2131.12435,4.40829,89.50000,140.39143,150.48765
80,55.466,Alpha,2121.33169,4.56951,90.50000,139.20058,154.35710
81,55.693,Alpha,2304.25901,4.75639,89.97594,148.18215,159.43255
82,55.818,Alpha,2028.83780,4.42189,83.50000,137.13871,154.22227
83,56.060,Alpha,2229.77830,4.66938,90.15271,141.14252,152.96692
84,57.120,Alpha,2341.25948,4.91272,91.40533,148.07206,161.52780
85,58.189,Alpha,2129.02777,4.69395,90.01882,140.35807,159.85321
86,59.466,Alpha,2050.12748,4.35252,91.38295,139.89864,153.02508
87,59.767,Alpha,2251.68406,5.00450,80.50000,137.05450,157.28980
88,61.127,Alpha,2320.69653,4.95711,86.50000,146.31541,163.21190
89,61.438,Alpha,2016.59619,4.26789,90.50000,138.38327,150.72256
90,61.942,Alpha,2387.09158,5.11785,88.00000,145.79816,162.71865
91,64.058,Alpha,2259.92994,4.66250,89.85337,141.62418,151.56118
92,64.831,Alpha,2332.15195,4.93287,86.50000,138.45458,151.23953
93,65.481,Round,2130.19252,5.11703,89.45000,129.01984,157.74194
94,67.691,Alpha,2448.70367,5.03244,87.00000,146.42156,156.88273
95,67.751,Alpha,2279.96167,5.01926,89.00000,138.97748,157.91787
96,67.911,Alpha,2364.62131,5.06232,79.50000,141.68384,157.76670
97,68.017,Alpha,2198.13122,4.59585,89.00000,141.21274,153.04056
98,69.023,Alpha,2139.82066,4.70906,91.46612,136.79963,154.08048
99,70.274,Alpha,2041.32689,4.63382,91.32843,133.37849,153.96232
100,70.486,Alpha,2200.97185,4.95031,90.00000,138.25841,159.85761
101,71.073,Alpha,2290.63509,4.74513,88.00000,147.67532,159.55852
102,71.181,Alpha,2163.70711,4.59737,89.00000,140.28742,153.88896
103,72.319,Alpha,2003.64401,3.94669,92.18845,150.72728,155.39673
104,72.874,Alpha,2052.97652,4.57212,87.50000,135.93243,155.58829
105,73.757,Alpha,2294.08625,4.97403,89.00000,139.36679,155.89021
106,73.935,Alpha,2128.59158,4.59435,88.50000,138.85230,154.72630
107,74.435,Alpha,2270.20328,4.89167,88.00000,142.42538,159.15411
108,74.613,Alpha,2207.08775,4.81749,89.50000,139.85132,157.27515
109,75.303,Alpha,2137.32067,4.67075,92.50000,138.84459,155.24220
110,75.845,Alpha,2186.01212,4.79487,90.48512,140.57698,159.13142
111,76.023,Alpha,2175.17213,4.55003,88.50000,141.55532,153.60933
112,77.695,Alpha,2376.85363,4.92514,88.50000,145.45535,157.02927
113,78.766,Round,2272.90513,5.43325,90.00000,135.17529,166.46534
114,79.259,Alpha,2317.20338,4.78770,91.21242,147.95562,159.06595
115,79.506,Alpha,2196.23523,4.78451,88.50000,137.23881,153.57103
116,79.771,Alpha,2271.76147,4.56898,90.01490,146.79147,154.06563
117,79.788,Alpha,2274.59083,4.64137,92.50000,149.18291,158.45314
118,79.905,Alpha,2180.86950,4.77476,87.00000,137.12631,154.72073
119,80.971,Alpha,2057.45350,4.32458,92.20722,141.50852,153.44910
120,83.763,Alpha,2200.92221,4.63325,78.50000,142.78817,156.32149
121,84.117,Alpha,2144.18288,4.81152,90.98728,137.44729,158.24862
122,85.401,Alpha,2257.18647,5.02111,90.50000,137.79484,157.15224
123,86.228,Alpha,2403.97964,4.94186,89.24469,147.66850,158.33626
124,86.724,Alpha,2358.35400,4.83222,88.50000,146.77346,156.72993
125,88.448,Alpha,1428.07860,3.07950,84.19375,138.76677,156.05540
126,88.592,Alpha,3264.35885,7.73283,91.50000,130.68850,156.07697
127,89.215,Alpha,2110.06096,4.86854,94.00000,136.06650,159.05653
128,89.370,Alpha,2366.76169,5.09569,84.00000,143.63707,160.95536
129,90.165,Alpha,2094.63927,4.40697,94.50000,145.48055,157.75192
130,91.505,Alpha,2287.88218,4.92566,90.50000,140.85528,156.45103
131,92.015,Alpha,2150.03110,4.83489,91.00000,136.14346,156.39225
132,92.306,Alpha,2130.63439,4.56172,89.50000,136.31967,149.90756
133,92.879,Alpha,2142.07739,4.54850,88.50000,139.05053,152.29939
134,92.892,Alpha,2206.47538,4.60513,88.50000,148.36915,161.63129
135,93.800,Alpha,2282.18419,4.81376,81.50000,142.42387,156.27932
136,94.098,Alpha,2236.47618,4.70078,89.00000,145.72877,159.45362
137,95.166,Alpha,2105.41501,4.64773,91.00000,137.67283,155.63056
138,95.185,Alpha,2263.12579,5.12981,88.00000,135.18464,157.38480
139,95.811,Alpha,1978.37340,4.47638,91.00000,134.88798,155.63872
140,96.021,Alpha,2235.15550,4.97454,91.00000,139.21944,159.27149
141,96.146,Alpha,2195.02730,4.88634,91.39680,138.43917,158.18697
142,96.833,Alpha,2328.19731,4.77536,91.10912,146.32299,156.08649
143,98.026,Alpha,2291.27969,4.70277,79.00000,143.99721,154.01046
144,98.181,Alpha,3744.99092,7.90915,93.00000,147.01836,160.65642
145,98.474,Alpha,2247.90336,4.51932,87.50000,145.72964,152.97589
146,98.509,Alpha,2398.58629,4.81675,76.00000,148.07554,155.84099
147,99.382,Alpha,2240.26283,4.93942,92.00000,140.50099,159.05275
148,100.771,Alpha,2191.36723,4.84599,88.00000,137.42104,156.30853
149,100.972,Alpha,2095.76711,4.43658,90.00000,141.54904,154.85750
150,101.053,Alpha,2206.38891,4.84996,89.50000,138.33541,156.55894
151,102.406,Alpha,2271.37338,4.91664,91.19003,143.85344,161.15244
152,102.657,Alpha,2145.67892,4.94527,90.50000,133.99680,157.20662
153,103.227,Alpha,2315.66193,4.63648,91.79480,149.03993,155.76360
154,106.140,Alpha,2325.08484,4.75250,87.50000,143.71841,152.87711
155,107.149,Alpha,2032.29374,4.64916,89.82670,133.52420,156.18806
156,107.313,Alpha,2461.98728,5.07554,85.00000,147.88178,159.21324
157,109.085,Alpha,2193.99032,5.02872,88.00000,133.83186,156.95014
158,109.526,Alpha,2371.52575,4.72265,89.00000,149.65874,155.95046
159,109.963,Alpha,2268.06196,4.93343,92.00000,142.36559,159.53466
160,110.049,Alpha,2316.69144,5.17386,91.00000,137.37710,157.35566
161,110.497,Alpha,2312.74686,4.76400,89.00000,148.76537,159.88274
162,110.580,Alpha,2164.47341,4.66293,89.00000,138.81595,154.38504
163,111.413,MidAir,2072.07612,4.49538,90.00000,134.18966,148.82741
164,111.742,Alpha,2195.20127,5.07023,92.00000,138.66022,164.44553
165,111.893,Alpha,2297.37193,4.93567,88.38520,144.37253,161.47901
166,114.130,Alpha,2239.79399,4.89652,90.12013,139.35909,157.06886
167,115.336,Alpha,2133.20860,4.64049,91.50000,138.75790,154.62701
168,115.532,Round,1999.58724,4.74523,90.62897,131.15807,158.31868
169,115.880,Alpha,2232.90570,4.71491,82.50000,139.70203,152.98891
170,117.506,Alpha,2122.83615,4.51831,90.00000,140.60237,154.54566
171,118.270,Alpha,2209.39551,4.94660,89.00000,136.31375,156.97456
172,118.542,Alpha,2326.06161,4.71072,89.57163,147.49360,155.88933
173,118.584,Alpha,2119.63313,4.62156,89.00000,136.57437,152.85796
174,120.714,Alpha,2301.27257,4.91316,92.16971,144.40310,159.38806
175,120.922,Alpha,2059.55618,4.72290,89.50000,131.77433,153.46841
176,120.926,Alpha,2372.71782,5.07906,80.50000,140.57478,156.05335
177,122.054,Alpha,2347.37468,4.86684,87.00000,144.36832,155.62156
178,122.675,Alpha,2159.80200,4.64602,92.50000,141.70624,156.76622
179,122.920,Alpha,2195.03430,4.76508,92.50000,142.27357,158.92167
180,122.941,Alpha,2179.53811,4.49878,90.51499,141.74240,151.63883
181,123.125,Alpha,2297.16062,4.92681,90.00000,141.71472,157.16211
182,123.805,Alpha,2317.37711,4.72301,89.50000,147.93329,157.25120
183,124.885,Alpha,2295.64039,4.92877,86.50000,140.20478,156.01497
184,125.309,Alpha,2470.07858,5.23047,90.00000,141.04671,154.35308
185,127.424,Alpha,2274.71524,4.90020,86.00000,140.54386,156.83861
186,128.244,Alpha,2307.50717,4.97576,79.50000,141.06663,158.06095
187,129.828,Alpha,2148.57095,4.91763,87.50000,132.94545,155.95087
188,129.968,Alpha,2238.41608,4.83330,90.00000,141.98244,158.43909
189,131.638,Alpha,2144.57565,4.57300,91.60500,141.68103,155.86675
190,133.946,Alpha,2248.51285,4.91501,91.50000,140.84626,158.53131
191,134.003,Alpha,2040.26071,4.50881,90.00000,136.81020,155.20291
192,134.849,Alpha,2016.42895,4.43680,91.00000,135.46807,152.19274
193,135.185,Alpha,2243.86134,4.77975,89.00000,142.35227,157.04762
194,135.229,Alpha,2239.50488,4.51593,90.00000,148.84012,156.60466
195,135.334,Alpha,2326.52435,4.72830,89.00000,146.63179,155.40171
196,136.036,Alpha,2343.67528,5.29301,89.50000,141.79115,166.05171
197,137.712,MidAir,1999.32025,4.32176,90.32834,135.63489,150.32351
198,138.355,Alpha,2313.08181,4.46531,90.91162,149.34589,151.44415
199,138.745,Alpha,2286.25833,4.91196,89.76235,140.01327,155.37208
200,139.908,Alpha,2108.81804,4.83472,92.23562,134.52356,156.80983
201,141.291,Alpha,2277.88360,4.82877,87.50000,142.97593,157.49916
202,141.313,Alpha,2171.47753,4.78141,90.00000,140.69468,160.05366
203,141.423,Alpha,2218.07605,4.69427,89.50000,140.15637,153.08805
204,143.959,Alpha,2253.01622,4.71473,89.50000,144.24577,156.43661
205,145.230,Alpha,2404.77374,4.87032,78.00000,147.91011,156.68505
206,145.638,Alpha,2245.30639,4.97862,88.00000,136.75472,156.35403
207,146.910,Alpha,1240.69084,2.48967,66.00000,131.42156,138.81689
208,147.459,Sidewall,0.00000,8.55369,,,
209,148.181,Alpha,2267.03859,5.10258,90.54700,140.14950,162.89132
210,148.353,Alpha,2126.00045,4.51437,90.71309,141.53577,155.31132
211,148.441,Alpha,2389.00175,5.03903,85.00000,142.53240,156.19804
212,149.702,Alpha,2180.94858,4.55839,92.50000,144.30124,155.96675
213,149.747,Alpha,2133.72862,4.34026,86.00000,146.93815,156.14971
214,151.064,Alpha,2212.00560,4.82130,89.50000,137.13992,153.63311
215,151.590,Alpha,2014.89893,4.54439,88.50000,133.66255,154.18305
216,152.663,Alpha,2192.12525,4.41036,92.00000,150.82802,158.29130
217,153.006,Alpha,2274.56678,4.90865,89.50000,141.04012,157.22137
218,153.707,Alpha,2319.27952,4.82908,89.00000,145.51388,157.59100
219,153.900,Alpha,2429.04229,5.24188,87.50000,144.84871,162.71581
220,155.412,Alpha,2244.56772,4.79954,89.00000,141.55288,156.70702
221,155.823,Alpha,1988.14373,4.20225,88.00000,140.93324,154.44295
222,155.986,Alpha,2208.60635,4.83746,88.00000,135.45612,152.40500
223,158.200,Alpha,2097.54973,4.39427,90.82103,139.82541,151.24417
224,159.168,Alpha,2018.29478,4.09096,88.00000,148.35510,157.17628
225,160.014,Alpha,2205.28503,4.83721,75.50000,136.93222,155.28949
226,160.604,Alpha,2432.50006,5.37277,88.00000,139.93272,159.78762
227,161.451,Alpha,2266.81463,4.77763,91.00000,144.81351,158.20447
228,161.499,Alpha,2153.85747,4.62824,87.00000,137.42424,152.30420
229,162.210,Alpha,2370.07242,4.97599,88.00000,147.39825,161.38119
230,163.078,Alpha,1743.68507,3.63143,88.06009,146.53832,159.22360
231,165.305,Alpha,2086.39870,4.37166,91.00000,140.00740,151.39743
232,165.666,Alpha,1991.31280,4.57091,90.61010,132.56739,154.87783
233,165.758,Alpha,2315.98096,4.85028,89.00000,144.27884,156.95178
234,166.258,Alpha,2364.98193,4.87087,88.50000,147.21186,158.08031
235,167.011,Alpha,2328.43788,4.91695,89.00000,143.57783,157.39219
236,167.265,Alpha,2092.72784,4.74224,92.50000,136.63653,157.43061
237,167.351,Alpha,2264.43240,5.04405,89.50000,136.92815,156.54883
238,167.685,Alpha,2315.01314,4.67650,86.50000,146.67642,154.72349
239,167.819,Alpha,2168.88150,4.51555,87.50000,147.95765,160.68533
240,168.782,Alpha,2271.89360,4.93605,85.50000,140.93848,158.66832
241,168.834,Alpha,2216.93424,4.59117,83.50000,140.88782,151.43471
242,169.043,Alpha,2076.91096,4.26534,89.00000,145.30920,155.37846
243,169.135,Alpha,2017.29493,4.56374,89.83009,135.21996,156.87087
244,169.367,Round,2236.95753,5.49605,90.41746,131.16652,165.29575
245,170.115,Alpha,1232.45349,2.49970,72.00000,131.44582,140.12412
246,170.446,Alpha,2286.10164,5.11766,90.63861,140.17359,161.93139
247,171.652,Alpha,2232.58145,4.81809,91.12793,141.83518,158.02024
248,172.316,Alpha,2155.88093,4.83764,87.00000,133.46947,153.25583
249,172.759,Alpha,2270.95559,4.65064,88.50000,144.79059,154.36732
250,173.046,Alpha,2162.58540,4.36094,91.25628,144.93017,152.14960
251,173.182,Alpha,2416.36599,5.31262,89.00000,137.04554,154.58257
252,173.708,Alpha,2114.67817,4.67721,88.00000,135.64245,154.24857
253,173.976,Alpha,2048.14988,4.03620,88.29731,148.98946,153.89279
254,174.527,Alpha,2166.84755,4.75374,89.50000,136.68720,154.08133
255,174.665,Alpha,2249.18169,4.89203,90.30449,140.61809,157.89871
256,175.702,Alpha,2360.98194,4.90182,84.50000,146.62206,158.71163
257,177.467,Alpha,2262.68216,4.57706,90.17692,149.19972,157.58723
258,178.995,Alpha,2413.24301,5.15139,77.50000,144.05751,160.33271
259,179.304,Alpha,1904.73946,4.14234,85.50000,140.81982,159.24946
260,179.841,Alpha,2355.28049,5.27987,90.00000,139.55275,161.13572
261,181.623,Alpha,2176.15099,4.65708,90.50000,143.20682,158.61883
262,182.396,Alpha,2185.87667,4.69901,89.50000,140.42735,156.06512
263,183.096,Alpha,2290.21611,5.10013,89.00000,139.16526,160.17350
264,183.628,Alpha,2384.94530,5.11644,84.00000,142.96349,159.43763
265,185.007,Alpha,2194.44179,4.68430,90.50000,148.56091,165.15748
266,185.204,Alpha,2252.44744,4.67088,90.50000,143.56399,154.23002
267,185.354,Alpha,3052.59528,7.65285,89.50000,124.05789,154.52467
268,186.534,Alpha,2227.24217,4.69596,88.50000,142.83915,156.26001
269,189.730,Alpha,2315.71192,4.97820,88.00000,143.48320,160.18638
270,190.053,Alpha,1972.88463,4.18399,90.80250,147.15092,162.22080
271,190.138,Alpha,2379.62066,4.89328,79.00000,149.05856,160.58515
272,190.511,Alpha,2347.30876,4.87016,80.50000,147.67290,160.35266
273,190.870,Alpha,2202.28796,4.88039,90.00000,140.16023,160.13133
274,191.045,Alpha,2113.49420,4.64791,90.00000,140.23669,159.22668
275,191.580,Alpha,2267.08466,5.21755,89.00000,137.22435,163.17819
276,191.746,Alpha,2258.78180,4.94848,88.50000,139.26972,157.59868
277,192.101,Alpha,2325.15222,4.76293,89.45281,145.56070,155.29596
278,192.566,Alpha,2244.97640,4.62350,87.00000,140.79723,150.64532
279,193.656,Alpha,2187.66748,5.02160,87.50000,133.82382,157.70085
280,194.019,Alpha,1991.23073,4.53413,91.00000,133.35230,154.15055
281,194.699,Alpha,2224.54751,5.11354,89.00000,136.09805,160.74303
282,195.198,Alpha,2132.29935,4.64147,92.95092,139.61191,155.75434
283,195.826,Alpha,2305.98326,4.84877,89.71644,143.39574,156.45222
284,195.902,MidAir,2081.86531,4.40031,92.50000,140.15201,152.39653
285,196.859,Alpha,2275.35847,4.68365,86.50000,143.14275,153.35311
286,197.549,Alpha,2131.21755,5.06616,92.00000,133.29978,160.56173
287,197.988,Alpha,2072.88212,4.72827,89.85308,132.68069,154.42076
288,198.321,Alpha,2119.68086,4.83100,91.50000,133.79770,155.07530
289,198.724,Alpha,2052.14348,4.68400,90.23153,133.23798,155.17458
290,200.145,Alpha,2286.63188,4.86366,90.00000,142.19933,156.38743
291,200.732,MidAir,1226.08323,2.81934,89.31659,113.32565,126.25654
292,200.733,Alpha,2033.46248,4.71176,89.50000,133.57296,158.24985
293,201.891,Alpha,2334.53170,4.96402,79.00000,140.87949,155.57426
294,202.341,Alpha,2024.01735,4.23255,90.00000,142.65127,154.64746
295,203.167,Alpha,2387.13285,5.03444,88.50000,146.01352,160.09555
296,203.641,Alpha,2169.80301,4.68718,90.50000,137.86096,152.77963
297,203.713,Alpha,2111.08560,4.69354,87.00000,133.82988,152.64483
298,205.038,Alpha,2209.36241,4.75022,91.73366,139.70433,154.47190
299,205.848,Alpha,2192.60296,4.52221,91.38393,143.53682,153.50567
300,208.554,Alpha,2132.52385,4.38975,90.47151,143.98056,153.93772
301,209.094,Alpha,2200.77506,4.84551,91.62063,144.50507,164.74722
302,209.170,Alpha,2190.00208,4.76613,86.00000,138.38038,155.32700
303,209.731,Alpha,2254.14042,4.67299,88.50000,145.31158,156.67413
304,210.071,Alpha,2181.17701,4.78426,88.00000,137.76944,155.57510
305,211.474,Alpha,2224.68608,4.76804,88.94197,140.52915,155.91943
306,212.059,Alpha,2424.95180,5.19723,77.00000,142.07695,158.44470
307,212.351,Alpha,2172.67319,4.73276,89.43447,137.19309,153.82377
308,212.964,Alpha,1918.92394,4.45568,91.62592,133.25995,157.29883
309,213.268,Alpha,2363.63296,5.02305,90.00000,145.56490,160.57419
310,214.768,Alpha,2192.35159,4.38048,90.00000,145.39697,151.53237
311,214.794,Alpha,1318.72313,2.60261,76.00000,141.82556,147.31600
312,215.123,Alpha,2286.71739,5.12092,90.50000,139.91067,161.52303
313,215.386,Alpha,2348.97223,4.87277,89.82243,146.67581,158.40800
314,215.718,Alpha,2272.67459,4.90115,89.50000,144.81297,162.20172
315,216.477,Alpha,1988.42322,4.48507,91.50000,134.11801,153.94111
316,216.568,Alpha,2149.40011,4.69814,90.00000,140.18375,158.10160
317,217.179,Alpha,2352.76181,4.56738,79.50000,150.47504,153.53600
318,217.427,Alpha,2246.06153,5.01186,89.21088,138.60463,159.74524
319,219.269,Alpha,2339.60839,5.29668,89.00000,139.87098,163.44377
320,220.418,Alpha,2340.20789,5.15603,91.00000,139.43522,158.07287
321,220.718,Alpha,2228.41709,5.22915,87.50000,134.18462,162.06669
322,221.315,Alpha,2241.29074,4.80323,88.78002,143.80249,160.20422
323,222.197,Alpha,2300.05850,4.72703,92.29478,144.73283,154.27339
324,222.305,Alpha,2401.60766,4.81106,85.50000,149.23569,156.45887
325,223.133,Alpha,2137.14490,4.55526,88.00000,138.42553,152.20457
326,224.344,Alpha,2324.18572,4.82521,90.00000,148.31832,160.15654
327,225.266,Alpha,1791.03629,3.65848,79.00000,146.23508,156.61175
328,226.948,Alpha,2185.59939,4.54989,91.00000,145.47618,157.10666
329,227.148,Alpha,2438.00854,5.08633,87.50000,145.66261,158.14922
330,228.277,Alpha,2038.79896,4.25481,90.21526,139.81563,150.85198
331,229.594,Alpha,2062.59162,4.62727,90.50000,134.33553,153.86513
332,230.792,Alpha,2333.60871,4.81145,87.50000,146.99812,158.10877
333,232.443,Alpha,2167.48220,4.65207,87.50000,137.12844,151.73269
334,232.724,Alpha,2168.14310,4.98490,89.50000,133.02711,155.88542
335,232.973,Alpha,2095.47017,4.47299,89.50000,138.08588,151.81680
336,233.388,Alpha,2169.08833,4.85646,88.00000,137.94956,159.33579
337,234.143,Alpha,2332.09516,4.98290,90.00000,145.65108,161.73313
338,235.090,Alpha,2109.10142,4.50344,90.90724,139.68655,153.69850
339,235.199,Alpha,2314.55859,4.82079,88.36679,143.64523,155.65032
340,236.168,Alpha,2258.86908,4.65259,89.50000,143.86439,153.66292
341,236.443,Alpha,2249.37744,4.64328,90.50000,145.99526,156.66785
342,236.751,Alpha,2215.99918,4.50872,90.00000,143.50033,151.81820
343,236.992,Alpha,2252.15613,4.76806,88.00000,141.07521,154.44211
344,237.609,Alpha,2271.60419,4.83399,91.50000,143.20409,157.47679
345,239.068,Alpha,2209.64778,5.01043,89.00000,136.65790,159.22911
346,239.361,Alpha,2166.56766,4.52359,92.06978,141.57703,152.65647
347,239.381,Alpha,2303.96812,4.89603,90.50000,146.37546,161.62795
348,240.424,Alpha,2360.77889,5.34223,89.50000,135.87071,157.70408
349,241.587,Alpha,2293.45512,4.91652,89.50000,144.66064,160.91532
350,241.676,Alpha,2216.96793,4.98393,87.00000,134.86884,155.86139
351,241.714,Alpha,1449.63082,3.02889,80.66279,138.47680,151.52928
352,243.337,Alpha,2047.28217,4.54220,88.50000,135.04472,153.58523
353,243.528,Alpha,2082.19944,4.78087,91.00000,132.84839,154.90986
354,244.147,Alpha,2089.67686,4.24984,89.50000,143.61866,151.98166
355,244.327,Alpha,2419.15106,5.23057,87.00000,142.01358,159.20749
356,245.218,Alpha,2002.81377,4.63260,91.30848,130.27779,152.17330
357,246.324,Alpha,1943.00473,4.01063,88.00000,141.70783,151.82752
358,246.592,Alpha,2312.69313,4.82026,87.50000,143.38588,155.36496
359,247.593,Alpha,2213.21875,4.87602,79.50000,137.48779,156.56722
360,248.117,Alpha,2295.38144,4.69160,87.50000,147.36120,157.19169
361,248.118,Alpha,2120.30073,4.70994,90.19077,137.32455,156.76707
362,248.476,Alpha,2156.09462,4.81291,89.89971,137.68759,158.20310
363,248.606,Alpha,2197.93750,5.03244,89.50000,134.58060,157.77367
