# File Format Version = 2
# File Timestamp = 1/23/2018 12:33:00 PM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-23-114750.37.buf
# Measurement ID = 70
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

196,134.705,Alpha,2127.03179,4.72391,90.50000,135.48377,153.93249
197,135.503,Alpha,2236.56494,4.70085,90.00000,140.31634,152.30167
198,135.722,Alpha,2316.79887,4.71812,90.50000,143.73819,152.05946
199,136.043,Alpha,2205.07476,4.74405,91.02053,136.86352,151.06502
200,136.346,Alpha,2177.59099,4.89892,92.50000,136.03718,155.71537
201,136.607,Alpha,2204.94746,4.71160,90.00000,136.97488,150.38719
202,139.288,Alpha,2279.85027,4.79199,90.50000,142.63984,155.19583
203,139.763,Alpha,2183.35761,4.56631,91.93411,141.65857,153.01457
204,140.964,Alpha,2171.79584,4.65509,87.00000,135.97342,149.90246
205,141.570,Alpha,2407.27092,5.12002,83.50000,141.63420,156.10512
206,142.811,Alpha,2266.10226,5.05252,86.00000,134.01093,153.30561
207,143.022,Alpha,2444.79630,5.17099,88.00000,142.82808,156.61598
208,143.705,Alpha,2340.04404,4.80406,87.50000,143.45099,153.29111
209,144.095,MidAir,2195.35599,4.51074,90.50000,140.59816,149.64583
210,144.159,Alpha,2025.07214,4.21681,90.00000,142.38182,153.62260
211,144.963,Alpha,3254.94379,7.51826,89.00000,133.34036,155.72983
212,145.069,MidAir,2312.26496,4.89735,90.00000,137.30369,149.52675
213,146.299,MidAir,2125.46541,4.76545,93.00000,134.41390,152.74214
214,147.369,Alpha,2198.47258,4.95286,83.50000,133.01755,153.47139
215,148.671,Alpha,2364.04372,4.78372,88.00000,143.21803,150.80520
216,149.015,Alpha,2088.23463,4.73684,88.00000,132.22440,152.80545
217,149.588,Alpha,2098.53357,4.88283,90.50000,131.17549,154.54284
218,150.208,Alpha,2366.85872,4.74760,89.00000,145.21709,151.90808
219,151.364,MidAir,2250.15191,4.58950,89.00000,140.55651,148.85018
220,151.614,Alpha,2292.82691,4.73584,90.00000,144.38366,154.90771
221,151.866,MidAir,1932.11766,4.20629,90.00000,132.84691,147.27074
222,152.954,Alpha,2352.07744,5.01167,81.50000,139.25177,153.42550
223,152.960,Alpha,2301.38283,4.83124,90.50000,143.79595,156.30962
224,154.910,Alpha,2128.87078,4.91622,91.36110,131.03040,153.06340
225,155.633,Sidewall,0.00000,1.32562,,,
226,155.979,Alpha,2366.08761,4.71556,89.98330,147.24583,153.34907
227,156.182,Alpha,2314.72869,4.89361,90.00000,142.61088,155.96032
228,156.322,Alpha,2131.19081,4.92680,90.85660,131.43133,154.13844
229,156.647,MidAir,2161.70710,4.54552,90.00000,137.85052,149.42472
230,156.648,Alpha,2339.99694,5.22919,89.50000,138.56779,159.46454
231,157.334,Alpha,2253.18698,4.38702,89.00000,146.79861,149.87169
232,159.803,Alpha,2422.68300,5.00803,89.50000,144.19565,154.68917
233,160.305,MidAir,2146.65938,4.48663,91.00000,139.10296,149.95477
234,160.488,Alpha,2403.10155,5.12418,88.50000,141.49682,156.28291
235,160.557,Alpha,2426.07302,4.93318,90.00000,145.38812,153.88350
236,161.178,Alpha,2570.34639,5.30474,87.00000,147.14247,158.33307
237,161.485,Alpha,2358.15717,4.86230,91.50000,143.12010,152.92239
238,163.115,Alpha,2252.64446,4.76375,87.50000,137.38228,149.84449
239,163.674,Alpha,2305.51034,4.91541,85.50000,137.81946,151.57874
240,163.713,MidAir,2027.60255,4.23317,90.50000,137.15149,147.50000
241,163.772,Alpha,2355.98828,4.87114,90.50000,143.79536,154.11768
242,164.357,Alpha,2585.77237,5.34709,82.50000,141.75557,151.93089
243,166.177,Alpha,2084.48168,4.65563,91.50000,134.40079,152.71497
244,166.976,MidAir,2078.25214,4.65421,90.50000,131.76000,149.89010
245,168.678,Alpha,2402.15269,4.89328,81.00000,146.15598,155.32815
246,168.872,Alpha,2249.06936,4.80249,88.00000,139.84119,154.21373
247,169.035,MidAir,1842.18151,4.07550,92.48250,130.87010,146.17609
248,169.169,Alpha,2150.84001,4.66410,92.21108,138.80073,154.36408
249,169.882,Alpha,2323.10706,5.12513,90.00000,137.25743,155.58130
250,171.009,Alpha,2256.19630,4.72722,89.50000,140.35877,151.98166
251,171.977,Alpha,2281.35707,4.60403,90.00000,147.17246,154.88376
252,172.658,Alpha,2430.68410,5.07861,89.50000,142.99401,154.86607
253,173.675,MidAir,2197.97850,4.85547,90.00000,133.10608,149.74378
254,173.772,Alpha,2156.40393,4.97378,91.00000,131.89700,154.28789
255,174.281,Alpha,2075.69270,4.23386,92.00000,145.48088,154.00000
256,175.468,Alpha,2158.17814,4.68573,92.00000,137.74475,153.18935
257,176.061,MidAir,1973.74617,4.22663,92.00000,135.03360,147.70112
258,177.462,Alpha,2311.72981,4.96174,88.50000,139.24449,154.42941
259,177.966,Alpha,2181.20776,4.65481,90.50000,137.51174,150.80471
260,180.144,Alpha,2175.91911,4.75189,90.50000,136.69741,153.12205
261,180.803,Alpha,2402.95633,5.42800,83.50000,135.66605,158.08607
262,183.123,Sidewall,0.00000,2.90613,,,
263,183.315,Alpha,2289.35743,4.81842,89.50000,141.39903,153.93666
264,183.942,Alpha,2123.73698,4.67962,90.50000,135.55120,152.75828
265,185.172,Alpha,2250.72535,5.22470,80.50000,128.64409,151.96791
266,185.347,Alpha,2264.00464,5.16552,90.50000,138.46843,162.42332
267,186.888,Alpha,2111.21032,4.71427,90.50000,132.91640,150.86422
268,187.031,Alpha,2232.73849,4.73029,92.64018,140.65918,153.36204
269,187.681,Alpha,2178.19198,4.78958,87.50000,133.71001,150.46519
270,187.805,Alpha,2287.91737,4.84308,82.50000,138.33654,151.25144
271,189.298,Alpha,2508.30015,5.14797,87.50000,143.65610,153.36305
272,189.660,Alpha,2291.86135,4.88873,88.00000,140.23054,154.69997
273,191.526,Alpha,1898.10068,3.97343,88.00000,140.41350,152.31994
274,192.448,Alpha,2313.12135,5.05794,86.50000,135.87598,152.66710
275,192.670,Alpha,2339.96742,5.15758,90.50000,137.44228,155.47267
276,193.406,Alpha,2311.89017,4.91894,92.00000,140.55756,153.94764
277,193.559,Alpha,2521.98501,5.35323,85.50000,141.18363,155.17126
278,194.988,Alpha,2241.59311,4.79601,90.00000,139.72155,154.20789
279,196.387,Alpha,2153.74959,4.72331,88.00000,135.71659,152.71891
280,196.606,Alpha,2254.93442,4.76912,90.50000,140.01379,152.60142
281,197.025,Alpha,2267.21335,4.74141,89.77615,143.31828,155.53771
282,198.019,Alpha,2415.66911,4.89245,86.50000,147.25076,155.63795
283,198.452,Alpha,2173.49001,4.82105,88.50000,133.95961,151.98126
284,198.599,Alpha,2344.29148,4.77086,89.00000,146.15891,154.87911
285,198.658,Alpha,2396.22556,4.99431,89.00000,141.37817,152.61381
286,199.468,Alpha,2245.36780,4.86314,87.50000,140.95149,158.28553
287,199.861,Alpha,2322.75447,4.79490,91.44528,144.18784,154.39160
288,200.104,MidAir,2147.63152,4.12890,91.00000,143.46487,144.88547
289,201.682,Alpha,2287.77582,4.57576,88.50000,146.79148,153.31062
290,202.657,Alpha,2228.76072,5.26763,90.00000,130.74887,157.19568
291,202.664,Alpha,2313.07896,4.67332,91.50000,145.53458,152.94774
292,202.807,Alpha,2100.30662,4.41653,92.00000,143.64958,156.17279
293,203.900,Alpha,2319.36477,4.89429,87.00000,140.51988,153.36480
294,205.036,Alpha,2358.50726,4.69134,80.00000,145.49361,151.37642
295,206.033,Alpha,2348.22966,4.88109,87.50000,142.30103,153.32670
296,206.907,Alpha,2278.83336,4.64303,81.50000,143.40259,152.30703
297,207.306,MidAir,2158.91573,5.03937,90.90998,128.31238,150.71684
298,208.621,Alpha,2441.77672,5.04482,83.00000,143.42894,154.20271
299,208.651,Alpha,2105.46544,4.46177,90.00000,137.70101,150.16189
300,208.776,Alpha,2221.49967,4.85127,92.66097,138.16637,154.37542
301,208.966,Alpha,2151.95875,4.82130,89.50000,131.53255,149.69967
302,209.626,Alpha,2353.92643,5.17980,89.00000,139.85045,158.54255
303,210.635,Alpha,2246.19792,4.70765,89.50000,143.08939,155.59937
304,211.071,Alpha,2417.92123,4.91965,87.50000,145.40969,154.22421
305,211.517,Alpha,2410.47146,4.95978,79.00000,145.08770,155.70429
306,212.303,Alpha,2491.39890,5.30384,89.50000,138.21211,151.27398
307,212.956,Alpha,2367.22521,5.21009,86.00000,138.09436,157.07117
308,212.964,Alpha,2472.65789,5.31653,81.50000,141.12991,157.63050
309,213.791,Alpha,2105.67156,4.80435,91.77013,133.50951,154.73946
310,213.826,Alpha,2249.71330,5.18663,85.50000,130.30018,153.08750
311,213.864,Alpha,2164.66053,4.75227,90.50000,135.55597,152.26442
312,214.550,Alpha,2140.66927,4.33923,83.00000,145.78200,154.29509
313,214.851,Alpha,2008.43171,4.35050,81.00000,139.06963,156.44195
314,214.930,Alpha,2328.43151,4.70421,89.50000,145.19309,152.76896
315,217.218,Alpha,2151.58253,4.96315,90.74735,131.99358,154.72044
316,218.656,Alpha,2135.46341,4.50833,92.50000,141.38753,153.75137
317,218.841,Alpha,2283.22633,4.82938,92.50000,142.72419,155.54529
318,218.982,Alpha,2188.76824,4.54450,90.00000,143.08490,153.94902
319,219.178,MidAir,2103.88341,4.53695,93.78048,139.31915,153.75028
320,219.377,Alpha,2197.02658,4.90724,90.00000,135.63846,154.62218
321,219.641,Alpha,2209.69172,4.65098,92.00000,141.87591,153.98100
322,219.648,Alpha,2349.28171,4.98872,91.00000,143.06610,156.93859
323,219.675,Alpha,2138.16984,4.34016,90.50000,143.11454,150.90943
324,220.191,Alpha,2173.57620,4.83357,91.00000,136.88503,155.97056
325,220.652,Alpha,1739.68129,3.85634,90.29499,138.09555,157.47222
326,221.062,Alpha,2276.70913,4.89119,91.50000,142.04339,157.27548
327,221.389,Alpha,1711.96066,3.44924,86.50000,143.12564,150.56489
328,222.024,Alpha,2239.36721,4.47704,88.50000,144.61166,150.93214
329,223.773,Alpha,1807.25600,3.58472,89.76702,147.62106,153.15033
330,224.370,Alpha,2149.86007,4.95651,90.50000,130.79689,152.80614
331,225.253,Alpha,2510.64995,5.08546,84.00000,146.12331,154.41369
332,225.522,Alpha,2259.27916,4.73712,89.00000,139.64677,151.42310
333,228.067,Alpha,2297.86942,5.05370,91.00000,137.00810,154.32913
334,228.805,Alpha,2419.96650,5.25665,89.00000,141.42818,159.14022
335,229.011,Alpha,2165.81934,4.96303,88.50000,130.14750,151.02824
336,229.771,Alpha,2339.38719,5.20657,91.50000,139.11433,159.05321
337,230.093,MidAir,2116.27318,4.52422,90.17831,134.36900,147.22064
338,231.872,Alpha,2393.81824,4.98477,86.00000,144.72968,156.73632
339,232.454,Alpha,2181.92433,4.68636,89.00000,136.29044,150.36035
340,233.336,Alpha,2148.01888,4.97878,90.00000,129.40048,151.82910
341,233.844,Alpha,1720.27788,3.46133,87.50000,142.90151,150.00000
342,234.503,MidAir,2081.95604,4.50864,91.41959,135.24053,149.69535
343,235.640,Alpha,2220.33523,4.83022,90.15810,135.26959,150.79096
344,237.303,Alpha,2267.60269,4.74672,89.90937,142.96432,155.21038
345,237.852,Alpha,1815.92280,3.80746,91.17691,140.83464,152.52033
346,238.091,Sidewall,2465.98988,4.99135,76.50000,142.10903,150.21785
347,238.166,Alpha,2574.86028,5.13791,86.00000,145.47878,151.36875
348,238.251,Alpha,2023.80697,4.76763,94.00000,133.35687,158.07896
349,238.482,Alpha,2244.03928,5.19976,90.50000,132.18275,155.39901
350,238.809,Alpha,2163.51276,4.65649,89.50000,137.24031,151.56658
351,239.004,Alpha,2218.84342,4.92319,90.50000,138.65065,157.97318
352,241.514,Alpha,2308.73034,4.85279,92.39315,141.21770,153.04420
353,243.742,Alpha,2209.73151,4.67050,91.00000,141.50973,154.23924
354,243.841,Alpha,3952.52679,7.95860,90.50000,147.60271,154.57879
355,245.022,Ceiling,286.32427,0.54811,88.12112,98.27118,98.45800
356,245.279,Alpha,2241.27334,4.73697,90.00000,139.49756,151.80741
357,245.374,Alpha,2110.79936,4.46825,84.00000,135.56982,147.76518
358,247.139,MidAir,2124.15169,4.68056,90.50000,133.74677,150.38437
359,247.206,Alpha,2126.36233,4.89174,89.87339,130.80982,152.93074
360,247.447,Alpha,2235.26732,4.80500,88.50000,140.39821,156.06784
361,247.673,Alpha,2302.23382,4.95847,88.00000,136.10604,150.59069
362,247.943,Alpha,2166.61566,4.93562,90.00000,133.29912,154.73586
363,248.541,MidAir,2252.49679,4.94791,91.00000,133.93629,149.96763
364,249.442,Alpha,2236.36079,4.59677,90.02616,142.80557,152.42742
