# File Format Version = 2
# File Timestamp = 1/11/2018 1:57:52 PM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-11-105009.83.buf
# Measurement ID = 61
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

141,89.999,Alpha,2231.53564,4.66888,90.32565,146.83785,159.80414
142,90.588,Alpha,2201.80867,4.50518,86.00000,143.37443,152.70201
143,91.454,Alpha,2318.96836,5.03058,87.00000,142.51921,160.63925
144,92.611,Alpha,2307.08467,4.70848,86.00000,146.64582,156.17663
145,93.037,MidAir,2648.67900,6.73666,93.00000,115.12919,137.44026
146,93.158,Alpha,2099.29362,4.80828,89.00000,132.25567,154.48664
147,95.019,Alpha,2323.95928,5.00602,84.00000,141.04967,157.80586
148,97.660,Alpha,2084.11580,4.60285,89.97352,139.12911,158.44706
149,97.710,Alpha,2250.48721,4.60405,89.00000,146.30022,155.92146
150,97.741,Alpha,2296.83569,4.65268,88.00000,143.96180,151.85928
151,97.751,Alpha,1989.33237,4.55710,89.50000,132.03679,154.22083
152,97.899,Alpha,2205.37289,4.40226,88.50000,144.46299,150.54602
153,97.917,Sidewall,0.00000,2.62450,,,
154,98.223,Alpha,2286.11158,4.62315,86.00000,144.85622,152.73211
155,98.875,Alpha,2090.49309,4.40933,89.00000,139.73378,152.41734
156,100.162,Alpha,2394.63802,4.86521,82.00000,148.22977,157.53547
157,100.406,Alpha,1989.03231,4.34078,90.00000,137.33404,154.05938
158,100.747,Alpha,2364.98943,4.85600,85.50000,145.79234,156.08962
159,102.922,Alpha,2180.23540,4.62098,89.00000,139.07539,152.31920
160,103.412,Alpha,2105.79707,4.53410,90.77228,138.59105,153.52093
161,104.082,Alpha,2159.43941,4.42442,88.95494,145.32023,155.13085
162,104.245,Sidewall,0.00000,1.52451,,,
163,104.302,Alpha,3408.28626,7.68215,92.50000,136.78465,156.44150
164,105.037,Alpha,2356.57977,5.06732,89.50000,143.72239,160.18699
165,105.851,Alpha,3076.28220,7.87472,91.00000,122.59500,153.24111
166,106.745,Alpha,2179.52447,4.94617,88.74354,135.48611,158.31931
167,108.257,Alpha,2275.81940,4.61872,88.50000,146.99844,155.65783
168,108.514,Alpha,2169.80581,4.43634,90.78174,145.89671,155.19546
169,109.368,Alpha,2371.84371,5.09562,89.50000,142.59801,158.59110
170,111.498,Alpha,2304.03203,4.64988,84.50000,145.49874,153.36904
171,112.226,Alpha,2111.27407,4.51937,86.00000,135.65762,149.72243
172,112.632,Alpha,2204.31549,4.45573,90.50000,144.13047,151.60181
173,112.940,Alpha,1949.64899,4.37392,91.00000,134.08559,153.12847
174,113.092,Alpha,2246.12760,4.91197,88.57802,139.72049,158.16851
175,113.159,Alpha,1728.71411,3.72645,90.50000,140.82748,156.61389
176,113.539,Alpha,2440.26099,4.99697,88.50000,148.98647,159.23320
177,113.761,Alpha,2378.08259,4.60618,86.50000,151.82383,154.54500
178,113.886,Round,2031.43750,5.12663,91.50000,126.16790,160.11853
179,114.338,Alpha,2220.46524,4.56543,87.50000,142.92129,152.73477
180,116.168,Alpha,2161.79351,4.66399,81.00000,137.19384,152.82128
181,116.420,Alpha,2106.62181,4.58980,91.20723,138.49016,154.98517
182,118.003,Alpha,1990.10521,4.20514,90.00000,139.09641,151.53953
183,118.400,Alpha,2027.02994,4.45728,90.50000,136.27526,153.34010
184,119.025,Alpha,2201.38884,4.60188,90.20321,143.83075,156.00980
185,119.406,Alpha,2213.89810,4.73479,89.26083,140.31586,155.22327
186,120.526,Alpha,2113.53272,4.46727,91.23585,142.35717,155.53939
187,120.608,Alpha,2201.81798,4.46032,91.71047,149.77217,158.22708
188,121.404,Alpha,2076.27845,4.80086,88.50000,131.39321,154.96616
189,121.811,Alpha,2158.06515,4.64157,90.28792,143.70343,160.20422
190,124.420,Alpha,2214.43188,4.77686,88.50000,142.39141,158.96380
191,126.527,Alpha,1991.95215,4.47036,89.00000,134.05457,153.74075
192,126.655,Alpha,3194.70357,7.51569,92.00000,131.81660,155.87746
193,127.240,Alpha,2069.92555,4.47441,92.95376,139.99854,155.25169
194,127.523,Alpha,2414.75462,5.15357,88.00000,141.56927,156.35791
195,127.863,Alpha,2189.12595,4.62284,91.83880,142.08589,154.91303
196,128.304,Alpha,2189.63809,4.56004,88.50000,142.19536,153.76832
197,130.413,Alpha,2252.24788,4.75624,89.37099,142.48201,156.04354
198,130.576,Alpha,2096.90956,4.46418,90.54565,138.91340,152.38812
199,131.599,Alpha,2266.02822,4.59730,87.00000,147.67769,156.49351
200,133.003,Alpha,2195.30739,4.48800,88.00000,141.85284,150.72220
201,133.697,Alpha,2413.94348,5.04603,86.00000,143.41055,155.78831
202,134.137,Alpha,2348.40043,4.92970,89.50000,145.35354,158.66091
203,134.274,Alpha,2284.07518,4.81032,88.50000,141.74905,154.59888
204,135.010,Alpha,2300.95788,4.62813,87.50000,148.48764,156.07332
205,136.292,Alpha,2248.82677,4.83828,83.50000,138.48309,154.07171
206,136.813,Alpha,2098.72719,4.46050,88.00000,139.59180,153.23684
207,136.853,Alpha,2343.16140,4.86366,88.00000,143.64852,155.16693
208,138.315,Alpha,2268.93584,4.86016,91.50000,142.98663,158.08310
209,140.201,Alpha,2069.32742,4.46097,89.00000,139.32513,154.97952
210,142.240,Alpha,2291.81010,5.00692,89.50000,142.12453,160.86083
211,142.756,Alpha,2315.15554,4.98242,88.50000,142.26605,158.61457
212,144.086,Alpha,2275.63460,5.09847,89.50000,138.69710,160.32502
213,144.695,Alpha,2071.29693,4.57607,91.50000,136.90754,154.68171
214,145.361,Alpha,2130.48025,4.43732,88.00000,141.43866,152.86491
215,145.583,Alpha,2160.56170,4.34946,92.50375,147.95751,155.18874
216,145.693,MidAir,1878.69560,4.36783,93.21791,130.38075,152.03101
217,146.110,Alpha,2154.71889,4.96778,89.51403,133.71771,157.98279
218,147.663,Alpha,2285.18089,5.10436,90.82921,141.08880,162.77847
219,148.118,Alpha,2163.19124,4.90633,89.00000,132.97897,154.14723
220,148.254,Alpha,2104.86701,4.20885,91.71525,146.21372,152.44462
221,148.364,Alpha,1444.62968,2.87556,83.50000,146.03593,152.43327
222,148.592,Alpha,2336.31794,4.89309,89.43985,146.53893,159.79950
223,150.820,Alpha,2270.47661,4.83137,87.50000,142.57712,157.39953
224,151.833,Alpha,2150.42057,4.47704,90.32237,146.19385,158.26448
225,152.780,Alpha,2414.27654,4.91213,87.50000,145.90126,154.74876
226,152.918,Alpha,2968.94419,7.39397,92.00000,124.32735,152.60007
227,153.450,Round,1920.91477,4.56184,88.84325,128.83550,155.76583
228,153.681,Alpha,2076.54119,4.66611,90.00000,134.28272,154.14713
229,154.524,Alpha,2354.29166,4.80906,89.00000,148.37709,158.13787
230,154.843,Alpha,2282.97780,4.60909,90.00000,149.20955,157.30084
231,156.276,Alpha,2313.70904,4.83194,79.00000,143.58245,156.35693
232,157.288,MidAir,540.78856,1.22482,74.50000,100.26086,112.50520
233,157.578,Alpha,2213.07052,4.53765,88.00000,147.25983,157.44208
234,157.729,Alpha,3445.59874,8.06549,93.00000,133.18931,154.42573
235,157.840,Alpha,2174.23644,4.78736,91.19394,139.93480,158.60013
236,158.230,Alpha,2266.49774,4.83441,87.50000,143.08622,158.47095
237,158.553,Alpha,2288.49861,4.47804,89.00000,151.30885,155.32664
238,159.533,Alpha,2259.64962,4.89473,88.00000,141.49265,158.67174
239,160.233,Alpha,2145.98691,4.75705,78.00000,134.02343,152.60407
240,160.491,Alpha,2095.95583,4.78031,89.97026,131.75126,152.94059
241,160.658,Alpha,2250.72283,4.75978,90.95028,144.02861,157.79603
242,161.906,Alpha,2373.66792,5.11029,90.95486,143.14823,159.42595
243,162.281,Alpha,2383.39591,5.12915,88.00000,141.51797,157.90972
244,162.612,Round,686.86023,2.58550,87.61463,87.95881,131.12705
245,163.821,Alpha,2179.03576,4.73549,91.40089,139.79873,156.29386
246,164.387,Alpha,2141.53815,4.39209,90.80394,146.40333,156.22163
247,165.196,Alpha,2373.37758,4.96301,87.50000,144.91261,157.69361
248,165.313,Alpha,1800.78375,3.59890,87.68925,148.51208,155.39011
249,166.913,Sidewall,0.00000,3.12486,,,
250,168.634,Alpha,2321.46319,4.73122,87.50000,147.17216,156.61654
251,170.121,Alpha,1948.73998,4.42911,91.69058,135.14204,156.61105
252,170.926,Alpha,2294.36112,4.62598,90.53559,148.10379,155.82619
253,171.028,Alpha,2295.73064,4.58365,87.50000,147.68584,154.11271
254,171.286,Round,2000.41508,4.77685,91.00000,130.32131,157.66070
255,171.994,Alpha,4019.67933,7.73595,81.50000,158.42599,160.33070
256,172.164,Alpha,1875.21902,3.84928,87.50000,148.34150,159.09732
257,172.794,Alpha,2145.06868,4.52266,91.11912,143.10875,156.14936
258,173.323,Alpha,2362.60016,4.95946,89.00000,145.18827,158.43144
259,175.222,Alpha,2238.90281,4.71831,90.36727,143.16751,156.34231
260,175.271,Alpha,2293.38452,4.65154,87.50000,147.59988,156.34438
261,177.360,Alpha,2312.28367,4.81912,78.50000,143.35622,155.83889
262,178.171,Alpha,2331.22606,4.73973,88.50000,146.03972,154.83722
263,179.427,Alpha,2360.62428,5.03951,90.50000,145.88722,161.41688
264,180.024,Alpha,2144.52918,4.53297,88.50000,140.87310,154.28071
265,180.039,Alpha,2080.63729,4.82254,90.81055,131.43814,154.60175
266,180.248,Alpha,2174.08283,4.48072,92.50000,146.94722,157.17922
267,180.619,Alpha,2050.32654,4.80650,88.00000,129.80123,154.70587
268,180.644,Alpha,2213.04487,4.67602,90.00000,143.37533,157.07203
269,181.594,Alpha,2332.06899,4.84834,81.00000,146.06590,158.56201
270,182.126,Alpha,2225.20148,4.78409,91.34708,142.99284,158.88573
271,183.858,Alpha,2139.65294,4.54681,90.50000,143.27424,157.44449
272,183.959,MidAir,2804.53939,7.46817,93.00000,118.65191,150.37383
273,184.508,Alpha,2286.62779,4.93481,89.50000,141.07238,157.31886
274,184.882,Alpha,2331.28418,4.76241,88.50000,149.00846,158.96072
275,184.952,Alpha,2028.12538,4.65121,87.50000,131.29177,153.60986
276,185.865,Alpha,2086.17312,4.40906,90.61775,138.74407,151.14244
277,186.018,Alpha,2226.68879,4.66346,82.00000,143.48330,156.54688
278,186.630,Alpha,2141.26897,4.41194,92.00000,146.54774,156.76136
279,187.144,Round,1481.66323,3.36799,87.44442,138.10656,163.16421
280,187.231,Alpha,3163.17409,8.12967,90.50000,122.11537,153.69419
281,187.306,Alpha,1988.91913,4.30598,90.81260,137.19452,152.45501
282,187.333,Round,1927.86431,4.53929,91.50000,131.11954,156.15336
283,188.479,Alpha,2354.31514,4.87606,81.00000,145.31734,156.88722
284,188.692,Alpha,2200.81752,4.64815,90.66086,141.04959,153.93220
285,188.733,Alpha,2198.39583,4.99508,85.50000,132.99631,154.87524
286,190.644,Alpha,2343.83335,5.30209,82.00000,137.88814,161.87342
287,192.255,Sidewall,0.00000,1.14623,,,
288,192.565,Alpha,2222.40077,4.58871,91.26011,145.29502,155.77874
289,192.606,Alpha,2190.77882,4.79599,90.50000,139.34347,156.78284
290,193.144,Alpha,2328.77391,4.98804,90.00000,143.39937,159.19480
291,193.671,Alpha,3863.83891,7.91642,89.00000,150.45094,160.37996
292,193.861,Alpha,2002.83745,4.44604,91.86759,135.12458,152.86956
293,194.425,Alpha,2189.98351,4.76435,90.50000,138.15321,154.45277
294,195.177,Alpha,1447.99597,3.11488,86.80242,138.43675,154.41389
295,195.796,Alpha,2105.13374,4.69040,91.22684,136.10447,155.08114
296,197.530,Alpha,2150.86824,4.58454,90.00000,139.11958,152.87528
297,197.603,Alpha,2165.82688,4.85325,88.50000,135.01442,154.58268
298,198.178,Alpha,2249.42478,4.63701,81.00000,141.01126,151.18504
299,199.065,Alpha,2107.05640,4.48265,91.50000,140.30813,153.65281
300,199.181,Alpha,2340.51177,5.11981,88.79126,143.13668,162.78904
301,199.342,Alpha,2030.25812,4.44882,90.00000,134.44880,150.64733
302,199.504,Alpha,2098.64609,4.71284,88.79323,133.71029,153.93915
303,201.136,Alpha,2328.32396,4.96314,88.88909,144.32043,159.96843
304,201.951,Alpha,2312.10762,4.84719,90.00000,144.67328,157.14688
305,202.460,Alpha,2331.88725,5.04538,90.00000,141.54910,158.40328
306,203.260,Alpha,2150.72033,4.46113,92.95446,145.79165,156.68313
307,204.484,Alpha,1845.37920,3.72614,87.80284,149.57739,158.08206
308,204.751,Sidewall,0.00000,2.34909,,,
309,204.831,Alpha,2343.10226,4.98101,89.51898,144.35769,159.40189
310,205.467,Alpha,2092.63756,4.45207,88.74199,143.32149,158.41904
311,206.129,Alpha,2292.27708,4.64378,88.50000,147.07664,155.49451
312,206.529,Alpha,2192.89606,4.97001,88.50000,133.65232,154.81569
313,207.645,Alpha,2285.66708,4.94346,87.50000,140.59436,157.50000
314,207.925,Alpha,2072.19889,4.64702,93.23967,140.94484,162.19581
315,208.330,Alpha,2097.04984,4.90964,88.00000,130.96629,156.65552
316,208.785,Alpha,2367.85283,5.11670,91.41502,143.03745,159.72138
317,208.844,Alpha,2205.15215,4.94137,89.50000,134.36041,153.67082
318,208.949,Alpha,2201.19232,4.54297,90.50000,144.41867,154.70741
319,209.206,Alpha,1992.12332,4.49809,91.50000,133.82431,153.61573
320,209.475,Alpha,2104.59928,4.60312,91.06160,135.85531,152.03367
321,209.739,Alpha,2155.51239,4.87577,91.00000,136.97468,158.83180
322,210.462,Alpha,2276.07800,4.94190,90.00000,143.84528,161.67975
323,210.546,Alpha,2277.99093,4.57946,89.62615,145.26244,152.33096
324,210.635,Alpha,2172.42888,4.53571,90.50000,142.95025,154.64302
325,211.009,Alpha,2380.88181,5.35902,90.50000,132.45626,151.04951
326,211.812,Alpha,1859.64341,3.75887,88.50000,147.77279,156.04862
327,211.984,Alpha,2155.13071,4.84844,92.00000,136.63235,156.76603
328,212.182,Alpha,3853.78409,7.78579,91.00000,152.69336,160.82059
329,213.030,Alpha,2270.27789,4.86636,90.66658,141.89117,157.19229
330,213.233,Alpha,2284.44093,4.72045,91.50000,147.48814,158.42867
331,213.303,Alpha,2219.81831,4.45752,89.50000,145.66699,152.54811
332,214.084,Alpha,3687.30633,7.84598,90.00000,141.70885,153.74820
333,215.506,Alpha,2040.77730,4.34122,89.50000,139.78195,153.37172
334,217.017,Alpha,2121.19582,4.68105,90.95596,139.58101,158.56258
335,217.070,Alpha,3203.20021,7.62587,91.50000,130.77469,156.16877
336,217.773,Round,2055.74159,4.94620,89.50000,131.54922,162.13355
337,217.829,Alpha,2300.89011,4.84007,88.52343,143.87170,157.39831
338,218.137,Alpha,2340.73227,4.99110,86.00000,140.44071,155.10365
339,219.737,Alpha,2167.29145,4.80395,90.27079,139.35997,159.24963
340,219.969,Alpha,2172.29478,4.43762,92.50000,145.37266,154.16169
341,220.332,Alpha,2312.67342,4.76493,88.50000,147.20057,157.96826
342,220.348,Alpha,2020.12909,4.34859,90.00000,136.39258,150.74477
343,220.506,MidAir,1932.58045,3.99573,91.80395,138.90469,148.21125
344,221.933,Alpha,2268.73015,4.61701,90.22396,146.78425,155.66334
345,222.822,Alpha,1960.55560,4.38457,91.00000,133.06346,151.24014
346,222.930,Alpha,2074.60480,4.53435,88.00000,135.08113,151.74391
347,223.266,Alpha,2163.55177,4.73146,89.50000,138.82472,156.54835
348,223.418,Alpha,2281.54692,4.91592,89.50000,140.25987,155.86872
349,223.626,Alpha,2215.51893,4.71198,89.00000,140.66115,154.44772
350,224.413,Alpha,2139.98319,4.76535,88.50000,136.56852,156.28309
351,225.183,Alpha,2326.12938,5.06614,90.30011,142.12940,160.14876
352,225.546,Alpha,2321.02630,4.79335,84.00000,146.05553,157.36402
353,226.653,Alpha,2271.74622,4.64220,88.78971,145.24986,154.69661
354,226.891,Alpha,2173.70260,4.78152,87.50000,137.71011,156.45867
355,227.923,Alpha,2012.73266,4.52960,91.00000,135.67519,155.89461
356,229.531,MidAir,2063.64531,4.28383,90.00000,137.79550,147.70621
357,229.702,Alpha,2282.89868,4.95202,87.00000,139.36846,156.14191
358,229.815,Alpha,2109.22825,4.58292,90.00000,137.18422,153.22962
359,230.998,Alpha,2353.21294,4.70822,83.00000,150.80213,158.16314
360,233.682,Alpha,1987.27331,4.31080,89.00000,134.91790,150.19353
361,233.847,Alpha,2207.85001,4.71954,88.50000,137.85198,152.09492
362,233.921,Alpha,2393.23332,5.12860,88.50000,143.15221,159.12413
363,235.405,Round,1372.20427,3.00410,80.50000,132.18555,150.90717
364,235.922,Alpha,2273.08248,4.60444,90.50000,149.18577,157.65485
365,236.153,Alpha,2233.69340,5.02837,87.00000,137.05768,159.26728
