# File Format Version = 2
# File Timestamp = 1/23/2018 11:02:25 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-23-084712.43.buf
# Measurement ID = 68
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

121,68.542,Alpha,2221.63876,4.85675,91.00000,140.78120,158.61218
122,68.651,Alpha,2276.87755,5.07691,83.00000,137.05927,158.06176
123,68.759,Alpha,2170.68387,4.67900,92.76955,145.89739,162.66394
124,69.021,Alpha,2392.54487,4.90869,90.50000,146.30982,156.21072
125,69.716,Alpha,2349.42096,4.71734,87.00000,147.40317,154.69832
126,70.594,Alpha,1993.43108,4.67631,91.72636,131.11186,155.52733
127,73.296,Alpha,2216.10936,4.70979,92.00000,144.30123,158.54005
128,73.960,Alpha,2373.35143,4.88162,84.00000,147.23839,158.11039
129,74.457,Alpha,2206.86317,5.16326,89.00000,134.11922,160.71150
130,74.580,Alpha,2252.94137,4.92107,82.00000,138.16176,156.26626
131,74.673,Sidewall,0.00000,4.48949,,,
132,75.883,Alpha,2212.44253,4.77659,90.00000,141.62246,157.79663
133,76.348,Alpha,2339.50995,4.88188,89.00000,147.03388,159.75003
134,76.815,Alpha,2476.29871,5.03092,86.00000,147.68887,156.71039
135,80.132,Alpha,2368.36927,4.82164,88.50000,149.16609,158.56319
136,80.240,Sidewall,0.00000,3.39012,,,
137,80.330,Alpha,2295.61553,4.75428,88.00000,147.30139,159.24276
138,80.742,Sidewall,792.90126,2.20184,73.50000,100.74187,146.62409
139,81.255,Alpha,1934.46826,3.88351,77.50000,148.70728,156.70185
140,81.700,Alpha,2423.77789,5.41413,90.00000,135.38157,154.58273
141,83.203,Alpha,3873.65040,7.84159,89.00000,151.59545,160.07828
142,83.568,Alpha,2307.40424,4.78498,89.45118,144.95959,156.36611
143,84.195,Alpha,1749.45071,3.53273,91.00000,151.14701,159.39234
144,86.323,Alpha,2307.88015,4.91365,89.00000,142.89446,157.26354
145,86.728,Alpha,2295.78253,5.02624,91.50000,142.61292,161.13679
146,86.816,Alpha,2260.19878,4.85985,91.00000,141.95574,157.45279
147,87.074,Alpha,2197.06598,4.99976,88.00000,134.45439,156.81527
148,87.179,Alpha,2063.44384,4.55597,88.50000,135.41981,153.33724
149,88.157,Ceiling,707.48532,1.73695,90.44104,102.01720,111.66788
150,89.331,Alpha,1186.65282,2.50598,86.87376,140.18258,153.79672
151,90.119,Alpha,2401.24509,5.22423,90.50000,143.21633,161.22030
152,90.485,Alpha,2326.72329,5.05757,89.00000,139.70319,156.77616
153,91.158,Alpha,2333.59591,4.97144,89.90188,146.44386,162.30762
154,91.809,Alpha,2111.19314,4.80104,90.50000,135.60254,157.94815
155,93.484,Alpha,2125.68856,4.66847,91.32093,136.78338,153.81088
156,93.568,Alpha,2316.00257,4.92189,89.00000,143.88838,158.74853
157,93.884,Alpha,2359.07973,5.11684,91.67286,142.62200,159.67814
158,93.995,Alpha,2191.84192,4.53842,90.50000,147.40111,158.65049
159,94.398,Alpha,2059.19540,4.29813,87.82536,148.32680,161.81788
160,95.970,Alpha,2378.33775,5.06234,91.00000,146.17432,161.27185
161,96.361,Alpha,2350.54156,4.82961,88.50000,147.74543,158.46006
162,96.695,Alpha,3701.77340,7.71558,91.00000,148.65053,159.39849
163,98.166,Alpha,2234.80963,5.04730,90.43442,135.70961,157.02731
164,98.446,Alpha,2308.46462,4.80891,91.00000,145.98247,157.84863
165,98.470,Alpha,2172.18413,4.89028,92.71902,142.50283,165.37145
166,98.540,Alpha,2177.20602,4.70430,90.27454,138.24531,153.73561
167,98.887,Alpha,2074.28637,4.52743,94.37876,142.28167,159.26513
168,99.267,Round,2036.24208,4.91853,91.24135,130.24014,159.57697
169,99.758,Alpha,2127.10149,4.45335,88.50000,139.46966,151.23696
170,100.313,Alpha,2006.95939,4.46756,90.00000,134.40577,152.85219
171,100.620,Alpha,2146.56725,4.65314,91.39229,138.65616,154.39137
172,101.865,Alpha,2037.12938,4.06903,90.13871,151.31430,158.15412
173,102.055,Alpha,2131.70767,4.50772,89.00000,147.22360,162.22106
174,102.734,Alpha,2123.88920,4.48404,91.78790,143.99744,157.29162
175,102.982,Alpha,2074.63586,4.71163,89.50000,133.23764,154.60399
176,103.539,Alpha,2001.35205,4.01458,88.00000,149.82178,157.34510
177,103.982,Alpha,2190.59718,4.76786,88.50000,144.37884,163.28014
178,104.051,Alpha,3931.07565,8.03807,82.00000,151.56375,161.84776
179,104.260,Alpha,3024.61313,7.78135,93.00000,123.91725,156.22041
180,104.278,Alpha,3168.92836,7.73185,91.50000,128.05626,155.68894
181,104.378,Round,2171.57028,5.08566,88.50000,134.39547,162.26133
182,104.619,MidAir,2090.95521,4.34933,91.85862,140.26908,150.61059
183,104.777,Alpha,2277.59928,4.59040,89.43300,146.94229,154.60268
184,105.171,Alpha,2111.51106,4.67782,89.50000,135.58923,153.75595
185,105.333,Alpha,2015.62686,4.53102,89.50000,134.72908,155.02272
186,105.552,Alpha,2349.89895,4.80879,78.50000,149.15338,159.89612
187,105.732,Alpha,2977.22883,7.85108,92.00000,119.26963,153.27572
188,107.054,Alpha,2124.43708,4.87753,90.10571,134.71093,158.46626
189,107.285,Alpha,2281.32886,4.83249,89.50000,146.95531,162.05975
190,107.656,Alpha,2091.48635,4.64136,90.35558,136.71057,155.67638
191,107.904,Alpha,2217.41352,4.82538,87.00000,139.87559,157.58086
192,108.540,Alpha,2189.92573,4.72183,91.00000,141.96336,157.86207
193,109.220,Sidewall,0.00000,3.59645,,,
194,109.845,Alpha,2319.32571,5.00369,89.00000,141.14682,157.38914
195,110.482,Alpha,897.97847,1.79139,79.23710,144.24224,151.31801
196,111.278,Alpha,2202.36065,4.96839,91.50000,137.83355,159.37246
197,112.439,Alpha,2126.23837,4.25127,89.50000,148.65306,155.32744
198,112.506,Alpha,1316.51145,2.49944,57.50000,141.25761,141.31809
199,112.940,Alpha,2286.73926,5.16318,92.00000,143.38305,166.53188
200,113.169,Alpha,2256.84756,4.85951,86.50000,138.50462,154.04996
201,113.183,Alpha,3754.82794,7.86304,91.50000,148.14854,160.84080
202,114.008,Alpha,2235.53282,4.75234,89.50000,141.08868,154.86512
203,117.023,Alpha,2349.65676,5.25024,88.50000,138.59525,159.69230
204,117.211,Alpha,2349.79667,5.15016,83.50000,141.10708,160.74568
205,117.705,Alpha,2263.03576,4.68251,89.50000,145.36691,156.35567
206,117.734,Alpha,2222.00265,4.67119,90.83080,144.43123,157.43691
207,120.117,Alpha,2206.16048,4.79181,90.00000,137.22740,153.18013
208,120.696,Alpha,2304.86240,5.49628,88.50000,131.01830,159.81545
209,120.979,Alpha,2150.22591,4.90577,89.50000,134.28542,156.59891
210,121.140,Alpha,2321.87947,4.81548,91.00000,145.27773,156.30091
211,121.385,Alpha,2398.21041,4.76078,80.50000,150.18592,156.28698
212,121.680,Alpha,2420.62099,5.03342,81.00000,147.20213,159.88580
213,121.726,Alpha,2136.34459,4.66091,88.50000,135.10272,151.07891
214,123.321,Alpha,2320.31649,5.00083,90.30672,141.28404,157.35007
215,123.373,SlowHigh,2506.61038,5.66222,80.00000,141.47946,166.40657
216,124.021,Alpha,2127.50464,4.84236,87.50000,135.76085,158.64309
217,124.107,Alpha,2284.13595,4.65759,89.50000,146.82275,156.05824
218,124.742,Alpha,2180.64125,5.10221,89.50000,132.47302,158.46270
219,124.810,Alpha,1665.55555,3.16901,76.00000,146.51311,146.90560
220,125.866,Alpha,2377.04207,5.09954,90.00000,144.53052,160.61920
221,126.947,Alpha,2185.31709,4.90831,90.10692,135.86277,156.49722
222,127.265,Alpha,2097.52814,4.55595,89.00000,137.18321,153.12586
223,127.408,Alpha,2221.43348,4.59049,90.39852,147.78867,159.04756
224,127.453,Alpha,2318.95578,4.87044,89.00000,145.55756,159.03134
225,127.563,Sidewall,0.00000,2.02887,,,
226,127.728,Alpha,2079.83996,4.60930,90.00000,138.43032,157.75391
227,128.405,Alpha,2452.08427,5.07313,86.00000,147.46620,159.27778
228,128.518,Alpha,2217.11966,4.58231,79.50000,138.16300,148.19584
229,129.669,Alpha,2301.54439,4.81795,83.00000,143.44533,156.08539
230,129.989,Alpha,2418.67598,5.32920,87.50000,140.12683,160.09483
231,130.459,Alpha,2321.70873,5.13725,88.89646,143.59872,165.44101
232,130.596,Alpha,2145.31943,4.62533,89.00000,138.85320,154.43435
233,130.675,Alpha,2359.38005,5.03805,88.00000,146.49179,162.78284
234,130.976,Alpha,2275.18637,4.81592,89.00000,142.58702,156.42893
235,131.130,Alpha,2268.08952,4.65143,92.50000,150.97492,161.13916
236,131.609,Alpha,2278.46451,4.92418,87.00000,145.56204,163.81831
237,132.478,Alpha,1944.85953,4.25588,92.08203,137.03138,153.33855
238,133.505,Alpha,2067.26599,4.56484,91.40965,138.29546,156.69406
239,133.510,Alpha,2135.21868,4.33768,86.50000,139.83572,147.64973
240,133.807,Alpha,2359.87546,4.85640,88.50000,149.18535,160.14467
241,134.029,Alpha,2221.32787,4.63265,90.00000,141.31957,152.59651
242,134.208,Alpha,2144.95663,4.79024,88.00000,135.31975,154.83065
243,134.700,Alpha,2270.10685,5.15996,89.50000,135.72237,158.22651
244,135.431,Alpha,2186.82065,4.76290,89.00000,139.37611,156.79894
245,135.833,Alpha,2369.23816,5.04741,91.01025,145.71715,161.06714
246,136.037,Alpha,2139.77831,4.45812,89.00000,142.33328,153.62163
247,136.122,Alpha,2160.53573,4.98333,80.50000,131.67592,155.96033
248,138.071,Alpha,2201.09852,4.62676,93.81189,147.82738,160.91798
249,138.153,Alpha,2277.20293,4.66846,87.00000,143.60001,153.22079
250,138.765,Alpha,2217.40678,4.68969,89.59751,148.70522,164.04958
251,139.089,Alpha,2054.50331,4.60446,89.00000,134.94147,155.10458
252,139.095,Alpha,2196.29375,4.89982,88.50000,135.16424,154.57456
253,139.706,Alpha,2146.68139,4.76639,89.96079,135.72672,154.53477
254,140.840,Alpha,2233.38218,4.80280,88.50000,142.85925,159.24897
255,141.481,Alpha,2344.80857,4.97372,88.50000,144.98586,159.91958
256,141.493,Alpha,2307.07299,4.92758,90.50000,144.67663,160.20552
257,142.816,Sidewall,0.00000,1.46884,,,
258,142.837,Alpha,2157.85933,4.60214,93.50000,143.43118,157.53684
259,143.171,Alpha,2291.82195,4.72082,86.00000,146.72943,157.68891
260,143.955,Alpha,2342.87466,4.79279,89.00000,149.09514,159.18065
261,145.115,Alpha,2253.63445,4.75892,90.30312,143.53391,157.11830
262,145.303,Alpha,2327.77477,4.89520,88.50000,143.26167,156.26971
263,146.879,Alpha,2412.92448,4.90781,90.00000,150.20326,159.38699
264,147.308,Alpha,1998.40637,4.45507,90.42255,133.54357,151.85991
265,147.308,Alpha,1296.44999,2.46563,57.50000,139.56305,139.75337
266,147.576,Alpha,2281.07831,5.08068,89.64241,140.94617,162.57973
267,148.161,Alpha,2294.84841,4.96328,89.00000,144.76001,162.58531
268,148.221,Alpha,1972.15481,4.54717,90.00000,132.81284,155.84311
269,149.733,Alpha,2082.25452,4.32275,89.50000,140.74591,151.38955
270,149.874,Alpha,2270.84784,4.77917,89.00000,142.54381,155.38605
271,149.909,Alpha,2043.08578,4.69500,89.32826,132.44136,155.55387
272,150.786,Alpha,2068.91402,4.35288,90.00000,140.01923,152.25544
273,151.356,Alpha,2225.68879,4.82133,90.00000,139.38654,155.68999
274,151.741,Round,2161.36917,5.39979,87.50000,126.28134,160.34004
275,152.838,Alpha,2064.98204,4.55166,90.50000,135.90313,153.22692
276,152.917,Alpha,2244.05551,4.82833,90.00000,140.52923,155.84271
277,153.007,Alpha,2314.90179,4.82352,90.60472,147.26150,159.62966
278,153.427,Alpha,2022.64871,4.54156,91.63387,133.64844,152.54984
279,153.437,Alpha,2025.69043,4.64452,91.50000,135.33210,157.88245
280,153.617,Alpha,2193.86263,5.01624,89.00000,137.72689,162.56642
281,153.971,Alpha,2195.91899,5.05034,89.50000,132.75414,155.75727
282,155.484,Alpha,3107.63540,8.06360,84.50000,121.61063,156.38165
283,155.489,Alpha,2173.82659,4.75511,88.50000,138.04017,155.73045
284,155.617,Alpha,2387.04859,5.00076,86.00000,145.49533,158.62849
285,156.656,Alpha,2477.06854,5.35917,77.50000,142.38735,160.21790
286,157.734,Alpha,2312.86468,4.81533,90.00000,143.93230,155.32416
287,158.341,Sidewall,0.00000,0.20912,,,
288,158.662,Alpha,2077.03496,4.29396,88.50000,145.47258,156.56980
289,158.759,Alpha,2204.82122,4.64975,87.00000,140.06639,152.83093
290,159.939,Sidewall,0.00000,3.81962,,,
291,160.085,Alpha,2391.52571,4.83988,90.85368,148.25820,156.47939
292,160.187,Alpha,3892.19753,7.83515,89.50000,152.14099,159.74639
293,160.307,Alpha,2222.23368,4.73860,89.00000,140.22947,154.21274
294,160.726,Alpha,2243.80891,4.77652,89.00000,142.94842,157.62006
295,161.185,Alpha,2266.10288,4.81551,90.93200,140.27734,153.76054
296,161.232,Alpha,2364.69371,4.80655,88.50000,150.42499,159.84465
297,161.455,Alpha,2341.29831,4.87217,89.51988,145.58994,157.63320
298,161.545,Alpha,2350.36425,4.88293,84.00000,145.35492,157.34652
299,161.606,Alpha,2358.58326,4.99350,89.00000,146.50221,161.45637
300,161.935,Alpha,2336.76410,4.66908,79.00000,145.95474,152.46835
301,163.026,Alpha,3958.83909,7.97771,90.50000,152.98006,160.43494
302,164.008,Alpha,2057.24565,4.59143,90.50000,136.92019,156.63251
303,164.662,Alpha,2199.38837,4.80529,86.50000,139.41444,157.53905
304,165.572,Alpha,2142.53910,4.61455,90.07822,138.86672,154.14246
305,165.633,Alpha,2197.80351,4.56751,89.94272,145.50445,157.24095
306,167.017,Sidewall,0.00000,5.49141,,,
307,167.591,Alpha,2323.21691,4.90247,89.00000,141.58634,154.62990
308,168.375,Alpha,2198.33471,4.70516,91.50000,141.62047,156.33154
309,168.494,Alpha,2495.61028,5.27067,88.50000,146.96065,161.43802
310,168.982,Alpha,2372.62485,4.88319,87.00000,145.73416,156.11296
311,169.125,Alpha,2136.81130,4.85571,90.87927,135.92153,158.14750
312,169.336,Alpha,1933.60995,4.21980,86.00000,141.94261,161.30053
313,169.469,Alpha,2323.41286,5.10454,89.50000,141.40305,160.67471
314,169.649,Alpha,2285.79054,5.33510,85.00000,133.39459,160.36628
315,169.713,Alpha,2424.45585,5.06466,89.00000,146.05703,158.81360
316,170.895,Alpha,2360.81314,4.93862,86.50000,150.93690,165.07518
317,171.200,Alpha,940.01580,1.88520,54.35982,112.30034,119.32987
318,171.569,Alpha,2279.77721,5.10861,91.00000,138.64331,159.60884
319,171.730,Alpha,2125.56485,4.80387,91.50000,136.39851,157.22167
320,172.523,Alpha,2308.15272,5.02204,88.00000,142.68237,161.14661
321,172.824,Alpha,2382.52561,4.84435,81.50000,147.21506,156.34015
322,172.903,Alpha,2374.25454,4.88132,91.50000,148.28254,158.59111
323,173.365,Alpha,2058.86988,4.59796,90.84237,135.21195,154.32950
324,173.824,Alpha,2354.32034,4.84226,88.50000,149.06938,159.94730
325,173.973,Alpha,2111.78914,4.54874,91.00000,138.59676,153.43598
326,174.750,Alpha,2333.55615,4.78969,85.50000,143.35777,153.03586
327,176.132,Alpha,2267.41726,5.15865,89.00000,135.60617,158.69490
328,177.185,Alpha,3780.35779,7.56480,90.00000,152.85213,159.55406
329,177.427,Alpha,2212.78343,4.71492,88.92556,146.27827,162.39977
330,177.803,Alpha,2178.84992,4.74363,89.58331,139.22527,156.42636
331,178.578,Alpha,2081.11430,4.57935,89.00000,135.81231,153.21478
332,178.814,Alpha,2343.89403,4.86704,78.50000,140.88464,151.94775
333,179.123,Alpha,2189.53666,4.73057,93.00000,140.97357,156.43772
334,179.883,Alpha,2061.43873,4.30675,89.72101,142.09460,153.90356
335,180.326,Alpha,2226.91955,4.87248,88.50000,138.46426,156.27382
336,181.123,Alpha,2387.88463,4.81051,90.00000,150.79743,158.81267
337,183.034,Alpha,2129.78098,4.66394,84.50000,134.13918,151.05376
338,183.508,Alpha,2206.98195,4.74816,88.50000,139.06222,154.12204
339,183.850,Alpha,2081.04638,4.51035,90.80158,136.65330,151.89430
340,184.696,Alpha,3732.59647,7.75419,93.50000,149.45829,161.05403
341,185.220,Alpha,2338.54575,4.86852,83.50000,144.84612,157.24006
342,185.600,Alpha,2491.40750,5.31503,89.50000,144.78487,160.24998
343,186.328,Alpha,2068.97641,4.31770,93.10085,144.23568,155.61077
344,188.414,Alpha,2083.10073,4.63016,89.00000,135.35255,154.39172
345,188.545,Alpha,2242.53336,4.53353,90.00000,147.31488,155.31941
346,190.052,Alpha,2200.35303,4.82284,90.41919,138.02219,155.54308
347,190.254,Alpha,3656.96824,7.51658,93.50000,147.90650,157.15689
348,191.031,Alpha,2086.96034,4.58767,89.90035,136.10496,153.55037
349,191.876,Alpha,2173.85104,4.84815,91.04824,137.09805,156.72255
350,192.419,Sidewall,0.00000,1.71768,,,
351,193.031,Alpha,3873.65658,8.04977,89.00000,152.00607,164.18216
352,193.440,Alpha,2278.05502,4.74567,91.00000,145.04707,156.78410
353,194.423,Alpha,2029.98162,4.21684,87.50000,137.92064,148.03668
354,194.538,Alpha,2312.82104,5.11691,90.00000,138.76034,157.87565
355,194.765,Alpha,2162.36871,4.57287,88.50000,147.16351,162.18021
356,195.042,Alpha,2251.92490,4.58136,88.50000,143.52000,151.95314
357,196.234,Alpha,2425.48683,5.38207,88.00000,141.80376,163.41599
358,196.252,Alpha,2381.18683,4.63978,89.00000,149.98519,153.29077
359,196.309,Alpha,2308.84916,4.88413,86.50000,143.25855,157.31003
360,198.741,Alpha,2181.74626,4.33989,89.40012,145.02743,150.70987
361,199.334,Alpha,2321.59204,4.83455,90.00000,144.32291,155.95814
362,199.510,Alpha,2066.15838,4.47383,90.05948,136.79153,152.18740
363,200.511,Alpha,2118.72383,4.53987,90.39708,138.08726,152.28162
364,201.421,Alpha,2390.38172,5.14945,90.00000,143.65694,160.38797
365,201.809,Alpha,2016.83793,4.15076,90.50000,149.26838,160.03591
366,201.952,Alpha,2234.27282,4.94305,89.00000,137.29590,156.14003
367,202.617,Alpha,2431.50887,5.04602,88.74848,145.91328,157.77137
