# File Format Version = 2
# File Timestamp = 2/2/2018 11:10:28 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-30-101908.85.buf
# Measurement ID = 82
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

65,41.511,Alpha,2177.27536,4.35118,89.00000,150.04732,156.91460
66,42.744,Alpha,2277.10038,4.48120,82.00000,150.35030,155.20593
67,43.845,Alpha,2086.26380,4.65133,90.00000,133.17959,151.38929
68,44.184,Alpha,2232.98267,4.74468,90.00000,144.84187,159.56765
69,44.473,Alpha,2364.15418,4.93450,88.50000,144.98623,157.48440
70,44.980,Alpha,2288.66188,4.72041,90.24817,143.44254,153.61281
71,45.627,Alpha,2217.02434,4.60330,91.50000,143.12570,153.84409
72,45.671,Alpha,2363.90128,5.04124,82.00000,143.61419,159.18300
73,45.812,Alpha,2088.43243,4.74877,91.01869,135.82106,158.03392
74,46.510,Alpha,2337.05395,4.87485,88.50000,147.19193,159.76806
75,47.267,Alpha,2114.25717,4.73141,86.50000,134.95210,155.36250
76,47.400,Alpha,2031.08223,4.39093,93.40077,139.04936,153.86531
77,47.508,Alpha,2168.83949,4.84812,89.50000,135.34629,155.18538
78,47.570,Alpha,2303.00371,4.81656,79.50000,140.61468,152.61202
79,47.856,Alpha,2142.57009,4.81104,90.87706,136.37235,156.84706
80,48.303,Alpha,2129.12342,4.30557,90.89805,146.77158,154.66958
81,49.493,Alpha,2392.79664,5.12517,89.00000,143.67711,159.77840
82,49.504,Alpha,2075.33133,4.14622,85.00000,150.12536,157.24062
83,51.197,Alpha,2431.77660,4.86858,88.50000,149.06504,156.10689
84,51.918,Alpha,2327.13801,5.23933,88.00000,138.80187,161.60717
85,54.025,Alpha,2279.20088,5.07803,89.50000,139.99199,160.72322
86,55.089,Alpha,2152.87684,4.53775,90.39425,147.29489,161.51867
87,55.487,Alpha,2095.77383,4.75308,89.50000,133.25256,154.21917
88,55.558,Alpha,2391.26020,5.03513,88.50000,142.71058,155.92668
89,56.367,Alpha,2151.46144,4.71852,89.50000,137.14252,154.64807
90,57.771,Alpha,2167.20004,4.98037,88.50000,132.78574,155.97729
91,58.048,Alpha,2327.70472,5.11958,88.50000,140.39350,159.89287
92,58.527,Alpha,2150.22758,4.58945,92.00000,140.89753,154.86655
93,59.664,Alpha,2240.90912,4.98043,84.00000,136.20039,156.12601
94,59.861,Alpha,2321.11007,5.20865,80.50000,135.40767,156.73269
95,61.766,Alpha,2330.70273,4.87914,88.50000,144.98034,157.82848
96,62.571,Alpha,2324.50354,4.93026,88.00000,142.05706,156.33628
97,64.003,Alpha,2372.50907,4.86408,88.00000,146.86319,156.97140
98,65.081,Alpha,2136.35171,4.51783,92.72947,143.07551,156.13174
99,65.202,Alpha,2328.91424,4.75443,86.50000,145.45294,154.79535
100,66.309,Alpha,2189.35181,4.59616,86.00000,140.29907,152.58076
101,68.255,Alpha,2264.28289,4.89243,88.00000,138.95235,154.76627
102,69.768,MidAir,2054.82684,4.43558,93.75856,139.04863,153.53880
103,69.972,Alpha,2164.24188,4.64375,91.76511,140.66756,155.42252
104,70.063,Alpha,2240.71711,4.90861,83.50000,138.32617,156.52969
105,70.740,Alpha,2311.05616,4.99587,90.39459,142.66625,159.62142
106,71.629,Alpha,2043.99629,4.61593,89.50000,133.58131,153.48002
107,71.888,MidAir,2055.91038,4.21795,89.00000,139.74650,148.60662
108,72.353,Alpha,2133.23795,4.89114,88.00000,133.22469,156.47717
109,72.394,Alpha,2171.56331,4.64539,89.11824,140.00194,154.89629
110,74.009,Alpha,2336.66542,4.97477,89.50000,143.83699,158.92852
111,75.031,Alpha,2143.85625,4.51358,87.50000,139.17238,151.32677
112,76.109,Alpha,2161.04940,4.90223,90.50000,135.71998,157.47069
113,77.211,Alpha,2249.59726,4.81684,85.00000,141.26629,156.69341
114,78.494,Alpha,2313.91094,4.86200,89.00000,141.38207,153.68752
115,78.667,Alpha,2419.56650,5.16131,87.00000,144.89328,160.77414
116,78.991,Alpha,2264.22644,4.80938,90.50000,139.68525,152.96065
117,80.384,Alpha,2154.91172,4.87416,90.26191,135.91908,157.66608
118,81.834,Alpha,2147.20056,4.74738,83.00000,133.46100,151.42174
119,83.772,Alpha,2175.23257,4.88019,90.50000,140.17776,162.26139
120,84.369,Alpha,2115.45919,4.40825,91.00000,148.10656,160.40382
121,85.686,Alpha,2189.76929,5.05973,91.19945,138.21154,164.42922
122,86.118,Alpha,2419.17451,5.03417,90.00000,146.41082,158.40828
123,86.687,Alpha,2155.57347,4.59895,92.18500,142.75511,157.16141
124,86.959,Alpha,2274.35256,4.59938,89.89874,149.82724,158.30243
125,87.302,MidAir,1975.51236,4.32451,93.10308,135.74235,151.26089
126,88.197,Alpha,2314.16953,5.15438,87.00000,137.10641,157.28117
127,88.566,Alpha,2097.91749,4.68580,87.50000,133.06821,152.10980
128,88.624,Alpha,2397.86640,5.07976,85.50000,143.76291,158.26606
129,89.713,Alpha,2174.89993,4.87230,82.50000,134.27344,154.53593
130,89.833,Alpha,2355.61175,5.14416,90.00000,140.30661,158.12082
131,90.128,Alpha,2325.81588,4.85969,91.00000,149.35407,162.40772
132,90.502,Alpha,2382.97176,4.67043,84.00000,151.27000,155.57939
133,90.900,Alpha,2307.58241,4.93427,91.00000,143.75056,159.02782
134,90.919,Alpha,2058.87122,4.69522,89.00000,133.00832,154.46095
135,91.517,Alpha,2089.58207,4.82722,90.32195,131.97533,155.16948
136,91.550,Alpha,2343.81963,4.92683,88.50000,144.51201,157.90285
137,91.693,Alpha,2109.83911,4.76458,89.66610,135.56446,157.15896
138,93.147,Alpha,2138.91344,4.68146,91.00000,145.13095,164.68441
139,93.321,Alpha,2074.11478,4.43366,91.62887,139.11637,152.91309
140,94.684,Alpha,2113.21646,4.75230,91.00000,137.27854,157.79971
141,95.723,Alpha,2104.20398,4.62918,88.00000,135.07920,152.37420
142,97.913,Alpha,2322.01572,4.83186,90.00000,146.04040,157.92409
143,98.187,Alpha,2157.40500,4.37854,91.00000,144.85949,152.84726
144,99.951,Alpha,2149.10069,4.90473,91.00000,133.31894,154.61120
145,101.617,Alpha,2289.02670,4.72253,89.50000,145.50602,156.07671
146,101.753,Alpha,1764.57832,3.91293,91.50000,141.12034,161.13100
147,102.291,Alpha,2251.62961,4.57044,88.00000,149.29816,158.43388
148,102.373,Alpha,2113.12502,4.74399,91.22162,134.55845,154.03158
149,103.681,Alpha,2262.48820,4.83366,90.09261,142.84725,158.08793
150,103.764,Alpha,2206.82062,4.58478,91.00000,142.05736,152.63982
151,106.106,Alpha,2272.15978,5.12842,89.66633,137.44442,159.83120
152,106.651,Alpha,2274.55805,4.93692,89.00000,139.91759,156.20653
153,106.786,Alpha,2183.42496,4.92935,89.00000,134.81802,155.94502
154,107.207,Alpha,2195.66390,4.94869,90.78849,138.12950,160.06691
155,107.905,Alpha,2308.86378,4.90200,90.78455,141.51842,155.25010
156,107.999,Alpha,2109.28918,4.43996,89.26408,140.03982,152.54273
157,108.825,Alpha,2258.21772,4.88758,87.50000,139.72158,156.25283
158,109.070,Alpha,2006.56420,4.43344,89.80277,142.52090,163.31271
159,109.163,Alpha,2058.40080,4.72738,89.50000,132.32199,155.04188
160,109.654,Alpha,2425.38617,4.97260,86.00000,147.60729,157.95821
161,110.599,Alpha,2233.97001,4.63741,89.95697,145.00087,156.46102
162,111.213,Alpha,2366.48772,5.25025,90.50000,143.44406,164.95135
163,112.297,Alpha,2322.93074,4.98629,87.50000,142.88869,159.26831
164,112.385,Alpha,1509.20352,3.03442,85.35670,145.48287,153.14343
165,113.077,Alpha,2170.85722,4.95312,89.50000,132.36697,154.01513
166,113.286,Alpha,2391.37644,4.93593,88.00000,143.99046,154.34285
167,113.291,Alpha,2183.37428,4.38130,91.11595,147.46852,154.38357
168,113.445,Alpha,2365.38818,5.09697,89.00000,142.03585,158.56798
169,114.535,Alpha,2304.70084,4.71947,87.50000,145.21809,154.92038
170,117.066,Alpha,2229.20187,4.74474,89.00000,143.26005,158.23443
171,117.165,Alpha,2232.09064,4.62226,91.00000,146.25741,157.31722
172,117.315,Alpha,2137.21423,4.62908,91.81167,137.96928,153.21893
173,118.963,Alpha,2262.38049,4.86136,77.50000,136.74235,152.34720
174,120.291,Alpha,2111.01855,4.57287,90.50000,138.55279,154.24419
175,120.375,Alpha,2271.59220,4.60712,87.00000,148.80199,157.82873
176,120.437,Alpha,2398.14536,4.82740,89.50000,149.27517,156.95973
177,120.713,Alpha,2279.58938,4.97359,87.00000,139.15568,156.93418
178,123.328,Alpha,1946.78675,4.33608,93.05580,136.64349,155.02238
179,123.416,MidAir,2055.76168,4.45240,91.91110,136.07030,150.65165
180,124.013,Alpha,2249.58235,4.74560,90.89560,141.14692,153.82845
181,124.374,Alpha,1667.57150,3.54879,86.63126,141.83164,157.14840
182,126.545,Alpha,2037.32466,4.41245,93.98005,143.41190,159.73362
183,127.635,Alpha,2275.56293,4.72845,88.50000,144.80353,156.44532
184,128.114,Alpha,2345.24189,4.55071,89.00000,150.85883,153.75443
185,128.687,Alpha,2348.79502,4.94248,88.50000,143.67949,156.90650
186,129.205,Alpha,2351.19912,5.25037,89.00000,143.33765,166.33816
187,129.246,Alpha,2240.27247,4.87563,91.00000,142.19727,159.64747
188,130.019,Alpha,2310.95857,4.96652,87.50000,139.58671,154.84879
189,130.489,Alpha,2123.10609,4.65397,90.50000,138.83649,156.58887
190,130.871,Alpha,2084.52174,4.24992,90.50000,146.51046,155.48378
191,132.407,Alpha,2125.15489,4.99680,87.00000,130.00560,155.63398
192,132.687,Alpha,2308.40417,4.63801,89.35301,147.88871,155.24715
193,132.741,Alpha,2323.71085,4.91323,89.50000,142.55557,155.99335
194,132.897,Alpha,2089.33148,4.59513,89.70570,136.51613,154.26541
195,134.051,Alpha,2290.98268,4.86544,88.50000,144.46025,159.09940
196,134.509,Alpha,2101.03366,4.51528,91.00000,138.71140,153.13856
197,135.469,Alpha,2235.18807,4.68941,91.00000,145.20398,158.04206
198,137.049,Alpha,2147.26070,4.60210,91.00000,140.37802,154.89132
199,137.151,Alpha,2042.31067,4.37756,89.33290,143.71445,159.95305
200,138.950,Alpha,2245.70046,4.87448,81.00000,137.80570,154.70300
201,140.238,Alpha,2307.12506,4.77462,89.00000,146.09945,157.41366
202,142.339,Alpha,2294.66961,4.75405,89.50000,147.66738,159.46661
203,142.630,Alpha,2156.55351,4.67005,88.00000,137.54532,153.30176
204,142.707,Alpha,2326.55946,4.90688,89.00000,144.47820,158.26128
205,143.394,Alpha,2220.63711,4.96967,90.00000,136.89249,157.33927
206,144.342,Alpha,2067.46661,4.56521,88.50000,134.50607,152.41443
207,144.391,Alpha,2257.05367,4.57518,88.00000,145.10606,153.26810
208,144.639,Alpha,2190.42724,4.91132,89.59348,136.28411,157.05517
209,144.953,Alpha,2296.94471,4.72719,90.72716,146.81635,157.22233
210,145.701,Alpha,2338.76867,4.93653,86.00000,142.92273,156.91426
211,146.562,Alpha,2363.75350,5.06847,76.00000,139.79653,155.55093
212,146.862,Alpha,2214.66024,4.57785,88.94962,146.28445,157.57714
213,147.895,Alpha,2306.98278,4.93979,89.00000,140.65857,155.52393
214,148.145,Alpha,2384.77750,4.77907,82.00000,150.93320,158.41535
215,148.274,MidAir,2011.92988,4.02610,90.00000,141.17600,147.11106
216,148.485,Alpha,1349.20954,2.76382,83.95210,142.24599,152.36347
217,149.912,Alpha,2189.87195,4.72406,90.00000,138.19545,153.41026
218,150.564,Alpha,2240.99132,4.59487,88.50000,143.86929,153.37764
219,151.840,Alpha,2107.36928,4.87799,90.50000,132.47561,155.55697
220,151.907,Alpha,2046.16183,4.76703,88.00000,128.35522,151.46758
221,152.107,Alpha,2411.11870,4.91135,89.00000,146.51537,155.54904
222,152.184,Alpha,2132.81793,4.64757,90.00000,138.42196,154.88347
223,152.230,Alpha,2103.39320,4.64719,90.00000,136.60363,154.32331
224,152.410,Alpha,2060.93274,4.68259,89.00000,133.25319,154.93441
225,152.519,Alpha,2168.03717,4.79357,89.50000,138.74565,157.97929
226,152.744,Round,2097.36607,5.03247,91.35364,130.50200,158.71005
227,152.815,Alpha,2306.19685,5.08613,91.45960,140.95095,160.16825
228,154.348,Alpha,2139.49962,4.70032,89.00000,137.38981,155.23808
229,154.370,Alpha,2157.07475,4.57702,87.00000,145.29365,160.69396
230,154.398,Alpha,2214.28982,4.80635,87.50000,139.57294,156.42408
231,154.541,Alpha,2471.09303,5.02300,82.00000,148.24387,157.53262
232,155.003,Alpha,2370.61360,4.98432,86.50000,143.18470,156.53317
233,155.424,Alpha,2230.06571,4.98227,86.00000,134.38838,153.89153
234,155.932,Alpha,2207.19122,4.37475,89.50000,149.25121,154.80017
235,156.386,Alpha,2209.52278,4.82879,88.50000,138.40925,155.89971
236,156.418,Alpha,2315.53885,4.97201,91.48073,144.72757,160.90993
237,156.553,Alpha,2221.80383,4.42359,88.50000,150.09910,156.47190
238,156.628,Alpha,2249.39504,4.89341,89.50000,141.61760,159.44617
239,157.069,Alpha,2155.08405,5.00117,89.69561,133.60629,158.85782
240,157.272,Alpha,2250.61538,5.09206,93.00000,140.95704,163.82059
241,158.104,Alpha,2355.71378,4.93333,89.84536,147.07114,160.34896
242,158.577,Alpha,2087.83762,4.63596,85.50000,136.01841,155.94837
243,159.247,Alpha,2147.83964,4.91744,89.00000,133.60696,156.55320
244,159.583,Alpha,2152.86668,4.66697,88.97244,136.49683,152.32404
245,159.654,Alpha,2098.95425,4.97944,91.42186,131.54136,158.36999
246,160.027,Alpha,2392.98094,5.06576,85.50000,142.31002,156.36908
247,160.940,Round,1289.98477,2.81795,79.71273,130.90826,149.19696
248,161.960,Alpha,2208.09583,4.82867,88.50000,139.34542,157.29468
249,162.098,Alpha,2206.64915,5.13671,89.95579,133.62761,159.29357
250,163.767,Alpha,2305.97986,4.76590,90.22815,146.84609,157.97513
251,163.821,Alpha,2245.80360,4.85984,88.00000,140.09484,156.77271
252,164.945,Round,2149.27680,5.23893,90.50000,127.47162,156.83476
253,165.429,Alpha,2313.85676,4.97598,88.00000,140.37714,156.10371
254,165.441,Alpha,2219.19670,4.73700,87.50000,138.26199,152.15925
255,165.610,Alpha,1824.28619,3.68708,88.00000,147.89273,156.22061
256,166.390,Alpha,2318.59250,5.08009,88.50000,140.12747,158.68301
257,166.959,Alpha,2141.98618,4.85831,85.00000,133.20578,154.73652
258,167.085,Alpha,2350.78069,4.85804,79.50000,140.85221,151.29097
259,167.094,Alpha,2219.08783,5.01896,86.50000,134.73578,156.30953
260,168.177,Alpha,2253.89218,5.04673,83.00000,135.56158,156.40993
261,168.180,Alpha,2273.15296,4.98866,89.14957,138.60767,157.01296
262,168.726,Alpha,2377.36180,4.79329,88.50000,149.47495,157.50001
263,169.968,SlowHigh,2358.39483,5.05014,74.00000,142.62473,159.25883
264,170.010,Alpha,2058.47173,4.47446,91.35142,137.53797,153.31130
265,170.317,Alpha,2225.84806,4.67738,88.09403,139.91700,152.43294
266,171.213,Alpha,2271.77947,4.57384,89.50000,146.32945,153.66678
267,171.747,Alpha,2458.75642,5.18584,89.50000,145.77114,159.74297
268,171.787,Alpha,2107.81067,4.70684,89.00000,135.13944,154.52872
269,173.536,Alpha,2146.08966,4.83161,91.00000,135.74644,155.77953
270,174.164,Alpha,1758.08363,3.47932,88.79626,151.63259,157.31330
271,174.501,Alpha,2154.21000,4.71397,86.50000,135.36036,152.22362
272,175.853,Alpha,2259.44909,4.75113,90.33001,143.71875,156.71122
273,176.524,Alpha,2181.04833,4.98268,81.00000,133.07244,155.82728
274,176.982,Alpha,2277.62508,4.59880,89.00000,149.89153,158.24549
275,178.135,Alpha,2286.59312,4.94253,88.50000,140.32747,156.83090
276,178.626,Alpha,2390.01987,5.12003,89.00000,144.48328,160.55304
277,179.176,Alpha,2287.56867,4.47888,90.22577,147.92956,151.75887
278,180.982,Alpha,2094.85329,4.86136,87.00000,132.21571,156.63015
279,181.586,Alpha,2113.74034,4.64091,93.04517,137.76532,154.47322
280,181.612,Alpha,2386.84384,5.46817,88.00000,138.17070,163.71290
281,181.644,Alpha,2238.85684,4.64054,91.00743,144.12500,154.97060
282,186.454,Alpha,2276.30256,4.82687,89.50000,142.56330,156.52095
283,189.487,Alpha,2271.24660,4.66161,91.00000,143.06970,152.30959
284,189.742,Alpha,2261.69546,4.86889,88.00000,138.99841,154.18246
285,189.827,Alpha,1983.43094,4.51030,94.12716,134.62045,154.70654
286,190.191,Alpha,2221.72879,4.62697,89.50000,144.22343,156.05932
287,190.223,Round,2429.73428,5.74085,88.84200,137.84050,169.72983
288,190.841,Alpha,2165.95210,4.63250,89.50000,138.76906,153.05162
289,193.480,Alpha,2069.50581,4.61598,90.00000,134.01196,152.76661
290,193.746,Alpha,2418.13449,4.91376,88.50000,152.17886,161.83650
291,194.730,Alpha,2367.09087,4.83105,89.00000,148.49825,158.05462
292,194.826,Alpha,2365.16752,5.11804,90.00000,143.25370,160.64892
293,195.404,Alpha,2230.58329,4.66755,89.55031,144.84497,157.55317
294,195.823,Alpha,2189.27319,4.72423,89.29018,141.18969,157.74173
295,196.415,Alpha,1834.63597,3.91492,89.50000,144.05709,159.58758
296,196.727,Alpha,2358.28785,4.99600,87.50000,141.08308,154.61837
297,197.681,Alpha,2003.20640,4.33584,89.81683,135.37874,150.33434
298,197.698,Alpha,2193.43248,4.73023,89.50000,139.14678,154.81607
299,197.749,Alpha,2097.00154,4.51816,88.00000,135.38225,149.98987
300,197.835,Alpha,2405.88841,4.82343,83.50000,148.46538,155.78958
301,197.930,Alpha,2266.90286,4.82573,89.50000,142.17092,156.53130
302,198.256,Alpha,2452.65329,5.28908,91.50000,142.45377,158.22225
303,198.268,Alpha,2058.92043,4.39234,84.50000,138.00178,152.04574
304,199.017,Alpha,2330.55263,4.90922,91.78468,143.88675,156.82090
305,199.157,Alpha,2321.52190,5.17667,87.00000,137.15688,157.52447
306,199.171,Alpha,2100.41845,4.60357,90.04598,139.84465,158.16566
307,200.340,Alpha,2511.88291,6.24295,91.00000,125.41369,155.53935
308,200.644,Alpha,2254.38065,4.65732,90.00000,142.59037,152.78592
309,200.834,Alpha,2518.37424,5.34037,92.85126,143.16740,156.61144
310,200.925,Alpha,2205.48909,4.70303,89.41569,140.63372,155.14722
311,202.167,Alpha,2191.35033,4.82941,89.00000,139.05386,158.13262
312,202.264,Alpha,2177.32335,4.85091,90.50000,136.23914,155.44775
313,202.527,Alpha,2357.65610,5.14127,89.50000,140.87453,158.71726
314,202.681,Alpha,2282.23122,4.84228,88.50000,142.03813,156.13963
315,202.893,Alpha,2381.88157,4.91166,88.50000,147.16861,158.04529
316,202.915,Alpha,2104.81234,4.30702,83.00000,145.75782,155.90462
317,203.459,Alpha,2382.86200,4.99236,87.00000,142.25120,154.65924
318,203.935,Alpha,2031.71714,3.97008,88.50000,150.32881,154.12318
319,204.076,Alpha,2030.67850,4.46113,91.50000,136.27343,153.06421
320,205.320,Alpha,2336.67642,5.17829,89.50000,143.36630,164.76435
321,205.509,Alpha,2306.26902,4.84858,91.50000,148.08196,161.79621
322,206.471,Alpha,2239.99580,4.63749,88.50000,143.79925,154.70300
323,206.749,Alpha,2379.88941,5.09879,91.00000,143.50146,159.07517
324,207.178,Alpha,2294.45897,4.74300,90.50000,146.04580,156.94588
325,207.845,Alpha,2365.37191,4.80562,90.50000,148.60976,157.37182
326,209.276,Alpha,2107.57497,4.45357,90.60588,140.04198,152.75503
327,209.916,Alpha,2022.49638,4.45735,92.18459,143.43541,163.21781
328,210.706,Alpha,2336.39178,5.03179,86.00000,142.87770,159.96630
329,211.351,Alpha,2405.41917,4.95009,87.00000,148.10112,159.18189
330,211.548,Alpha,3624.17883,7.94751,90.50000,138.12209,155.17905
331,211.818,Alpha,2373.96984,5.21068,87.00000,139.14122,157.66950
332,211.891,Alpha,2333.78605,4.74162,88.50000,143.88583,152.21281
333,211.895,Alpha,2187.26132,4.78617,89.50000,139.12642,157.03925
334,213.411,Alpha,2261.60442,4.49766,82.00000,143.97838,149.73546
335,214.345,Alpha,1982.33547,4.39376,94.53661,140.58511,159.23495
336,214.504,Alpha,2002.84912,4.71575,90.00000,130.53009,155.85309
337,215.491,Alpha,2134.97083,4.62133,90.33335,140.07460,156.41179
338,215.607,Alpha,2270.41069,4.50434,92.00000,151.07751,156.68928
339,216.114,Alpha,2205.16303,4.57236,84.50000,143.18487,154.48408
340,217.002,Alpha,2282.28620,4.63101,88.50000,146.81565,155.34146
341,217.241,Alpha,2335.45463,4.87757,90.00000,144.41142,156.52668
342,217.920,Alpha,2177.60563,4.46495,90.35769,146.98560,156.94934
343,218.508,Alpha,2206.67901,4.92671,88.77201,137.77764,158.84629
344,219.374,Alpha,2141.02478,4.66307,83.50000,136.40033,153.09820
345,219.636,Alpha,2111.69250,4.81082,89.50000,132.12170,153.24559
346,220.105,Alpha,2416.90103,4.91734,88.50000,147.51899,156.65182
347,221.335,Alpha,2105.42277,4.30776,88.50000,140.95511,149.63216
348,221.378,Alpha,2321.39772,5.11232,90.00000,139.63684,158.37233
349,221.962,Alpha,2226.75495,4.80487,89.00000,140.40229,155.96794
350,222.972,Alpha,2183.68983,4.92859,89.00000,136.22215,158.04464
351,223.212,Alpha,2385.85019,5.16983,86.50000,139.68014,156.45846
352,223.607,Alpha,2129.18006,4.38753,89.75581,145.49436,156.02035
353,223.709,Alpha,2117.56692,4.68547,92.50000,137.57125,155.42193
354,224.037,Alpha,2032.36229,4.38931,90.00000,137.43769,152.22667
355,224.313,Alpha,2133.53558,4.78900,78.50000,133.89542,154.40181
356,224.964,Alpha,2377.43610,4.87328,85.50000,145.71225,155.66738
357,225.669,Alpha,2184.38449,4.57329,90.79103,143.00351,155.07911
358,225.742,Alpha,2479.41499,4.96955,88.00000,148.97971,156.09499
359,225.863,Alpha,2319.36282,5.04056,90.00000,141.72599,158.89828
360,226.979,Alpha,2105.73067,4.74156,85.50000,133.72131,154.73431
361,227.194,Alpha,2265.76314,4.56206,88.00000,148.06748,155.84421
362,227.511,Alpha,2135.81071,4.79317,89.00000,135.72771,156.06689
363,227.825,Alpha,2265.90102,4.83497,90.00000,145.93057,161.71563
364,227.828,Alpha,2173.92832,4.51050,90.00000,150.14997,162.42077
365,230.411,Alpha,2386.06084,5.14144,90.00000,141.91762,158.05563
