# File Format Version = 2
# File Timestamp = 1/26/2018 11:06:51 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-26-100635.18.buf
# Measurement ID = 79
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

120,64.245,Alpha,2236.83999,4.68064,87.00000,141.16585,152.85610
121,64.706,MidAir,2039.49052,4.23445,92.50000,139.70904,149.36516
122,64.911,Alpha,2470.66017,4.94538,88.50000,148.95777,155.67565
123,65.257,Alpha,2464.10515,4.95400,88.00000,147.44794,154.65012
124,65.590,Alpha,2189.92358,4.71092,88.00000,139.69005,154.88941
125,65.931,MidAir,2143.51733,4.40291,90.00000,141.09107,149.89586
126,66.409,Alpha,2259.10485,4.76292,89.00000,138.94855,150.94860
127,67.470,Alpha,2229.23468,4.71074,90.00000,139.06717,151.21047
128,69.089,Alpha,2322.71706,4.59252,89.50000,147.23659,152.14112
129,70.154,MidAir,2161.62309,4.45012,90.00000,140.54902,149.73288
130,71.516,Alpha,2294.40725,4.70598,89.00000,142.90086,152.06236
131,72.061,Alpha,3387.21211,7.71334,91.00000,133.09008,152.85320
132,72.813,Alpha,2345.70053,4.66061,90.00000,150.79189,156.61617
133,75.367,Alpha,2246.90153,4.71376,88.00000,139.49746,151.08901
134,75.416,Alpha,2387.54399,5.15872,91.50000,141.89080,157.66154
135,75.700,Alpha,2169.75493,4.68946,90.50000,138.96997,154.10204
136,78.127,Alpha,2263.79048,4.59395,89.00000,145.27269,153.37990
137,78.598,Alpha,2218.16740,4.49408,91.00000,148.13340,156.21883
138,78.660,Alpha,2456.82872,4.93807,89.00000,149.57029,156.75213
139,80.834,Alpha,2219.62530,4.62187,86.50000,140.29685,151.30778
140,80.903,Alpha,2265.36869,4.66465,90.50000,143.57155,153.27299
141,81.262,Alpha,2305.96977,4.76523,91.00000,143.56817,153.42089
142,81.850,Alpha,2352.57587,4.73492,87.00000,145.87816,153.09947
143,83.323,Alpha,2250.13387,4.79777,91.00000,141.70999,155.70658
144,84.257,Alpha,2239.20362,4.69892,89.50000,140.06006,151.37812
145,84.440,Alpha,2390.04139,4.77076,88.50000,147.89253,154.18337
146,85.483,Alpha,2328.56388,4.54687,90.50000,151.68423,155.28724
147,85.873,MidAir,2163.94562,4.31054,91.00000,144.49435,149.95970
148,86.691,Alpha,2142.13045,4.61408,90.00000,136.97965,151.33727
149,86.700,Alpha,2367.21950,4.68529,86.50000,147.74680,152.99243
150,87.153,Alpha,2372.59289,5.00148,90.00000,146.53613,160.17155
151,88.406,Alpha,2155.19006,4.58966,90.50000,138.24359,151.22932
152,88.555,Alpha,2259.90954,4.72298,87.50000,142.11474,153.78405
153,89.532,Alpha,2353.10437,4.80733,86.00000,144.95626,154.09193
154,89.535,Alpha,2193.34161,4.68999,88.50000,135.97824,149.24770
155,91.824,Alpha,2211.85564,4.67483,90.00000,140.85228,153.69290
156,91.942,Alpha,2189.06743,4.64129,88.00000,138.37236,151.16092
157,92.178,Alpha,2408.19778,4.77380,89.00000,151.11872,156.65979
158,92.591,Alpha,2306.76823,4.59482,91.00000,150.77815,156.88471
159,92.976,Alpha,2301.75145,4.77052,89.50000,141.60022,151.96313
160,94.807,Alpha,2365.29129,4.71535,88.00000,152.58985,159.15847
161,95.027,Alpha,2181.83257,4.47437,87.50000,141.04946,149.92805
162,95.645,Alpha,2309.84786,4.85613,89.50000,141.31681,153.45566
163,96.754,Alpha,2282.61705,4.48528,82.00000,146.46272,150.70947
164,97.650,Alpha,2275.87304,4.91889,88.00000,138.20323,153.55161
165,99.176,Alpha,2293.56023,4.79424,86.00000,143.20232,155.19696
166,99.839,Alpha,2065.31031,4.58601,90.50000,134.42822,151.54813
167,99.948,Round,1004.28587,2.19522,42.50000,97.09831,116.51998
168,100.569,Alpha,2154.11802,4.34371,90.00000,144.70094,151.74158
169,100.632,Alpha,2267.22059,4.73764,88.00000,141.38484,152.82220
170,100.635,Alpha,2254.26883,4.81288,87.00000,138.95009,153.04254
171,101.120,Alpha,2163.84250,4.81958,93.00000,136.38388,154.23195
172,101.567,Alpha,2368.31240,4.94808,87.00000,142.65013,154.73749
173,101.783,Alpha,2217.46442,4.71487,87.00000,138.05674,151.31580
174,102.061,Alpha,2164.76352,4.57632,91.50000,140.30600,152.44168
175,102.212,Alpha,2445.07985,4.95195,82.00000,148.02771,156.63479
176,102.670,Alpha,2395.73102,4.79585,89.50000,146.00352,152.24637
177,102.732,Alpha,1525.45030,2.97071,85.50000,144.52740,147.68667
178,102.769,Alpha,2305.34390,4.60432,91.50000,150.04965,156.37806
179,103.641,Alpha,2273.97255,4.73714,89.00000,143.25115,154.64066
180,104.215,Alpha,2424.57961,4.86009,87.50000,150.39201,157.59742
181,104.239,Alpha,2207.90163,4.56367,91.00000,142.09278,151.90693
182,105.110,Alpha,2210.15934,4.61426,89.50000,141.37335,152.54353
183,105.311,Alpha,2250.23744,4.48720,90.50000,146.13065,151.98733
184,105.821,Alpha,2429.58362,4.89262,87.00000,145.43169,152.64943
185,106.249,Alpha,1937.35445,3.84257,88.50000,151.29461,157.22381
186,107.083,Alpha,2171.00605,4.59841,89.00000,138.26498,150.78533
187,107.328,Alpha,2226.31648,4.85263,89.00000,137.86715,154.24896
188,108.178,Alpha,2287.46919,4.46615,90.00000,151.09404,154.53681
189,109.214,Alpha,2266.55449,4.79546,89.50000,138.86022,151.18037
190,109.325,Alpha,2389.37062,4.80022,88.50000,150.21629,157.67837
191,110.129,Alpha,2218.83858,4.57140,87.50000,142.75582,152.61467
192,111.407,Alpha,2250.67343,4.53141,85.00000,144.25385,151.36630
193,111.950,Alpha,2226.50394,4.54813,88.00000,144.27812,153.21756
194,112.279,Alpha,2305.77269,4.79873,88.00000,140.66804,151.31468
195,114.007,Alpha,2299.51599,4.58132,86.00000,148.58939,154.75348
196,114.031,Alpha,2398.86333,4.84047,89.00000,150.31153,158.34802
197,114.239,Alpha,2374.21802,4.65398,89.50000,152.88275,157.09075
198,116.475,Alpha,2131.30943,4.23814,90.00000,151.89158,157.94467
199,116.756,Alpha,2265.73078,4.59408,88.50000,144.77773,152.68053
200,116.916,Alpha,2435.23140,5.04294,91.50000,146.11403,156.68792
201,117.648,Alpha,1855.41019,3.69781,84.50000,145.62921,151.90017
202,118.065,Alpha,2209.89846,4.61327,89.50000,141.93734,153.10369
203,118.941,Alpha,2198.68898,4.61675,92.00000,145.81911,158.40888
204,119.950,Alpha,2409.33259,4.90133,89.50000,146.04369,154.52826
205,120.627,Alpha,2294.16676,4.73212,90.00000,143.67154,153.61939
206,120.939,Alpha,2134.60996,4.55824,93.50000,141.94610,155.62443
207,121.929,Alpha,2364.06734,4.62219,86.50000,151.47726,155.41655
208,122.152,Alpha,2162.73949,4.74228,89.00000,135.47763,151.59526
209,122.660,Alpha,2361.23253,4.84911,89.00000,143.44644,152.81254
210,123.587,Alpha,2295.21475,4.62492,89.00000,142.99711,149.81199
211,123.805,Alpha,2277.69330,4.63425,87.50000,148.64371,157.77660
212,125.124,MidAir,2254.57191,4.48224,89.00000,143.34479,148.60420
213,125.544,Alpha,2073.00655,4.34017,89.00000,141.25049,152.82932
214,125.762,Alpha,2192.50952,4.54696,90.50000,146.46759,157.68635
215,125.813,Alpha,2357.27674,4.73586,87.50000,145.97206,152.84675
216,125.870,Alpha,1470.46366,2.95642,80.50000,141.82716,149.54090
217,125.909,Alpha,2406.41051,4.72880,90.00000,151.20639,155.60024
218,126.639,MidAir,2071.39995,4.34488,90.50000,139.27649,150.40607
219,126.870,Alpha,2284.96031,4.72783,90.50000,144.72039,155.16657
220,127.014,Alpha,2445.57543,4.80870,88.00000,149.01956,153.42467
221,127.401,Alpha,2295.49673,4.77685,87.50000,139.64518,150.35867
222,128.753,Alpha,2327.88803,4.91043,86.50000,140.14815,152.77693
223,129.563,Alpha,2077.61911,4.36972,90.50000,139.84214,151.43697
224,129.587,Alpha,2419.18379,4.82915,84.00000,148.72808,155.36246
225,131.128,Alpha,2208.46101,4.67347,90.00000,140.83397,153.56161
226,132.406,Alpha,2213.07257,4.73104,91.00000,139.35081,153.07143
227,132.486,Alpha,2415.57177,4.84054,89.50000,149.77100,156.68950
228,132.621,Alpha,2292.14034,4.76289,89.50000,141.47683,151.93079
229,132.846,Alpha,2180.17367,4.62927,88.00000,138.78443,151.69403
230,135.661,Alpha,2195.82368,4.59886,88.00000,140.67867,152.24971
231,136.861,Alpha,2241.35443,4.44186,91.50000,148.73728,153.88294
232,137.702,Alpha,2409.74767,4.66589,88.00000,151.81374,154.41515
233,137.896,Alpha,2287.55427,4.74643,91.50000,142.14767,152.17311
234,138.129,Alpha,2676.44085,5.44350,90.00000,151.10861,160.15381
235,138.904,Alpha,2187.77021,4.48622,89.50000,142.50259,151.68593
236,139.208,Alpha,2164.85332,4.63630,91.00000,140.81878,155.04993
237,139.343,Alpha,2391.04753,4.66435,89.50000,148.45473,151.73103
238,140.938,Alpha,2345.11882,4.54767,89.00000,150.89813,153.61635
239,141.185,Alpha,2246.42643,4.60285,91.00000,150.82546,160.70813
240,141.779,Alpha,2292.23684,4.59576,89.50000,146.60396,153.21669
241,141.812,Alpha,2349.95240,4.86985,88.50000,143.82301,154.59384
242,142.998,Alpha,2113.45571,4.42222,90.00000,139.26874,150.13945
243,143.225,Alpha,1565.91860,3.22232,85.00000,143.26657,153.72541
244,145.770,Alpha,2270.79262,4.71167,88.50000,141.15383,151.56611
245,145.866,Alpha,2281.07131,4.77306,87.50000,140.71318,152.38748
246,146.156,Alpha,2345.23349,4.86597,87.50000,143.33680,154.32872
247,146.451,Alpha,1592.25907,3.02194,75.00000,139.37590,139.43308
248,146.821,Alpha,2461.31268,4.90106,87.50000,149.23094,155.37644
249,147.005,Alpha,2352.43164,4.71563,88.50000,144.71773,151.22484
250,147.375,Alpha,2386.77929,4.85383,91.00000,148.75206,157.37081
251,147.909,Alpha,2387.50591,4.80202,89.50000,148.98422,156.34664
252,148.795,Alpha,2247.39592,4.50937,87.00000,146.98201,153.92095
253,149.277,Alpha,2364.64667,4.64078,91.50000,147.72973,151.64220
254,149.631,Alpha,2193.42857,4.58897,90.00000,142.13607,153.84055
255,150.191,Alpha,2310.94989,4.99311,89.50000,140.26953,156.06084
256,151.618,Alpha,2385.58376,4.86185,90.00000,149.46019,158.57551
257,152.018,Alpha,2328.91916,4.77202,88.00000,143.00707,152.11374
258,152.290,Alpha,932.03048,1.77223,51.00000,111.53142,111.81397
259,152.988,Alpha,2291.24251,4.94933,82.00000,138.78334,155.02129
260,153.977,Alpha,2248.61337,4.87045,89.00000,138.52000,154.23536
261,154.455,Alpha,2448.96801,4.90051,90.00000,149.57480,156.17813
262,155.341,Alpha,2262.83260,4.81043,87.00000,138.63512,151.91399
263,155.374,Alpha,2450.05439,5.09033,89.00000,145.56157,156.87775
264,155.527,Alpha,2461.03958,4.86815,87.00000,150.98083,156.34437
265,155.733,Alpha,2275.71055,4.54809,90.00000,147.15608,153.42518
266,155.898,Alpha,2348.78936,4.79280,87.50000,146.08566,155.22104
267,156.060,Alpha,2339.80153,4.78064,89.00000,145.54544,154.47749
268,156.961,Alpha,2405.39795,5.04196,85.50000,142.59791,154.89786
269,157.133,Alpha,2380.31769,4.77096,88.50000,149.00599,155.95639
270,157.886,Alpha,2550.94451,5.07585,84.00000,150.58870,156.88599
271,158.499,Alpha,2169.47950,4.92844,90.50000,135.47377,156.53752
272,158.562,Alpha,2397.42582,4.91508,89.50000,147.20022,157.08839
273,159.258,Alpha,2332.35598,4.63220,91.50000,149.27875,154.61139
274,160.434,Alpha,2451.99157,4.96918,89.00000,149.02980,157.41370
275,160.816,Alpha,2189.78039,4.24449,89.50000,151.51471,154.21318
276,161.187,Alpha,2299.66783,4.47215,89.50000,147.20775,150.07213
277,161.489,Alpha,2286.38997,4.66306,90.50000,143.89888,152.26502
278,161.588,Alpha,2403.23038,4.81926,89.50000,149.53124,156.46817
279,162.337,Alpha,2176.82803,4.54489,88.50000,140.41781,151.55537
280,162.501,Alpha,1985.18318,3.97121,87.00000,148.88257,155.75170
281,162.678,Alpha,2425.01232,4.87011,86.00000,149.09787,156.45242
282,162.990,Alpha,2261.27438,4.81674,91.50000,144.71128,159.08699
283,164.519,Alpha,2436.78616,4.79462,85.50000,151.37509,156.10554
284,165.339,Alpha,2244.71882,4.82285,82.00000,138.45990,153.78925
285,165.501,Alpha,2241.88853,4.45478,90.00000,147.22698,152.60562
286,165.530,Alpha,2472.66419,5.04395,86.50000,148.68285,158.09259
287,166.477,Alpha,2388.87520,4.86387,90.00000,145.62752,154.13038
288,167.473,Alpha,2226.24754,4.71158,89.00000,138.58558,150.87063
289,168.252,Alpha,2345.07180,4.75510,88.50000,147.98540,156.42531
290,168.484,Alpha,2097.93166,4.57723,88.50000,135.86367,151.67209
291,171.414,Alpha,2298.09941,4.79067,89.00000,140.19108,150.97165
292,171.466,Alpha,2230.63228,4.76899,89.00000,136.56458,149.94256
293,171.553,Alpha,2148.41987,4.67936,89.00000,136.10339,151.85824
294,171.742,Alpha,2260.27904,4.74924,89.00000,140.26889,151.97750
295,173.822,Alpha,2243.05483,4.72279,88.50000,140.88424,153.25336
296,174.475,Alpha,2247.75287,4.73110,90.00000,141.78374,153.87513
297,175.175,Alpha,2314.92048,4.91277,85.50000,140.63380,154.44978
298,175.765,Alpha,2354.48799,4.79405,89.50000,147.38821,156.11816
299,176.227,Alpha,2172.74196,4.39058,90.50000,143.53460,150.73683
300,179.669,Alpha,2266.69541,4.67072,87.50000,143.24344,153.16345
301,179.760,Alpha,2424.98970,4.88778,79.00000,148.20481,156.14214
302,179.907,Alpha,2175.23298,4.51695,88.50000,142.43343,153.31718
303,180.340,Alpha,2336.71512,4.62803,89.50000,149.96693,155.38541
304,180.679,Alpha,2371.97010,4.68428,87.50000,147.49506,152.36680
305,181.282,Alpha,2372.32055,4.73805,90.50000,148.06875,154.19341
306,181.444,Alpha,2414.57159,4.75772,89.00000,147.52468,152.04514
307,181.855,Alpha,2285.67424,4.88115,89.50000,143.55377,158.43976
308,181.898,Alpha,2346.84963,4.72346,88.50000,147.57115,154.80266
309,182.079,Alpha,2248.74028,4.79671,87.00000,136.94151,150.22499
310,183.677,Alpha,2126.05365,4.20674,89.50000,150.17105,155.42319
311,183.940,Alpha,2277.14444,4.54322,90.00000,148.09741,154.11578
312,184.092,Alpha,2209.46201,4.61350,89.50000,140.47209,151.51432
313,184.523,Alpha,2266.04426,4.75251,90.50000,143.47175,155.21888
314,184.887,Alpha,2275.70015,4.84607,91.00000,140.59650,153.91669
315,185.112,Alpha,2356.28860,4.71852,91.00000,148.21699,154.65087
316,185.358,Alpha,2186.32464,4.71108,88.50000,137.64076,152.37171
317,186.003,Alpha,2788.67804,5.43107,88.50000,152.35283,155.69468
318,186.662,Alpha,2061.45076,4.48446,89.50000,137.41908,153.32515
319,186.714,Alpha,2152.60705,4.74587,89.00000,134.77392,151.64167
320,187.351,MidAir,2177.44381,4.34009,91.00000,143.52388,149.00839
321,187.471,Alpha,2184.84254,4.78960,89.00000,136.71798,153.82725
322,188.589,Alpha,2244.69871,4.77005,88.00000,139.10476,152.43859
323,189.487,Alpha,2195.39188,4.74472,89.50000,136.20688,150.78926
324,191.274,Alpha,2304.89669,4.71187,87.00000,144.63342,153.67537
325,191.345,Alpha,2358.83812,4.74344,89.00000,147.09569,154.34761
326,191.622,Alpha,1707.64381,3.38170,85.00000,147.11286,152.66993
327,191.867,Alpha,2699.75965,5.65579,90.00000,145.10538,157.07212
328,192.569,Alpha,2359.74964,4.66875,90.50000,149.05433,154.15000
329,192.602,Alpha,2260.76329,4.45565,90.00000,150.10404,154.71811
330,193.163,Alpha,2321.73609,4.56140,86.50000,152.58325,157.22241
331,195.520,Alpha,2465.74999,4.87563,87.50000,149.15053,154.29234
332,195.810,MidAir,2207.69628,4.63021,89.00000,137.96571,148.92448
333,197.076,Alpha,2248.63151,4.59339,90.00000,141.90752,150.14736
334,198.156,Alpha,2380.15857,4.77158,88.00000,146.87786,153.65983
335,199.143,Alpha,2258.00217,4.49213,88.50000,144.59567,150.07632
336,199.846,Alpha,2130.22519,4.17965,86.50000,150.32779,154.66118
337,199.996,Alpha,2187.51114,4.64390,88.50000,137.15563,149.81538
338,200.400,Alpha,2302.70055,4.79785,89.50000,143.52456,154.75280
339,200.513,Alpha,2387.03620,4.91747,89.50000,146.54616,156.84198
340,200.713,Alpha,2384.88182,4.68347,88.00000,151.04039,155.39530
341,202.029,Alpha,2289.80250,4.72380,88.00000,141.74025,151.48242
342,202.034,Alpha,2410.88367,4.79041,86.50000,148.10418,153.90088
343,202.375,Alpha,2216.31252,4.56173,90.50000,145.07931,154.76515
344,204.531,Alpha,2423.44385,5.06962,87.50000,143.43603,155.37105
345,204.574,Alpha,2276.22879,4.68244,88.00000,141.60702,150.79884
346,204.699,Alpha,2352.09131,4.81833,91.00000,146.84389,156.18326
347,205.225,Alpha,2366.10089,4.67771,86.00000,147.39701,152.41768
348,205.269,Alpha,2202.39460,4.84021,86.00000,134.95488,151.91414
349,206.157,Alpha,2293.53266,4.49684,89.50000,152.05158,156.20543
350,208.044,Alpha,2293.47326,4.81634,90.00000,142.42721,154.34204
351,209.118,Alpha,2365.30655,4.84091,89.00000,145.95524,155.38111
352,209.462,Alpha,2263.97298,4.80321,85.00000,138.77897,152.12859
353,209.624,Alpha,2419.02485,5.09607,85.00000,143.22866,156.72370
354,209.860,Alpha,2428.86209,4.80783,86.00000,150.56972,156.11539
355,210.688,Alpha,2323.03513,4.83192,88.50000,142.82795,153.77145
356,211.564,Alpha,2411.76816,4.66213,87.50000,152.85188,155.28155
357,213.050,Alpha,2223.88697,4.74713,89.50000,136.75010,149.90684
358,213.199,Alpha,2391.39997,4.81056,89.00000,149.80290,157.28364
359,213.551,Alpha,2329.56445,4.78446,91.50000,146.86092,156.36515
360,213.653,Alpha,2372.32563,4.93981,89.00000,143.31092,154.57280
361,214.269,Alpha,2374.15434,4.73234,89.00000,149.48661,155.61094
362,214.293,Alpha,2241.28037,4.63840,91.00000,143.75667,153.90320
