# File Format Version = 2
# File Timestamp = 1/24/2018 9:37:21 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-24-083709.03.buf
# Measurement ID = 74
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

48,36.851,Alpha,2243.28208,4.91213,83.50000,135.59246,152.84109
49,37.284,Alpha,2248.13397,4.69627,87.50000,140.31386,151.84986
50,37.295,Alpha,2326.29748,4.94942,89.17113,144.71917,160.09247
51,37.425,Alpha,2225.60812,4.92247,90.00000,138.10738,156.93667
52,37.925,Alpha,2311.88907,4.83308,90.22989,146.08872,158.78095
53,38.355,Alpha,2024.11158,4.36121,87.50000,134.77630,149.23627
54,38.662,Alpha,2145.02256,4.66177,89.50000,141.87648,159.65468
55,38.925,MidAir,2136.15110,4.34360,91.00000,140.47878,148.09988
56,39.224,Alpha,2234.35180,4.65897,90.00000,142.85778,154.31586
57,39.705,Alpha,2296.48943,5.04545,80.50000,139.18955,158.65550
58,40.251,Alpha,2303.62889,4.90349,92.27974,141.46980,155.15058
59,40.425,Alpha,2152.43748,4.92671,91.00000,135.03335,157.58769
60,41.002,Alpha,2202.46914,4.43387,90.00000,144.28213,151.28681
61,41.142,Alpha,2226.02126,4.73630,91.75554,146.11967,161.17283
62,41.190,Alpha,2285.42373,4.83170,91.00000,144.89474,158.70983
63,43.099,Alpha,2178.23860,4.78770,90.00000,137.26881,154.84238
64,43.117,Alpha,2209.78727,4.52032,89.50000,144.40771,153.68139
65,44.496,Alpha,2115.75023,4.70440,92.80066,142.13756,162.65246
66,44.914,SlowHigh,2385.00726,5.14834,71.00000,140.59921,157.77566
67,45.445,Alpha,2111.35655,4.80794,87.50000,131.64370,153.06203
68,45.896,MidAir,2133.31206,4.52323,91.95857,137.07340,149.11072
69,46.368,Alpha,2065.62825,4.91727,91.41349,129.87246,156.18456
70,46.475,MidAir,2031.51676,4.42133,89.97551,134.28602,149.59117
71,47.114,Alpha,2412.26212,4.90676,78.00000,144.66377,153.64030
72,47.440,Alpha,2313.25554,5.15852,87.00000,135.80900,155.57985
73,48.136,Alpha,2316.87597,5.02054,90.74255,143.80884,161.41736
74,50.629,Round,2005.41071,4.90748,92.73940,128.80361,158.26366
75,52.447,Alpha,2302.69786,4.81004,90.02192,143.84427,155.95725
76,53.034,Alpha,2100.06515,4.63156,90.00000,135.36926,152.81070
77,53.223,Alpha,2077.15051,4.28289,91.88757,146.36160,156.73418
78,55.056,Alpha,2146.99592,4.81935,90.50000,134.78831,154.48604
79,55.274,Alpha,2043.84716,4.75198,91.50000,130.18244,152.61954
80,55.862,Alpha,2343.67424,4.78899,90.59487,147.86099,157.43679
81,56.741,Alpha,2191.97835,4.42884,89.50000,149.06442,157.22851
82,58.122,Alpha,2372.77942,5.02474,86.00000,139.22652,152.38707
83,58.653,Alpha,2388.20317,5.14502,89.50000,141.15804,156.96671
84,59.510,Alpha,2368.95572,4.90448,89.00000,145.13545,156.21093
85,61.154,Alpha,2345.13894,5.03122,89.00000,141.85727,157.53275
86,61.546,Alpha,2336.02377,4.66517,85.00000,149.91291,156.76579
87,63.152,Alpha,2294.56471,4.77176,81.50000,140.47013,151.76816
88,63.159,Alpha,2405.55187,5.04130,81.00000,142.55384,155.37416
89,63.170,Alpha,2219.06339,5.23769,87.00000,130.79682,157.61937
90,63.246,Alpha,2161.44001,4.92361,89.00000,132.66147,154.47884
91,63.822,Alpha,2307.07262,4.95037,91.00000,141.90829,157.18921
92,64.202,Alpha,2367.60497,4.76513,91.00000,147.97237,155.29170
93,64.833,Alpha,2244.94749,4.47720,90.00000,144.47996,150.32287
94,65.128,Alpha,2121.33735,4.21097,88.56645,149.46638,155.39523
95,65.952,Alpha,2314.18170,5.04196,87.00000,139.46172,156.93641
96,66.007,Alpha,2378.84629,5.22925,90.50000,140.79693,159.28660
97,66.222,Alpha,2253.07119,4.93728,90.50000,139.30341,157.09611
98,67.806,Alpha,2261.42258,4.83918,89.50000,143.84384,159.59815
99,68.377,Alpha,2461.81440,5.14570,86.00000,141.67026,153.63514
100,69.375,Alpha,2405.48654,5.11608,88.50000,140.85695,155.09966
101,71.102,SlowHigh,2187.34996,4.19219,43.00000,140.61336,142.13297
102,71.493,Alpha,2199.21787,4.98931,87.50000,134.25672,156.38699
103,71.505,Alpha,2285.16929,4.89614,90.50000,141.59180,156.36197
104,72.880,Alpha,2180.99954,4.73485,87.00000,137.19045,153.36060
105,72.885,Alpha,2293.53841,5.20937,85.00000,135.03744,157.74183
106,72.956,Alpha,1939.71808,4.55272,91.25323,129.84492,153.85526
107,73.341,Alpha,1784.75570,3.93347,81.50000,136.87585,156.86487
108,74.129,Alpha,2230.24169,4.59222,89.69628,144.15744,154.33231
109,74.576,Alpha,2013.65780,4.71390,91.50000,129.52747,152.48771
110,74.850,Alpha,2448.62211,5.00443,90.00000,147.58450,157.15564
111,74.913,Alpha,2231.21899,4.86269,86.50000,137.48252,154.45373
112,74.985,Alpha,2079.46282,4.55661,94.43472,142.07447,159.56648
113,75.223,Alpha,2303.80612,4.65750,86.50000,144.59413,152.40082
114,75.605,Alpha,2449.79669,5.21377,91.50000,144.72891,159.32418
115,76.486,Alpha,2276.07527,4.61791,91.00000,145.97151,154.08127
116,76.665,Alpha,2180.28124,4.57620,87.00000,139.62703,151.66067
117,76.891,Alpha,2059.97664,4.55951,90.50000,134.96373,152.69989
118,77.358,Alpha,2328.27121,4.96630,89.84659,141.97979,156.79727
119,78.392,Alpha,2468.18539,5.03189,86.50000,147.85266,157.32817
120,79.468,Alpha,2054.42761,4.62346,90.00000,132.22962,151.26019
121,79.548,Alpha,2436.54280,5.03532,88.50000,145.43945,156.29251
122,80.144,Alpha,2091.74410,4.44999,91.50000,140.64526,154.18885
123,80.460,Alpha,1996.70063,4.35982,90.44175,136.71374,153.17761
124,80.762,Alpha,2369.17980,4.88526,90.00000,144.28020,154.54928
125,83.365,Alpha,2053.41873,4.50801,89.42050,134.21600,150.93738
126,83.663,Alpha,2336.17994,4.88933,90.00000,143.62565,155.88473
127,84.020,Alpha,2051.97057,4.35979,89.00000,137.66754,150.85125
128,84.656,Round,2081.75832,5.04495,87.50000,126.86933,155.71029
129,85.551,Alpha,2268.45900,4.81122,89.00000,138.18697,151.05405
130,85.697,Alpha,2151.78534,4.75807,89.50000,136.82331,155.36737
131,86.602,Alpha,2304.89800,4.76931,90.80624,144.09779,154.73912
132,86.812,Alpha,2105.13478,4.52904,87.00000,135.18648,149.44809
133,87.111,Alpha,2103.25016,4.52232,89.50000,136.12575,150.24594
134,88.171,Alpha,2288.88234,4.98852,88.00000,138.76368,155.90816
135,88.468,Alpha,2288.91146,5.04120,87.00000,138.01346,156.95360
136,88.693,Alpha,2329.66124,5.03075,87.50000,141.72063,158.68695
137,89.551,Alpha,2163.41549,4.81766,90.00000,136.36604,155.56166
138,89.863,Alpha,2288.09101,4.81110,81.00000,140.09246,153.00000
139,93.128,Alpha,2264.18722,4.83808,91.70522,141.14069,155.44647
140,93.162,Alpha,2051.85615,4.60647,90.50000,132.69689,151.36249
141,93.331,Alpha,2125.51851,4.80806,90.00000,133.11570,153.58046
142,93.748,Alpha,2229.63839,4.79387,88.00000,139.02291,154.39468
143,95.757,Alpha,2335.65907,4.79468,89.50000,146.56841,156.66197
144,95.769,Alpha,2273.43699,4.73223,91.00000,144.14219,155.57053
145,97.031,Alpha,2190.74690,4.59072,89.50000,142.74370,155.12875
146,97.973,Alpha,2049.45156,4.58481,89.50000,134.28111,153.61129
147,100.144,Alpha,2344.83354,4.67465,90.29499,147.87765,154.05639
148,100.225,Alpha,2233.68892,4.91896,90.65412,138.59315,156.97378
149,102.113,Alpha,2261.28532,5.00481,85.00000,139.78530,160.33211
150,102.523,Alpha,2257.18077,4.96188,91.37374,140.00192,158.36316
151,102.632,Alpha,2167.39199,5.00695,90.00000,131.75102,154.69252
152,103.899,Alpha,2342.64391,5.13501,91.00000,139.31764,156.83901
153,104.594,MidAir,2319.69921,4.47208,89.00000,146.21706,148.10189
154,105.233,Alpha,2279.55349,4.75960,90.50000,145.42904,157.55131
155,106.290,Alpha,2241.56503,4.50930,88.50000,144.41134,151.37263
156,107.329,Alpha,2136.66310,4.57446,88.00000,136.01646,149.64036
157,108.222,Alpha,2225.85586,4.73583,90.84930,140.44688,154.17661
158,109.175,Alpha,2230.86109,4.79888,89.00000,138.96590,154.14933
159,110.021,Alpha,2323.67092,4.76368,92.00000,146.81224,156.36372
160,111.258,Alpha,2363.28826,4.97307,78.50000,140.45273,153.54476
161,111.383,Alpha,2088.78457,4.60670,90.33101,134.54860,151.71968
162,112.079,Alpha,2193.94170,4.61651,91.34357,143.55087,156.35452
163,112.570,Alpha,2220.74026,4.79831,80.50000,134.22186,149.28601
164,112.619,Alpha,2133.58576,4.70859,89.00000,133.80433,150.89701
165,112.910,Alpha,2163.29250,4.85806,87.50000,131.82925,151.22817
166,112.978,Alpha,2097.67301,4.47852,91.50000,138.26819,151.59226
167,113.672,Alpha,2278.49698,4.83148,92.50000,144.95953,158.78240
168,113.734,Alpha,2332.09902,4.80920,79.00000,139.31274,149.08055
169,115.017,Alpha,2151.97632,4.62856,88.50000,141.04082,156.76766
170,116.443,Alpha,2034.61121,4.47394,83.00000,133.44223,150.81043
171,116.459,Alpha,2359.60037,4.88625,87.50000,143.51128,154.36477
172,116.968,Alpha,2460.30640,5.33092,88.50000,142.26505,159.83001
173,117.626,Alpha,2365.73059,4.89381,89.00000,146.96695,158.27607
174,118.579,Alpha,2209.62047,4.48883,89.50000,142.71247,150.72019
175,121.713,Alpha,2348.14124,4.87448,90.50000,145.86337,157.14785
176,122.203,Alpha,2352.76532,4.95848,90.50000,143.20165,156.30818
177,122.463,Alpha,2377.85618,5.35453,87.50000,138.37777,160.97761
178,122.613,Alpha,2313.19755,4.97336,91.81876,144.38184,160.55956
179,124.190,Alpha,2213.53073,4.72177,90.12468,140.66618,155.03792
180,124.639,Alpha,2286.01182,4.49569,91.40075,148.43076,152.77555
181,125.373,Alpha,2021.90490,4.51676,90.50000,135.54358,154.80578
182,126.029,Alpha,2221.24309,4.97353,90.00000,136.30481,156.22254
183,126.560,Alpha,2356.12001,4.89625,89.00000,145.66569,157.42733
184,126.891,MidAir,2194.27923,4.44392,91.65143,143.77939,151.33748
185,127.222,Alpha,2106.49065,4.62414,90.50000,134.56772,150.73809
186,127.372,Alpha,1814.63742,3.79758,85.00000,144.96958,158.32572
187,128.201,Alpha,2463.25708,5.96298,90.30544,130.77623,161.64844
188,129.193,Alpha,2341.19561,5.14724,89.00000,138.21856,156.42605
189,129.217,Alpha,2237.52496,4.73907,91.71558,141.61570,154.77514
190,129.373,Alpha,2211.68213,4.70348,90.00000,138.35438,151.53181
191,129.609,Alpha,2159.11095,4.62945,90.00000,136.63790,150.45022
192,132.386,Alpha,2216.02753,4.93731,90.50000,137.52751,157.08344
193,132.751,Alpha,2098.28351,4.76059,88.50000,132.13933,153.29202
194,133.020,Alpha,2328.68916,4.89710,88.50000,142.06685,154.86139
195,133.159,Alpha,2118.57738,4.80567,91.00000,136.04188,157.66142
196,133.678,Alpha,2257.00096,4.67535,90.96903,144.10422,154.86913
197,134.183,Alpha,2310.73779,5.00804,90.90784,143.32770,160.74768
198,135.491,Alpha,2170.28529,4.74239,90.83103,142.29467,160.72913
199,138.037,Alpha,2230.97094,5.00532,90.84612,137.49718,158.35253
200,138.342,Alpha,2094.55315,4.70152,86.00000,131.71627,150.92271
201,138.822,Alpha,2352.78975,5.16304,89.00000,141.91851,161.16525
202,140.166,Alpha,2303.37807,5.04799,90.47080,139.90551,158.07961
203,141.055,Alpha,2172.18558,4.79691,89.00000,134.27488,151.89923
204,142.638,Alpha,2229.39350,4.55991,91.53882,142.97554,151.70360
205,142.747,Alpha,2074.17225,4.69877,90.73617,135.42682,156.96592
206,143.247,Alpha,1925.71055,4.06421,85.50000,141.75988,155.59706
207,143.349,MidAir,2058.20667,4.19076,91.27051,138.36715,145.82177
208,144.384,Alpha,2319.88372,4.95408,89.50000,142.82633,158.09657
209,146.088,Alpha,2373.38302,5.04219,87.50000,142.72786,157.47342
210,146.703,Alpha,2068.60683,4.42212,89.93081,137.47147,151.29098
211,146.873,Round,2171.90332,5.14585,88.50000,132.42810,160.71063
212,146.977,Alpha,2076.35772,4.53209,90.85727,135.74499,151.66384
213,147.048,Alpha,2050.29781,4.16169,91.50000,149.93068,158.63171
214,147.138,Alpha,2275.21692,4.84356,91.00000,145.58128,160.46277
215,147.484,Alpha,2335.20204,4.71715,91.00000,146.59872,154.18202
216,147.723,Alpha,2268.04672,4.81364,88.50000,144.62865,159.66458
217,148.039,Alpha,2196.98700,5.04417,89.00000,134.64987,158.71752
218,148.425,Alpha,2184.30562,4.71247,88.50000,137.22055,152.18820
219,151.997,Alpha,2406.12000,5.41451,89.45512,139.45671,162.34470
220,152.691,Alpha,2280.59718,5.02278,88.00000,139.20548,158.24941
221,153.064,Alpha,2372.56849,5.01359,90.00000,144.82682,158.90990
222,153.172,Alpha,2507.78046,5.33529,77.00000,139.51379,154.14100
223,153.417,Alpha,2281.42367,4.80623,89.50000,141.27346,153.86480
224,154.185,Alpha,2213.26482,4.84525,93.00000,139.37712,156.11877
225,154.498,Alpha,2243.22830,4.43589,88.98463,149.49630,154.85653
226,155.383,Alpha,1953.56958,4.49255,90.97925,131.47709,153.30199
227,155.591,Alpha,1466.60679,3.14645,76.50000,135.39204,151.80816
228,157.200,Alpha,2212.86441,4.72766,88.00000,139.50930,154.05304
229,158.221,Alpha,2212.54496,4.70032,88.00000,138.83532,152.20035
230,159.489,Alpha,2069.72955,4.62936,92.50000,136.56707,155.60790
231,160.440,Alpha,2209.45076,4.57555,94.18859,145.55586,155.92393
232,161.126,Alpha,2483.38375,5.35582,90.00000,143.23495,159.93608
233,164.386,Alpha,2121.80107,4.72903,87.50000,132.88170,151.58155
234,165.104,Alpha,2407.18506,5.10387,80.50000,141.60966,155.93853
235,165.678,Alpha,2448.09003,4.99472,89.00000,146.25095,155.57087
236,166.613,Alpha,2241.21832,4.44217,89.51459,146.81069,152.18851
237,167.075,Alpha,2168.03769,4.65134,90.50000,139.99975,154.72539
238,167.333,Alpha,2226.00599,4.69005,90.50000,140.36722,152.63855
239,168.242,Alpha,2294.84470,4.67318,87.50000,143.93892,152.75064
240,169.931,Alpha,2272.52951,4.72002,89.00000,140.69217,151.31246
241,170.038,Alpha,2174.15013,4.81527,89.00000,136.88959,155.79078
242,171.014,Alpha,2344.70384,4.83367,88.50000,143.13108,153.30453
243,172.482,Alpha,2115.25461,4.72312,89.00000,135.01157,154.47932
244,173.429,Alpha,2142.29984,4.70350,91.00000,136.79278,153.75163
245,173.760,Alpha,2250.28037,4.65530,84.50000,147.40922,159.30093
246,174.085,Alpha,2279.87397,5.18680,90.50000,136.37974,158.53827
247,174.654,Alpha,2461.56705,4.95980,88.50000,150.39653,158.41714
248,174.837,Alpha,2192.94492,4.97577,88.00000,134.73967,156.77971
249,175.054,Alpha,2231.87515,4.70354,87.00000,138.76721,151.13059
250,176.011,Alpha,2226.72704,4.82062,87.50000,140.16187,157.01891
251,176.047,Alpha,2060.88701,4.50989,90.50000,136.13399,152.41221
252,177.060,Alpha,2320.17766,4.92328,83.50000,141.37390,155.58324
253,178.114,Alpha,2127.44044,4.88987,89.50000,131.54858,153.98164
254,178.514,Alpha,2388.32599,4.97991,88.50000,142.49625,154.18301
255,178.699,Alpha,2343.11273,5.08701,90.50000,143.12989,160.78634
256,178.751,Alpha,2193.53234,4.70385,85.50000,138.11731,152.74488
257,179.442,Alpha,2055.51534,4.40846,91.00000,139.43899,153.67177
258,180.564,Alpha,2219.99202,4.78996,90.85064,139.75846,155.33894
259,181.120,Alpha,2332.84258,4.99120,82.50000,141.53322,157.10062
260,181.236,Alpha,2114.50699,4.70368,88.50000,135.01736,153.62160
261,181.714,Alpha,2185.28779,4.69633,89.00000,137.08444,151.58797
262,181.860,Alpha,2143.02959,4.68980,90.50000,138.71700,156.04846
263,182.833,Alpha,2372.22935,4.79208,88.00000,146.19674,154.14553
264,184.167,Alpha,2148.02343,4.78309,79.50000,133.36502,152.40167
265,184.491,Alpha,1959.87115,4.21610,91.70819,137.86843,152.15445
266,185.515,Alpha,2365.50659,5.11738,91.00000,142.61353,159.31961
267,185.840,Alpha,2307.25217,4.93846,90.00000,140.89642,155.75618
268,189.091,Alpha,2448.62547,4.84102,89.00000,149.71607,155.01923
269,189.441,Alpha,2188.18963,4.74817,89.83517,137.15126,153.05301
270,190.099,Alpha,1490.75337,3.11165,86.50000,141.83655,154.15350
271,190.185,Alpha,2357.51125,5.30672,88.00000,134.13964,154.21514
272,190.764,Alpha,2390.02592,5.07648,85.50000,139.59829,153.44078
273,190.894,Alpha,2331.44136,4.89357,88.00000,140.93350,153.08645
274,191.795,Alpha,2361.00373,5.00275,88.50000,145.03492,159.93769
275,193.546,Alpha,2187.94559,4.81681,90.00000,137.05609,154.70092
276,194.589,Alpha,2372.20740,4.72416,80.50000,148.19450,154.49017
277,194.930,Alpha,2164.46264,4.82878,89.50000,135.77327,155.28424
278,194.971,Alpha,2397.01535,4.96285,84.50000,145.38583,156.88166
279,194.999,SlowHigh,1863.13099,3.54287,42.99170,162.99010,163.56919
280,195.975,Alpha,2191.55024,4.60719,91.35622,143.28849,155.88988
281,196.685,Alpha,2445.78358,5.32808,88.50000,141.33506,159.30378
282,196.792,Alpha,2335.37108,4.79165,89.00000,147.19960,157.42940
283,197.070,Alpha,2230.66021,4.81706,93.00000,142.69625,158.61058
284,197.537,Alpha,2513.92933,5.62590,90.00000,141.37659,163.59912
285,197.708,Alpha,2202.13838,4.60348,89.00000,141.03011,152.67615
286,198.001,Alpha,2343.10473,4.96205,89.50000,144.71013,159.14917
287,198.087,Alpha,2165.51850,4.45071,90.00000,147.83554,158.30390
288,198.262,Alpha,2199.60445,4.77686,91.36597,140.97104,157.76927
289,198.603,Alpha,2518.55396,5.25900,88.00000,145.65319,158.18613
290,199.763,MidAir,2127.42614,4.63348,91.38474,135.63250,151.01898
291,200.172,Alpha,2095.14377,4.40865,88.50000,140.25520,152.80018
292,200.309,Alpha,2129.66144,4.54813,81.00000,136.53709,150.56170
293,200.966,Alpha,2046.46101,4.54471,92.00000,136.93244,155.14969
294,201.135,Alpha,2049.81079,4.79414,91.33268,132.36800,157.28622
295,201.909,Alpha,2234.02647,4.85608,90.38692,137.54058,153.64494
296,203.691,Alpha,2219.02667,4.57108,89.17267,142.30264,152.28785
297,205.207,Alpha,1971.52447,4.06390,90.72674,145.81296,156.25980
298,205.223,Round,2063.11938,4.92436,88.50000,128.89685,156.36614
299,206.851,Alpha,2357.02158,5.22455,77.50000,135.18090,154.76920
300,206.945,Alpha,2280.72478,4.91770,90.00000,140.80887,156.60974
301,207.238,Alpha,1055.25838,2.02116,69.27525,128.93949,130.10339
302,207.438,Round,2285.39090,5.53955,91.50000,133.34791,165.32533
303,207.512,Alpha,2249.65517,4.86880,85.50000,138.70026,155.09044
304,207.514,Alpha,2304.57323,4.77899,89.50000,144.11297,155.22064
305,207.940,Alpha,2173.25025,4.67035,89.50000,136.10730,150.24770
306,207.965,Alpha,2357.55414,5.07869,87.00000,140.58838,156.87675
307,208.853,Alpha,2304.08286,4.90899,89.00000,141.55906,155.92086
308,209.732,Alpha,2458.45319,5.12022,88.50000,146.01993,158.20724
309,210.013,MidAir,2060.22139,4.27964,92.50000,138.03071,147.51191
310,210.058,Alpha,2432.47530,5.13057,88.00000,144.28216,158.34808
311,210.693,Alpha,2339.71307,5.23355,90.50000,139.84680,161.18612
312,210.866,Alpha,1953.71785,4.05650,90.00000,143.60495,154.68191
313,211.822,Alpha,2103.09565,4.72437,91.22918,134.43898,153.94911
314,211.825,Alpha,2347.71108,5.07272,86.50000,139.46048,155.80609
315,212.398,Alpha,2112.62599,4.38110,90.00000,143.61501,154.42203
316,212.820,Alpha,2159.45316,4.56920,83.50000,137.98163,150.84695
317,212.928,Alpha,2281.68051,4.73015,89.50000,141.78672,152.25489
318,213.000,Alpha,2242.88764,4.90288,89.50000,142.67758,161.69585
319,213.041,Alpha,2291.74204,4.89592,89.00000,142.03182,157.11458
320,213.852,Alpha,2274.11321,5.19435,88.00000,133.51992,156.16708
321,214.746,Alpha,2120.05879,4.94038,89.50000,132.04246,156.26993
322,214.860,Alpha,2107.47668,4.70355,89.00000,132.74716,151.39763
323,215.170,Alpha,2386.88391,5.10712,89.00000,145.28967,161.44352
324,216.544,Alpha,2100.49281,4.93185,91.28981,130.87637,155.56625
325,216.890,Alpha,2183.49071,4.69338,92.05587,142.95480,158.58390
326,217.220,Alpha,2310.43998,5.04777,90.50000,142.60505,161.03295
327,217.887,Alpha,2302.46286,5.32341,92.00000,136.84185,161.86867
328,219.187,Alpha,2364.73668,4.86802,83.50000,143.94959,154.33479
329,219.282,Alpha,2029.75417,4.26223,88.00000,145.60710,159.22418
330,219.419,Alpha,2309.32135,4.92518,88.00000,140.04376,154.34113
331,221.735,Alpha,2297.88481,5.04998,88.50000,137.09886,154.94353
332,222.125,Alpha,2162.41355,4.56935,91.00000,140.35912,152.94309
333,222.241,Alpha,2284.40607,4.81864,85.50000,140.25323,153.08781
334,222.579,Alpha,2219.72317,5.01124,89.00000,136.65111,158.28968
335,223.122,Alpha,2113.00477,4.71142,90.50000,136.79947,156.39573
336,223.134,Alpha,2353.06182,4.88205,88.25026,144.15000,155.70988
337,223.594,Alpha,2232.29327,4.49108,88.50000,145.26628,152.52793
338,223.782,Alpha,2126.84164,4.51945,89.50000,138.99634,152.40136
339,223.798,Alpha,2200.65494,4.71180,89.00000,139.34186,153.84740
340,225.828,Alpha,2232.78030,4.98822,90.47638,136.71225,156.69447
341,225.975,Alpha,2080.18757,4.46810,87.50000,136.69514,151.12530
342,226.447,Alpha,2279.62459,5.38226,91.00000,133.67603,161.06547
343,228.572,Alpha,2204.23033,4.92267,91.00000,135.24130,154.11131
344,228.932,Alpha,2453.02997,5.22223,89.00000,142.31790,156.95782
345,229.078,Alpha,2729.96056,5.24074,89.50000,152.89257,154.40001
346,229.909,Alpha,2088.21475,4.52681,85.00000,136.46367,152.20934
347,230.069,Alpha,2306.80090,5.09794,90.50000,138.35306,156.90755
348,233.491,Alpha,2196.91726,4.55806,89.00000,141.59982,152.45053
349,233.650,Alpha,2284.85588,4.89440,89.50000,141.82330,157.15466
350,233.888,Alpha,2306.54918,5.00499,77.00000,142.23082,160.84773
351,234.054,Alpha,2346.96131,5.01018,89.96313,143.08107,158.30336
352,234.442,Alpha,2310.35254,5.01769,90.00000,138.52480,154.74868
353,234.703,Alpha,2129.39692,4.74397,88.50000,133.67215,152.28303
354,238.277,Alpha,2229.58723,4.69481,87.00000,139.97738,152.53365
355,238.722,Alpha,2308.49271,4.86984,89.50000,141.46941,154.39848
356,239.005,Alpha,2306.22513,5.05419,88.50000,139.47952,157.61794
357,240.511,Alpha,2353.38664,5.18176,90.38806,141.16948,160.61427
358,240.740,Alpha,2272.82894,4.74798,88.00000,139.35862,150.74852
359,240.964,Alpha,2100.14665,4.58576,81.50000,133.31861,149.41744
360,241.150,MidAir,2113.45358,4.47318,90.50000,137.77926,149.91063
361,241.326,Alpha,2172.66921,4.64803,89.13810,140.34913,155.34824
362,241.404,Alpha,1886.86797,3.88652,87.93975,142.65568,152.92671
