# File Format Version = 2
# File Timestamp = 1/11/2018 12:52:53 PM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-11-122212.47.buf
# Measurement ID = 62
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

55,37.466,Alpha,2305.21797,5.03714,89.50000,136.56773,152.67335
56,37.730,Alpha,1924.51070,3.96502,89.45552,141.89850,151.77613
57,37.932,MidAir,1998.28704,4.46014,89.00000,128.80701,145.21240
58,39.040,Alpha,2282.69246,5.09143,79.00000,131.25686,149.52317
59,39.872,Alpha,2116.12624,4.76500,87.00000,129.05681,147.29388
60,41.102,Alpha,2296.97384,4.98089,78.50000,135.80892,151.50000
61,41.200,Alpha,2350.08359,5.17020,89.00000,137.07550,155.32264
62,41.346,Alpha,2373.02402,4.91853,88.00000,142.02765,152.81482
63,42.777,Round,1962.43932,4.73124,92.00000,126.88008,152.67186
64,44.198,Alpha,2233.28188,4.81016,91.36702,138.88812,153.77220
65,44.866,Alpha,2300.21978,5.06701,91.00000,138.13202,156.23997
66,45.623,Alpha,2149.86949,5.28431,87.50000,123.06202,151.43461
67,45.900,Alpha,2218.39180,4.74661,89.00000,137.29257,151.08885
68,46.801,Alpha,2256.83415,4.87770,91.00000,137.45890,152.38260
69,47.007,Alpha,2225.84535,4.87861,90.32293,134.24664,150.41043
70,48.225,Alpha,2221.49428,4.97615,91.75734,134.17934,152.90623
71,49.926,Alpha,2307.24193,5.18593,92.00000,137.66806,157.84174
72,50.156,Alpha,2194.73332,5.20704,90.00000,128.77827,153.89169
73,51.655,MidAir,2153.15343,4.86372,91.45010,130.30946,148.63056
74,52.781,MidAir,2162.21073,4.54386,91.74430,138.01423,149.19472
75,53.610,Alpha,2209.07665,5.21496,86.50000,125.72719,149.23055
76,55.675,Alpha,2280.70878,4.96239,83.50000,133.62773,149.05197
77,56.522,Alpha,2354.81240,5.04031,83.00000,139.94620,155.06165
78,58.041,MidAir,2214.39915,4.79081,87.00000,132.47303,146.38739
79,58.412,MidAir,2053.29289,4.45922,91.00000,132.24268,146.01915
80,58.894,Alpha,2308.02727,5.18459,94.00000,135.63955,154.32598
81,58.902,Alpha,2146.00177,5.06021,93.27895,130.22514,153.94497
82,60.401,Alpha,2414.76965,5.31439,86.50000,134.37720,151.59963
83,60.429,MidAir,2065.41384,5.01054,91.00000,124.46128,150.27090
84,61.621,Alpha,2326.22477,5.15329,85.00000,133.99133,151.89723
85,62.528,MidAir,2131.04448,4.82897,91.50000,127.38588,144.65573
86,62.955,Alpha,2322.25700,5.13675,91.50000,136.64773,154.47576
87,63.056,Alpha,2050.95360,4.74890,86.50000,126.95857,148.32355
88,64.646,MidAir,2225.98526,5.04424,88.50000,128.33059,147.04718
89,65.451,Alpha,2222.91322,5.03612,83.00000,127.86433,146.66628
90,65.512,MidAir,2165.80020,4.71952,91.00000,129.18916,142.41637
91,65.626,Alpha,2374.06343,5.11553,87.00000,138.30047,153.67891
92,67.133,MidAir,2105.98564,4.33097,91.00000,133.70095,141.48033
93,68.489,MidAir,2165.41985,4.92771,91.67935,129.33934,148.12193
94,68.835,MidAir,2021.12831,4.48911,92.55707,129.82507,145.18286
95,69.272,MidAir,2122.02090,4.94330,90.50000,123.99094,143.73322
96,69.600,Alpha,2294.11401,5.02872,87.50000,134.00405,150.11031
97,69.748,MidAir,2260.91332,4.84832,89.50000,134.34128,147.69967
98,71.332,MidAir,2337.06536,5.22456,90.50000,131.73785,149.44972
99,71.423,MidAir,2228.21727,5.09226,90.50000,128.51168,147.74252
100,72.480,MidAir,2290.53123,5.01162,87.50000,131.60398,146.73654
101,72.577,MidAir,2051.57437,4.54421,90.46793,127.72876,142.73628
102,72.804,MidAir,3738.44641,8.00198,91.00000,134.47209,145.46653
103,72.977,MidAir,2227.61916,4.68335,90.00000,133.20010,143.51221
104,73.260,MidAir,2094.61896,4.45850,90.87695,131.41899,142.69209
105,73.316,MidAir,2169.56949,4.86996,89.00000,127.67048,144.32790
106,73.373,MidAir,2217.94989,4.92708,93.00000,131.76652,147.69028
107,73.834,MidAir,2361.13441,4.98531,89.00000,136.53853,148.36931
108,74.121,MidAir,2166.89033,4.79704,91.00000,130.60103,146.41906
109,74.477,Alpha,2418.20811,5.28993,79.50000,133.63802,149.44762
110,75.513,MidAir,2090.76438,4.44321,91.31379,132.10028,143.25275
111,76.866,MidAir,2062.84646,4.84436,90.00000,123.93284,144.88048
112,77.037,MidAir,2206.25405,5.07307,91.50000,130.27084,150.90883
113,78.347,MidAir,3375.98645,7.81970,91.50000,126.67825,145.63849
114,78.642,MidAir,2121.71727,5.04304,89.50000,123.45080,145.94077
115,78.876,Alpha,2310.92438,5.39716,90.50000,129.95818,153.35971
116,79.182,Sidewall,3613.49742,7.14475,91.00000,142.68996,146.73836
117,79.882,MidAir,2990.34569,8.18847,91.00000,112.77365,143.75999
118,79.965,MidAir,2391.29540,5.24412,88.00000,130.87520,145.97268
119,81.843,MidAir,2173.91332,5.35433,90.50000,122.72791,148.73418
120,82.208,MidAir,2019.19186,4.59475,89.00000,127.25528,146.02109
121,84.068,MidAir,2168.99373,4.94537,90.00000,125.14626,142.45732
122,84.399,MidAir,2271.53315,4.93034,91.50000,133.17338,147.10140
123,87.242,Sidewall,0.00000,3.34022,,,
124,87.247,Alpha,2410.41198,5.18002,87.00000,133.80380,147.28701
125,87.876,MidAir,972.56038,2.13567,77.24392,118.06430,133.33550
126,87.896,MidAir,2043.26673,4.59452,89.50000,129.70196,147.44236
127,88.431,MidAir,2305.69066,5.35791,90.00000,128.26375,149.85343
128,89.356,MidAir,2381.50497,4.85302,90.00000,138.45774,145.97607
129,91.111,MidAir,2127.84654,4.92673,91.00000,124.94427,143.94029
130,91.290,MidAir,2265.89009,5.13843,88.50000,128.43255,147.06974
131,92.145,MidAir,2386.42105,5.66980,89.00000,125.33098,148.62063
132,92.387,MidAir,2370.31012,5.06776,88.00000,132.80508,145.14852
133,92.514,MidAir,2156.37301,4.66102,90.50000,130.92435,143.66535
134,93.922,MidAir,2162.08041,4.83339,90.20963,127.62897,143.88535
135,94.046,MidAir,2203.04774,4.78684,91.00000,129.10788,141.95131
136,94.320,MidAir,2041.51056,4.50473,92.50000,128.02824,141.78859
137,95.800,MidAir,2209.74487,4.95871,90.00000,128.74679,145.38161
138,96.276,MidAir,2099.61603,4.62187,94.50000,129.54829,142.81357
139,96.514,MidAir,2319.81709,5.02604,90.50000,132.04156,145.50971
140,96.698,MidAir,2245.42387,5.00710,90.00000,127.81293,143.65556
141,97.230,MidAir,2092.04373,4.74247,92.00000,127.06081,143.93227
142,98.388,MidAir,2272.49011,4.88869,89.00000,130.57398,143.20653
143,98.829,MidAir,2187.77765,4.89646,89.00000,127.07965,142.92362
144,100.108,MidAir,2035.27728,4.66136,91.95911,127.29608,145.78005
145,100.258,MidAir,2218.90135,4.86068,91.50000,129.86560,143.84346
146,101.366,Alpha,2331.57090,4.98519,78.00000,129.51873,141.19314
147,101.385,MidAir,2126.66040,5.28622,93.50000,121.39376,146.10216
148,102.330,MidAir,2229.45857,4.67492,91.00000,134.82433,145.13408
149,103.929,MidAir,2208.21081,4.73834,91.50000,132.30244,144.42067
150,104.011,MidAir,2269.50002,4.86941,82.50000,129.59044,141.77108
151,105.587,MidAir,2178.57350,4.74973,90.50000,129.15864,142.40626
152,106.340,MidAir,2090.55113,4.71208,92.00000,126.48542,142.21959
153,106.767,MidAir,2336.98444,5.36668,89.50000,129.10116,148.95597
154,106.837,MidAir,1638.87335,3.51976,89.69461,129.79016,142.00000
155,107.045,MidAir,2248.56221,4.72894,90.00000,134.86314,145.48760
156,108.238,MidAir,2219.66401,4.99339,91.50000,128.38197,145.08777
157,108.683,MidAir,2217.88024,5.22267,92.31286,127.47225,149.84032
158,108.729,MidAir,2236.53183,4.92533,90.00000,129.09085,143.60014
159,109.377,MidAir,2334.00872,4.87249,93.50000,136.76323,146.24487
160,109.420,MidAir,2314.14525,4.92955,87.50000,132.44655,144.23932
161,111.870,MidAir,2173.17838,4.91423,92.50000,128.71819,145.63477
162,112.054,MidAir,2351.05823,4.74180,91.00000,136.94870,143.00647
163,112.364,MidAir,2375.09569,5.10347,91.00000,133.50169,146.36366
164,112.503,MidAir,2243.68156,5.05748,88.00000,126.42594,143.16006
165,113.588,MidAir,2248.42337,4.79642,91.80167,133.56626,145.44806
166,113.923,MidAir,2303.16959,5.16430,91.50000,130.40998,147.34641
167,114.173,Alpha,2380.55218,5.24157,88.50000,133.83171,150.32213
168,114.725,MidAir,2309.36534,4.83586,91.00000,131.86361,141.16129
169,115.350,Alpha,2397.63553,5.29294,85.50000,130.95095,147.10424
170,115.767,MidAir,2120.50170,4.98805,91.00000,123.88274,144.30740
171,115.856,MidAir,2306.77128,4.85880,91.00000,134.41296,144.95629
172,115.944,MidAir,2238.47597,5.02493,86.50000,125.84116,142.23442
173,116.294,Alpha,2410.27242,5.29098,83.00000,131.80553,147.82666
174,117.630,MidAir,2322.41042,5.08220,91.00000,133.15199,148.30566
175,117.783,MidAir,2106.25719,4.54896,90.50000,129.36783,141.64090
176,118.297,MidAir,2319.28283,5.37829,90.00000,127.74784,148.94986
177,118.531,MidAir,2263.81533,4.60436,91.00000,137.30121,144.43352
178,119.147,MidAir,2338.06753,5.35648,90.00000,128.40852,147.66723
179,119.406,MidAir,2367.87037,5.09386,91.00000,132.62848,145.28110
180,120.147,Round,1293.52570,3.96539,91.50000,99.19050,121.77730
181,121.420,MidAir,2214.02388,4.68499,91.00000,132.94085,143.72111
182,121.669,MidAir,2257.25938,4.96998,90.50000,129.56798,144.23663
183,121.692,MidAir,2213.65330,4.90392,88.50000,128.62071,144.04160
184,121.841,MidAir,2344.41825,5.18444,88.00000,129.83732,145.40783
185,122.466,MidAir,2241.25220,5.12252,90.50000,126.24452,144.17900
186,122.831,MidAir,2309.23104,4.96139,90.00000,131.69103,144.03300
187,123.361,MidAir,2314.30300,4.82616,84.50000,132.48662,141.83537
188,123.412,MidAir,2392.85347,5.45575,92.00000,131.09014,150.65960
189,124.634,MidAir,2274.33826,4.64848,90.00000,135.28433,142.69236
190,124.801,Sidewall,2839.79538,7.23930,91.50000,118.10485,142.59159
191,125.080,MidAir,2153.11948,4.86655,89.50000,126.91619,143.98567
192,125.336,MidAir,2251.87347,4.85689,90.50000,133.90939,147.26472
193,125.435,MidAir,2292.46569,4.97489,86.50000,131.20903,145.16875
194,125.864,MidAir,1992.12358,4.37639,92.00000,129.01283,142.70596
195,125.980,MidAir,2121.55911,4.27356,90.50000,138.77879,145.03777
196,126.671,MidAir,2208.28212,4.93027,90.00000,126.88897,142.54534
197,130.788,MidAir,2289.03157,5.21639,90.92780,127.59129,146.07195
198,131.091,MidAir,2266.71320,5.18506,88.50000,126.86610,145.91512
199,131.299,MidAir,2336.92410,5.00763,90.50000,133.84765,146.44954
200,132.509,MidAir,2178.72953,4.98089,90.50000,126.88040,145.45977
201,134.513,Alpha,3974.22485,8.00507,81.50000,142.58819,148.93498
202,136.186,MidAir,2359.07417,5.39076,91.00000,129.61293,149.07765
203,136.253,MidAir,2220.51589,5.09220,90.50000,128.57899,148.18023
204,136.400,Alpha,2178.87024,5.21400,78.50000,122.62884,145.57403
205,136.500,MidAir,2388.64940,5.05795,89.50000,136.40020,148.37153
206,137.072,MidAir,2200.12037,4.84951,91.50000,129.03220,143.23809
207,138.013,MidAir,2277.97578,4.85002,87.50000,134.53589,146.60144
208,139.118,MidAir,2069.16870,4.89563,91.00000,124.74417,146.37759
209,140.037,MidAir,2135.15732,4.65114,91.00000,127.73124,140.15958
210,140.924,MidAir,2178.81304,4.65859,92.50000,132.34258,143.67319
211,142.778,MidAir,2284.47079,4.90753,90.00000,132.58185,145.23884
212,144.561,Alpha,2301.15611,5.00279,80.50000,128.82904,142.58007
213,145.653,MidAir,2011.96934,4.49909,90.00000,125.02555,139.58339
214,146.138,Sidewall,0.00000,2.03930,,,
215,146.159,MidAir,2178.01374,5.40123,83.00000,108.72957,123.42695
216,146.538,MidAir,2480.40822,5.55113,90.50000,131.81859,149.64249
217,146.893,MidAir,2137.41253,4.76166,90.50000,127.99377,143.28030
218,147.325,MidAir,2073.10245,4.37278,91.50000,128.91177,138.13829
219,148.327,MidAir,2148.26616,4.61735,91.00000,129.57087,141.08126
220,148.607,MidAir,2352.59861,5.09747,87.00000,131.62910,145.31262
221,150.457,MidAir,2167.79441,4.64839,92.16519,133.91268,146.42880
222,150.858,Round,652.28612,1.69794,85.50000,101.35236,119.62950
223,151.092,MidAir,2081.14489,4.59681,89.50000,125.66342,139.47641
224,151.289,MidAir,2076.66916,4.47033,91.89977,129.97420,141.83450
225,151.648,MidAir,2261.74335,5.00849,91.00000,130.62393,146.05441
226,152.562,MidAir,2343.40615,5.21196,90.00000,132.34473,149.40942
227,154.744,MidAir,2264.45190,5.01671,90.00000,127.78266,142.54522
228,155.050,MidAir,2037.63437,5.16254,92.50000,119.69744,146.79988
229,155.286,MidAir,2265.07114,4.99912,91.00000,130.16300,145.16446
230,156.618,MidAir,3285.34856,8.52167,92.00000,117.66423,143.09119
231,157.489,MidAir,2267.45424,4.91013,90.00000,133.09737,146.77924
232,157.828,MidAir,2084.26438,4.54083,89.50000,127.99672,140.92255
233,158.091,MidAir,2285.66736,4.68181,90.00000,135.07817,142.74769
234,159.131,MidAir,2083.12318,4.74270,88.50000,125.30394,142.56096
235,159.610,MidAir,2253.43829,4.69347,89.00000,132.00693,140.93229
236,160.252,MidAir,2209.08415,4.72856,91.50000,134.90005,147.67678
237,160.453,MidAir,2107.25276,4.86863,91.50000,125.84983,144.64881
238,160.597,MidAir,2255.68946,4.78711,89.50000,132.88246,144.25008
239,160.698,MidAir,2192.89096,4.74661,89.00000,131.27077,144.59239
240,160.899,MidAir,2301.98670,5.09489,90.50000,130.31800,145.66676
241,162.394,MidAir,2207.78502,4.75626,92.00000,134.62328,147.72804
242,162.492,MidAir,2354.15265,4.82879,87.00000,137.19673,145.59130
243,163.164,MidAir,3491.04804,7.54321,92.00000,132.67965,144.55323
244,164.324,Alpha,2158.72351,5.29912,88.50000,123.07612,149.85528
245,165.728,MidAir,2294.00097,5.00182,90.50000,130.39009,143.97060
246,165.985,MidAir,2349.10678,5.13823,90.50000,131.69842,146.38182
247,166.164,MidAir,2301.36091,5.16757,87.50000,128.10673,145.30661
248,166.897,Alpha,2307.07685,4.85893,75.00000,131.95707,142.28486
249,167.315,Alpha,2269.27894,5.18084,78.00000,126.98843,145.78482
250,167.538,MidAir,2356.99987,4.99705,87.00000,132.56460,143.83108
251,167.943,MidAir,2252.22121,4.64778,90.50000,135.98906,144.63569
252,169.389,MidAir,2198.04904,5.06701,89.50000,126.32404,145.48635
253,169.419,Alpha,911.99338,1.93168,55.87741,104.34813,117.13626
254,169.724,Sidewall,0.00000,2.01504,,,
255,170.131,Alpha,2279.69710,4.66262,81.50000,137.48141,145.69682
256,170.369,MidAir,2357.93778,5.06018,90.00000,133.76415,146.43401
257,171.080,MidAir,2189.66971,4.94554,91.00000,127.74558,144.67443
258,171.207,Alpha,2425.39201,5.14506,88.00000,136.63564,148.92474
259,171.230,MidAir,2284.41204,4.68624,91.00000,134.47870,142.02325
260,171.636,MidAir,2254.90705,5.15330,91.00000,128.04695,146.65777
261,171.955,MidAir,2148.66238,5.26495,90.50000,121.62743,146.23980
262,172.183,MidAir,2139.35895,5.02438,91.50000,124.43711,143.89559
263,172.451,MidAir,2299.79194,5.38890,89.50000,126.08238,147.90776
264,173.231,MidAir,2054.95630,4.51590,91.50000,126.50745,139.46973
265,173.687,MidAir,2230.34870,5.37693,90.50000,122.98271,146.67343
266,173.857,MidAir,2126.39898,4.82086,92.50000,129.39902,147.20786
267,174.143,MidAir,2310.76221,5.05759,90.00000,131.21234,145.93001
268,174.655,MidAir,2033.76779,4.82874,91.50000,121.76284,141.93630
269,175.153,MidAir,2192.52564,4.52970,90.00000,131.93819,139.86940
270,175.929,MidAir,2460.01885,5.15012,89.50000,135.56405,145.85798
271,176.703,MidAir,2145.65783,4.73737,89.50000,127.98484,142.43532
272,177.864,MidAir,2207.06144,4.93785,88.50000,127.09243,143.41382
273,180.050,MidAir,2245.21616,4.78408,92.00000,133.14634,144.58714
274,180.173,Alpha,2476.59919,5.31870,79.00000,134.78385,148.55505
275,180.479,Alpha,2402.84899,5.28071,85.50000,131.53759,146.83657
276,181.153,MidAir,2156.79118,5.10496,90.50000,125.85290,148.55164
277,181.325,MidAir,1170.28974,2.42015,85.93254,133.18575,142.54844
278,184.334,MidAir,1627.12634,3.45902,87.00000,132.39746,144.55196
279,186.882,MidAir,2312.12992,4.96673,89.00000,132.70225,145.37657
280,187.416,MidAir,2185.83227,4.85592,89.50000,127.30085,142.12633
281,187.628,MidAir,2143.25624,4.90522,90.00000,124.51493,142.31566
282,188.009,MidAir,2247.93430,4.94220,91.00000,129.39045,143.64055
283,188.712,MidAir,2157.65627,5.01045,91.50000,125.96163,145.21079
284,189.377,Alpha,2472.80443,5.07394,78.50000,136.87986,145.61876
285,189.781,MidAir,2496.80008,5.11862,90.00000,138.34939,146.61749
286,190.219,MidAir,2226.45609,4.78291,91.50000,133.00874,145.30366
287,191.990,MidAir,2147.74756,4.94777,89.00000,125.16309,143.83816
288,192.335,MidAir,2210.95474,4.60797,91.50000,135.85792,145.40346
289,194.741,MidAir,2277.10097,4.91717,92.30973,134.31488,147.80077
290,198.027,MidAir,2344.24385,5.04318,92.00000,135.47111,148.91098
291,198.843,MidAir,2110.56718,4.83839,90.50000,124.97617,142.57786
292,199.091,MidAir,2305.43046,4.79336,89.50000,132.85591,141.69782
293,199.745,MidAir,2211.97376,4.73647,91.50000,132.11845,144.06122
294,201.273,MidAir,2037.79295,4.92161,91.50000,124.12642,148.23718
295,201.487,MidAir,2087.50748,4.74228,89.00000,125.74699,142.92042
296,201.641,MidAir,2256.36502,5.09093,88.00000,127.30124,144.75998
297,203.001,MidAir,2256.09302,5.26916,89.00000,125.30445,146.45009
298,204.218,MidAir,2225.59925,4.61803,91.50000,138.20366,147.60559
299,204.507,Round,802.66523,1.85402,52.13518,94.87629,118.65322
300,205.008,MidAir,2296.53825,5.36768,91.00000,128.42760,149.72902
301,205.040,MidAir,2219.55756,5.22798,90.00000,126.39409,148.88970
302,205.211,MidAir,2013.10088,4.59233,91.00000,124.95023,142.04815
303,206.513,Alpha,2386.56907,5.56290,89.00000,127.99098,149.87389
304,207.578,MidAir,2212.24662,4.80129,91.00000,131.40701,144.74720
305,210.083,MidAir,930.61454,1.80042,74.08646,123.10981,125.09526
306,210.881,MidAir,2186.66609,4.78877,92.50000,133.08527,147.80726
307,212.136,Alpha,2406.12329,5.23334,82.00000,132.19203,146.93262
308,212.158,Alpha,2405.29675,4.86948,77.50000,137.26443,144.38667
309,212.803,Alpha,2274.74579,5.23752,81.00000,125.87963,145.72361
310,212.933,MidAir,2111.09255,4.80518,91.00000,126.90276,144.29158
311,213.402,MidAir,1858.12704,3.89739,86.00000,133.70256,144.20742
312,214.209,MidAir,2180.77603,4.59234,90.50000,132.46120,142.63350
313,214.678,MidAir,2021.83045,4.43868,91.50000,128.43631,141.71462
314,216.263,MidAir,2414.11251,5.14260,88.00000,132.57731,144.41763
315,216.849,MidAir,2129.29540,4.51270,89.00000,132.19975,143.28939
316,217.409,MidAir,2073.35140,4.76229,90.50000,125.24648,143.40727
317,217.944,MidAir,2505.94759,5.26970,91.00000,136.42139,147.18470
318,217.993,MidAir,2228.72672,4.57453,88.50000,135.85089,143.93234
319,220.275,MidAir,2353.02845,5.23627,89.50000,130.82620,147.75404
320,221.773,MidAir,2077.01922,4.85522,91.50000,123.93199,143.34062
321,221.939,MidAir,2215.81665,4.79616,91.00000,131.54731,144.58906
322,222.191,MidAir,2406.56965,4.94691,88.50000,135.29422,143.40649
323,222.718,MidAir,2135.99374,4.99397,92.50000,127.30865,147.58887
324,223.243,Alpha,2308.58774,5.30169,89.50000,129.79983,150.71822
325,223.358,MidAir,2341.77305,5.26981,90.48079,129.45959,147.30465
326,223.903,MidAir,2138.03484,4.68454,91.00000,128.46071,142.04399
327,223.978,MidAir,2138.48867,4.89488,91.50000,126.25624,144.13517
328,224.816,MidAir,2383.40254,5.04801,90.00000,134.78771,146.29404
329,225.199,MidAir,2454.49414,5.27323,90.00000,135.47831,149.17746
330,225.318,MidAir,2274.21939,4.90960,89.00000,129.23181,141.61404
331,226.105,Alpha,2365.62676,5.57205,89.50000,128.76561,153.30906
332,226.413,MidAir,1977.72441,4.45976,92.00000,126.60537,142.61278
333,226.541,MidAir,2387.63726,4.97197,91.00000,136.22158,145.83733
334,227.101,MidAir,917.64758,2.01434,79.50000,114.47257,127.49026
335,227.409,MidAir,2275.96329,5.02827,87.50000,129.82996,145.45704
336,230.950,MidAir,2104.60244,4.77168,89.50000,125.51208,142.40565
337,231.353,MidAir,4014.38224,8.32505,89.50000,139.87675,148.76743
338,233.204,Alpha,2474.17724,5.31034,85.50000,134.08999,147.33293
339,233.272,MidAir,2173.63480,4.67321,91.50000,131.32861,143.30059
340,234.360,MidAir,2381.34413,5.37387,90.00000,131.05423,149.87554
341,234.918,MidAir,2147.69672,4.86332,91.50000,129.46834,147.39601
342,234.949,MidAir,2162.96636,4.71080,92.50000,130.49226,143.56587
343,235.169,MidAir,2361.14183,5.38360,89.50000,128.35416,147.43955
344,235.287,MidAir,2410.32783,5.15319,90.50000,134.21161,146.58549
345,235.778,MidAir,2383.99472,5.06430,90.50000,135.42410,147.57905
346,235.989,MidAir,2350.69467,4.80935,87.50000,137.18398,145.20134
347,236.004,MidAir,2050.24903,4.85054,91.00000,123.23221,143.82086
348,236.606,MidAir,2125.82928,5.00776,89.00000,121.93353,141.89149
349,236.740,MidAir,2116.48112,4.93242,90.50000,123.25444,142.41385
350,236.803,Sidewall,0.00000,5.84149,,,
351,236.845,MidAir,2111.56661,4.72027,89.50000,126.63911,142.21948
352,237.049,Alpha,2362.25742,5.30013,84.00000,129.80998,147.65271
353,237.137,MidAir,2087.24142,4.95156,91.70721,123.74258,145.16238
354,237.294,MidAir,2251.93937,4.60882,91.50000,135.49334,142.87717
355,239.069,MidAir,2363.75719,5.07931,88.00000,131.46077,143.93026
356,240.212,MidAir,2346.25050,4.63968,90.50000,139.61610,143.86124
357,240.420,MidAir,2010.43722,4.49111,92.95488,127.79401,142.84076
358,240.708,MidAir,2290.09366,4.90929,91.50000,134.94438,147.87622
359,241.595,MidAir,2332.41303,5.03854,89.00000,131.64250,144.79301
360,242.411,MidAir,2287.60336,4.81303,90.50000,133.98395,144.30590
361,243.068,MidAir,2209.29306,4.75404,90.50000,129.79295,141.46677
362,244.725,MidAir,2137.89272,4.78693,90.50000,127.02563,142.32561
363,246.506,MidAir,2293.05111,4.72857,89.00000,136.42403,145.23679
364,247.272,MidAir,2407.36258,5.37163,87.50000,130.15084,147.37951
