# File Format Version = 2
# File Timestamp = 1/11/2018 1:55:41 PM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-11-132528.54.buf
# Measurement ID = 64
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

38,25.322,Alpha,2385.05117,5.04902,79.00000,139.33647,152.68390
39,25.614,Alpha,2253.80450,4.69817,92.85079,145.90092,157.54160
40,26.561,Alpha,2310.00739,5.14868,88.50000,134.94863,154.07030
41,28.014,Alpha,2018.20626,4.31017,91.00000,140.73651,154.77460
42,28.361,Alpha,2122.04617,4.71081,90.50000,135.51719,153.92438
43,28.458,Alpha,2315.14039,5.15530,90.50000,134.81123,153.36878
44,28.702,Alpha,2233.84195,4.84552,85.50000,135.31337,151.01174
45,28.838,Sidewall,0.00000,2.51642,,,
46,28.861,Alpha,1971.49642,4.47317,91.64780,135.68778,157.16783
47,29.503,Alpha,2293.54672,4.89557,90.00000,142.01790,156.66608
48,30.255,Alpha,3867.20375,7.92337,91.00000,147.90967,157.35908
49,30.621,Alpha,2175.57191,4.91898,91.50000,135.21648,155.71991
50,32.992,Alpha,2204.26751,4.53280,89.00000,144.81664,154.84248
51,33.333,Alpha,2208.38695,4.63132,89.00000,142.66894,155.03245
52,33.982,Alpha,2299.15968,5.03780,82.00000,136.26091,153.94217
53,34.716,Alpha,2226.09489,4.80041,86.50000,133.42890,147.38473
54,36.282,Alpha,2105.78444,4.84692,90.93212,131.25739,153.13044
55,36.339,MidAir,2309.12608,4.63915,89.50000,142.00605,148.50584
56,36.653,Alpha,2251.71746,4.97604,90.77774,136.39697,154.41797
57,36.866,Alpha,2237.83932,4.61078,89.00000,143.45714,153.60066
58,37.291,Alpha,2271.07238,4.92344,86.00000,136.89648,152.95249
59,39.154,MidAir,2089.79282,4.52570,91.00000,135.55518,149.85288
60,39.917,Alpha,2256.26363,4.93288,91.55235,137.88791,154.56406
61,40.058,Alpha,2198.69860,4.81042,90.00000,135.89887,152.25666
62,40.182,Alpha,2393.26539,5.45580,89.67065,136.17724,159.67966
63,40.368,Alpha,2174.53471,4.67329,89.50000,138.43826,153.39894
64,40.390,Alpha,2177.04271,5.00863,86.50000,128.77915,149.91383
65,40.473,Alpha,2223.15758,4.64011,91.50000,142.61750,153.73843
66,42.330,Alpha,2033.86162,4.68342,91.50000,134.71960,157.85250
67,43.313,Alpha,2144.85445,4.57188,83.00000,132.79410,145.36381
68,43.923,Alpha,2166.05166,4.84448,91.30737,135.04059,154.10953
69,43.978,Alpha,2204.42094,4.74579,81.00000,135.10327,149.90786
70,44.347,Alpha,2420.77045,5.09946,90.50000,143.32176,156.36121
71,45.462,MidAir,2028.16729,4.38992,89.00000,132.60956,146.62133
72,46.188,Alpha,2371.85457,4.86241,86.50000,142.04253,151.32391
73,49.734,MidAir,2104.78170,4.58320,93.00000,137.35590,152.72309
74,51.318,MidAir,2175.64381,4.58318,90.44082,138.43642,150.35903
75,51.802,Alpha,2033.20215,4.59777,90.00000,132.85323,152.81077
76,52.616,Alpha,2657.00280,5.43774,91.00000,144.48414,153.40173
77,54.635,Alpha,2235.33233,4.50970,88.00000,141.88750,148.89452
78,54.868,Alpha,2044.94896,4.58646,77.50000,132.56170,152.38481
79,57.380,MidAir,2181.61514,4.57504,89.50000,137.73217,149.09466
80,57.458,MidAir,2250.25930,4.88831,91.89809,135.74728,150.63708
81,58.016,Alpha,2045.96703,4.79385,91.46259,130.59757,154.66102
82,58.025,Alpha,2420.11439,5.15423,90.50000,140.06363,153.76238
83,59.100,Alpha,2153.61362,4.66690,89.00000,136.53726,152.04595
84,59.446,Alpha,2229.58886,5.02533,89.95946,133.35862,153.47485
85,61.805,Alpha,2318.27013,4.98554,90.00000,139.85702,154.68236
86,62.237,MidAir,2159.53864,4.54500,89.00000,136.37744,147.73973
87,63.232,Alpha,2223.55410,4.91956,89.50000,134.42158,152.02910
88,66.558,MidAir,2142.09517,4.62491,90.50000,135.95452,150.14111
89,66.822,Alpha,2227.07804,4.65972,79.00000,136.95300,148.14548
90,66.943,MidAir,2090.31781,4.71496,91.85194,131.21332,149.56463
91,67.767,Alpha,2277.42353,5.12028,89.50000,135.14818,155.38120
92,68.110,Alpha,2050.90365,4.77058,91.04973,129.26893,151.61278
93,68.968,Alpha,1666.33723,3.51328,87.50000,139.74437,152.80743
94,69.387,Alpha,2096.87293,4.51841,87.50000,135.41554,149.76462
95,70.315,Alpha,2362.04771,4.82636,81.50000,144.31324,153.77165
96,70.864,Alpha,2327.64847,4.80020,87.00000,137.90929,147.17260
97,72.157,Alpha,2293.91487,5.18395,91.50000,137.11115,158.43885
98,72.200,MidAir,2035.26224,4.57718,90.00000,129.69085,147.63679
99,72.800,MidAir,2081.44151,4.50323,92.00000,134.86736,148.86526
100,73.024,Alpha,2270.26145,5.01996,88.00000,135.04414,152.83428
101,73.801,MidAir,2112.54481,4.87250,91.39724,129.36827,150.27202
102,74.250,Alpha,2179.54305,4.54268,90.00000,139.91847,150.64018
103,74.821,Alpha,2212.93660,4.98636,88.00000,133.10085,153.22317
104,74.937,Alpha,2153.56361,4.51466,88.50000,138.33370,149.88616
105,75.673,Alpha,2323.28507,5.09637,78.50000,133.27204,149.71709
106,75.681,Alpha,2444.98293,5.30420,89.50000,141.01604,157.83840
107,75.923,MidAir,2059.03462,4.68820,91.50000,130.31750,149.54256
108,76.514,MidAir,2185.66398,4.86194,90.87904,132.12544,149.33682
109,76.681,Alpha,2290.67493,4.92038,87.00000,136.80423,151.30567
110,77.119,Alpha,2284.38245,4.96986,91.00000,136.86288,152.61889
111,78.319,Alpha,2286.61584,5.15065,87.00000,135.00755,155.93431
112,78.452,MidAir,1987.81982,4.42215,91.70817,133.29778,150.66234
113,79.459,Alpha,2148.19606,4.81568,79.00000,129.83690,148.00293
114,79.571,Alpha,2257.93411,4.70598,89.50000,141.29477,152.16102
115,79.852,Alpha,2071.78786,4.59698,83.00000,131.16068,148.43132
116,80.480,Alpha,2051.33819,4.80932,90.00000,128.81729,152.63006
117,80.659,Alpha,2319.12753,5.05200,85.50000,135.52697,151.65369
118,81.187,MidAir,2317.68163,4.96435,91.00000,134.98773,147.95434
119,81.440,Alpha,2407.48733,5.16483,89.00000,140.86925,156.08968
120,82.995,Alpha,2355.62405,4.96615,90.50000,138.67304,150.65209
121,84.366,Alpha,2415.62882,5.30321,87.00000,137.13066,155.14308
122,84.773,Alpha,2346.99199,5.32595,82.00000,132.61025,154.07249
123,85.487,Alpha,2283.07796,4.94191,91.00000,137.90040,153.17584
124,85.713,Alpha,2151.48201,4.71050,91.04170,135.49631,151.69923
125,86.357,Alpha,2375.76939,4.89021,90.50000,144.31138,154.21179
126,87.157,Alpha,2440.37685,5.33807,86.00000,135.43336,152.11649
127,88.440,Alpha,2287.74575,5.03184,88.50000,134.10558,150.95802
128,88.527,Alpha,2300.98533,5.01425,90.50000,137.13078,153.27778
129,89.688,Alpha,2301.06921,4.74632,82.00000,140.55109,150.44058
130,89.911,Alpha,2252.87051,4.94826,89.50000,134.36425,150.97665
131,90.117,Alpha,2373.17045,5.15895,90.00000,137.28796,152.85721
132,90.201,Alpha,2380.11378,5.32940,86.00000,135.09524,155.19965
133,90.378,Alpha,2354.45964,5.13459,84.50000,137.81631,155.09092
134,90.395,Alpha,2821.19092,6.04520,88.00000,137.88309,152.16074
135,91.116,Alpha,2326.96632,5.02613,80.50000,136.61332,152.24593
136,93.252,Alpha,2304.96672,4.91693,90.02497,138.90436,152.80683
137,93.344,MidAir,2230.14735,4.60721,89.00000,138.97772,148.60460
138,93.768,Alpha,2134.80473,4.76858,87.00000,131.19791,149.29183
139,94.017,Alpha,2099.72603,4.90921,91.00000,129.10932,151.77286
140,94.766,Alpha,2273.92510,4.89943,91.50000,137.45324,151.81641
141,95.068,MidAir,2121.40791,4.69350,91.38950,132.38741,148.74166
142,95.472,MidAir,2134.73749,4.47624,89.98037,137.35916,148.51780
143,95.810,Alpha,2115.02510,4.93112,86.00000,127.09072,149.79416
144,98.091,Alpha,2258.06190,5.03703,89.00000,132.18604,150.44893
145,98.600,Alpha,2333.14934,5.17041,89.42003,135.97808,154.80653
146,99.190,MidAir,2100.25117,4.51354,89.50000,133.98190,147.07394
147,100.321,Alpha,2171.91726,4.90478,87.00000,131.69005,151.03749
148,100.948,MidAir,2078.47935,4.88374,92.50000,127.54476,149.34923
149,101.127,MidAir,2027.52406,4.91497,91.32402,124.99555,150.90894
150,101.182,Alpha,2460.73701,5.03285,79.00000,142.40287,151.70389
151,101.814,Alpha,2276.51150,4.82773,89.50000,138.88423,151.96633
152,102.934,MidAir,2293.36022,4.98763,92.15617,136.78415,152.09832
153,103.679,Alpha,2309.81263,4.98391,90.50000,138.01168,153.07757
154,103.735,Alpha,2164.56636,4.98256,85.50000,129.51360,151.44953
155,104.589,Alpha,2238.94852,4.75785,91.00000,138.66755,151.66625
156,107.016,Alpha,2357.71592,4.84708,83.00000,143.18530,153.12627
157,107.947,MidAir,4184.03907,8.54176,91.50000,142.08721,149.23967
158,109.503,MidAir,1995.95683,4.22267,90.98033,136.59384,148.47637
159,110.543,MidAir,1955.87267,4.41229,91.50000,128.91524,146.26921
160,110.810,Alpha,2229.03090,5.14951,90.86584,131.87783,154.71934
161,111.082,MidAir,2244.73923,4.98903,90.00000,131.57443,148.71454
162,111.265,Alpha,2192.57561,5.01803,90.84390,133.09524,155.08032
163,111.665,Alpha,2188.95885,4.96960,90.00000,131.06812,151.08617
164,112.303,Alpha,2289.81053,5.12152,89.50000,133.44679,152.02297
165,113.050,MidAir,2154.14365,4.99011,91.00000,129.36232,150.77602
166,113.390,Alpha,2239.74058,4.60169,85.50000,141.11331,150.67637
167,113.718,Alpha,2167.72300,4.88387,93.00000,134.70154,153.77254
168,114.536,Alpha,2233.77668,4.77187,91.82922,138.75812,152.30281
169,115.312,Alpha,2283.14481,5.10013,88.00000,131.60538,149.44929
170,115.652,MidAir,2072.77958,4.34118,93.00000,137.15914,147.28979
171,115.786,Alpha,1514.94243,3.10445,86.90648,140.23380,149.53846
172,116.600,MidAir,2223.90086,4.78764,91.00000,134.90545,148.46923
173,117.254,Alpha,2330.49947,4.99264,88.00000,137.46041,151.61008
174,117.641,Alpha,2244.97438,5.08118,91.50000,134.43048,154.91495
175,118.724,MidAir,2286.74826,4.85393,90.00000,134.98873,146.99094
176,118.961,Alpha,1700.95141,3.81497,88.77991,134.65673,155.11415
177,119.016,MidAir,2197.56087,4.93834,91.96446,132.08675,150.25374
178,121.874,MidAir,2116.41210,4.73905,92.00000,132.08758,149.57893
179,122.366,Alpha,2144.72409,4.76133,79.00000,130.05731,146.83263
180,125.615,MidAir,2192.40897,4.56934,88.50000,136.47885,146.70187
181,126.222,Alpha,2223.28248,4.96377,90.50000,133.42578,151.82594
182,126.665,Alpha,2265.85050,4.91509,89.00000,138.92625,155.29357
183,126.739,Alpha,1442.85644,2.96708,87.30405,139.76404,149.38866
184,128.752,MidAir,2263.54774,4.62141,91.50000,140.63029,148.66732
185,129.601,MidAir,2132.80342,4.41246,92.50000,141.98755,151.72961
186,129.822,MidAir,2278.62777,4.60351,91.23754,143.61017,150.89142
187,130.142,Alpha,2220.68983,5.21684,89.00000,127.85837,151.27975
188,130.473,MidAir,2327.99816,4.90197,90.96874,138.40465,150.12970
189,131.123,MidAir,2882.09935,7.70356,92.50000,116.09951,147.89089
190,132.326,MidAir,2228.60090,4.72307,87.50000,134.60343,146.52357
191,132.634,Alpha,2376.03114,5.22585,88.00000,136.50067,154.16119
192,132.729,Alpha,2105.93404,4.52688,88.50000,138.90402,154.03406
193,133.761,MidAir,2184.35288,4.86217,90.00000,131.24773,148.23239
194,134.493,Alpha,3792.51906,8.15838,90.50000,138.50216,152.46876
195,135.326,MidAir,2106.91458,4.46379,91.90407,134.04507,145.19493
196,135.641,Alpha,2363.16553,4.71539,81.00000,143.00359,149.00446
197,135.687,MidAir,2025.59437,4.49870,91.50000,130.61885,146.42150
198,136.400,MidAir,2088.30710,4.25300,92.00000,137.91839,145.10651
199,139.388,Alpha,2249.64639,4.84854,87.50000,138.91522,154.39125
200,139.766,MidAir,2417.80394,4.90178,90.00000,141.47690,148.90275
201,141.247,MidAir,2208.99452,4.80033,90.00000,133.69021,148.31475
202,141.980,MidAir,2186.11297,4.67376,91.50000,136.47724,149.30970
203,142.209,Ceiling,288.22344,0.88402,90.12008,94.54271,108.78216
204,142.473,MidAir,2249.39727,4.70294,90.85069,138.65731,149.53398
205,144.091,MidAir,2103.86126,4.42373,90.50000,135.48509,146.16839
206,145.603,Alpha,2263.60425,4.81982,90.50000,138.65237,151.92787
207,146.231,MidAir,2187.64689,4.58826,91.83497,138.77014,149.85484
208,146.369,Alpha,2331.20706,5.37942,89.50000,130.54521,153.05701
209,147.224,MidAir,2163.02229,4.59823,91.00000,133.37290,144.91132
210,147.258,MidAir,2190.96649,4.89016,90.23710,131.92992,149.81138
211,148.104,Alpha,2188.61208,4.77154,84.50000,131.44553,146.38780
212,149.053,MidAir,2310.62769,4.85554,92.31552,139.83920,151.31697
213,151.310,Alpha,2254.97646,4.89703,88.00000,137.08059,153.09070
214,151.565,MidAir,1706.71679,3.50370,89.16489,138.83042,147.72411
215,152.918,Alpha,2386.46869,4.99797,82.00000,138.15779,149.71399
216,153.752,Alpha,2358.68400,4.96168,90.00000,138.50524,150.27851
217,156.532,Alpha,2292.70423,4.69461,88.50000,139.98705,148.53357
218,156.732,MidAir,2087.36053,4.65503,89.50000,128.07795,144.11327
219,157.620,Alpha,2287.38992,4.85315,86.00000,137.37841,150.36924
220,157.735,MidAir,2259.34348,4.69631,91.50000,139.68638,149.76865
221,159.696,MidAir,2148.83776,4.35232,90.00000,135.36424,141.83732
222,159.751,MidAir,2190.18973,4.87874,90.48061,130.78314,147.79177
223,159.768,Alpha,2351.56735,5.35083,89.00000,134.28374,155.93994
224,161.773,MidAir,2172.92574,4.68569,90.00000,133.16153,146.53725
225,161.904,MidAir,2045.15036,4.49306,91.00000,131.81337,147.08402
226,162.412,Alpha,2109.66032,4.91199,89.50000,128.34405,150.56697
227,162.538,MidAir,2178.93079,4.33493,87.50000,139.08069,144.14524
228,163.725,Alpha,2189.44854,5.01625,90.00000,130.34792,151.08921
229,164.013,Alpha,2327.74924,5.41950,88.00000,130.47005,154.61968
230,164.553,Alpha,2109.25237,4.79575,87.50000,128.84456,148.31034
231,164.842,Alpha,2159.68679,4.87925,91.00000,132.56365,151.85572
232,165.203,MidAir,2254.57240,4.56963,90.50000,141.81060,149.33976
233,166.259,Alpha,2265.70746,5.12323,87.00000,131.01627,150.68013
234,167.702,MidAir,2015.54454,4.35599,90.00000,131.36654,144.45753
235,168.345,Alpha,2361.43136,5.07926,83.00000,137.46585,152.47974
236,169.176,Alpha,2222.92921,4.79934,79.00000,132.30665,146.46577
237,169.186,MidAir,2295.22570,4.79756,90.50000,138.38650,149.10423
238,169.193,Alpha,2441.87978,5.40650,89.50000,136.34880,154.69890
239,169.937,Alpha,2407.89048,4.90799,76.00000,138.64486,146.92559
240,170.391,MidAir,1079.67414,2.49262,85.50000,116.16847,132.48061
241,170.907,Alpha,2311.59891,4.90318,88.50000,138.63500,151.70276
242,171.169,MidAir,2344.53314,4.81828,89.00000,139.01093,147.89329
243,172.008,MidAir,2131.21694,4.88476,91.50000,130.59707,151.01191
244,172.326,Round,1100.31724,2.39924,55.50000,108.07386,126.44332
245,172.498,MidAir,2252.15103,4.73164,89.56410,134.14016,144.87920
246,172.818,Sidewall,2364.46833,5.17312,87.50000,134.05408,150.05637
247,173.681,MidAir,2361.86101,4.79905,89.00000,139.86695,147.45505
248,174.538,Alpha,2201.92805,5.18400,90.00000,128.42946,152.11099
249,174.903,MidAir,2149.07042,4.56511,89.00000,134.98397,147.07943
250,175.672,MidAir,2304.11094,4.74157,90.00000,137.50436,146.06829
251,175.712,MidAir,2059.87075,4.65136,90.50000,128.28796,145.73400
252,175.726,MidAir,2234.43797,4.73128,89.94966,136.15111,148.30036
253,175.766,MidAir,2085.36056,4.50879,92.86762,135.11346,148.83988
254,176.115,MidAir,2276.11528,4.47179,90.00000,143.18454,147.09323
255,176.830,MidAir,2046.05562,4.40390,91.00000,132.34206,144.97127
256,177.505,MidAir,2475.07298,5.40466,91.00000,134.55646,149.81852
257,177.967,MidAir,2300.57699,4.86213,90.50000,137.37465,149.21490
258,178.062,Alpha,2412.61900,5.35813,90.50000,135.21485,153.15830
259,178.136,MidAir,2058.84121,4.78343,90.00000,127.74481,149.41191
260,181.294,Alpha,2370.55658,5.12413,88.50000,135.95298,150.64251
261,183.593,MidAir,2210.64555,4.74334,89.50000,133.80008,146.73804
262,184.039,Alpha,2373.47922,4.99378,90.00000,141.85379,154.35524
263,185.386,Alpha,2425.69211,5.26555,84.00000,136.99417,153.03835
264,185.580,Alpha,2303.83192,5.04876,81.50000,134.60321,151.64319
265,185.636,MidAir,2185.63892,4.91722,90.00000,130.29731,147.85738
266,185.704,MidAir,2015.81275,4.53040,91.50000,128.97328,145.67823
267,187.122,MidAir,2202.07090,4.65632,91.44262,137.21559,149.07229
268,187.662,Alpha,2511.56080,5.35621,90.00000,138.21476,151.76014
269,187.668,Alpha,2364.64704,5.23769,79.00000,131.33566,148.70444
270,189.701,Alpha,2212.95301,4.90613,90.00000,133.89498,151.46367
271,190.522,MidAir,2239.32811,4.64384,87.00000,136.06431,145.57992
272,191.084,MidAir,2228.89654,4.54058,90.00000,139.33481,147.12303
273,192.163,Alpha,2313.08939,4.71211,81.00000,140.09899,148.25951
274,192.749,MidAir,2223.68338,4.76167,91.50000,135.19385,147.98699
275,193.552,MidAir,2256.03657,4.73955,89.00000,136.79616,148.14226
276,193.794,MidAir,2138.71718,4.91660,87.50000,126.95657,146.67673
277,194.281,Alpha,1565.84197,3.48793,87.60067,134.83600,154.76816
278,194.349,Alpha,2347.73329,5.04064,89.00000,137.55484,151.67184
279,194.765,MidAir,2143.15662,4.72379,91.50000,133.11336,149.11648
280,195.206,Alpha,2223.60950,4.87013,92.00000,136.18495,152.11272
281,195.610,Alpha,2265.84262,4.81567,91.50000,139.17372,152.16665
282,195.907,Alpha,2253.18415,4.96075,90.95877,137.51728,155.33340
283,197.171,Alpha,2231.01649,4.98903,89.50000,132.07168,150.15628
284,198.823,MidAir,2172.87959,4.54011,91.50000,136.92296,147.10202
285,199.446,MidAir,2095.58558,4.40748,89.50000,134.21164,144.82809
286,199.821,MidAir,2191.51571,4.81320,89.50000,131.28090,146.62634
287,199.985,MidAir,2371.58490,4.85457,89.50000,140.13222,148.54049
288,200.884,MidAir,1707.78211,3.49615,89.00000,139.37217,147.93145
289,201.076,MidAir,2281.33244,4.71132,91.42650,138.32155,147.44446
290,201.240,Alpha,1968.07138,3.99788,90.50000,142.74238,150.66422
291,201.494,MidAir,2104.49224,4.65808,89.00000,130.10577,146.04502
292,201.539,Alpha,2320.10419,5.12146,89.50000,135.04881,152.16126
293,201.629,Alpha,2298.62727,4.75857,89.50000,140.98952,151.05043
294,202.043,Alpha,2271.17640,4.99786,87.50000,132.96084,149.62975
295,203.240,Alpha,2138.20147,4.90789,92.83609,132.02160,152.85198
296,203.754,MidAir,2153.33827,4.73930,91.50000,133.55999,149.36597
297,204.257,Alpha,2223.56652,4.89995,89.00000,133.99267,150.89469
298,204.278,Alpha,2462.28057,5.18037,84.50000,139.28544,151.74214
299,204.477,MidAir,2083.80499,4.75680,91.00000,129.94336,149.25672
300,204.866,Alpha,2254.94529,5.10438,89.00000,130.56983,149.59218
301,205.255,Alpha,1968.55854,4.33996,86.50000,135.29702,153.24298
302,205.330,Alpha,2407.26924,5.14590,88.50000,138.12914,152.14849
303,207.887,Alpha,1873.32780,4.02821,89.00000,138.93528,154.10459
304,207.889,MidAir,2319.28803,4.78567,89.50000,138.09666,147.11858
305,208.407,MidAir,2129.92271,4.80169,93.00000,131.80104,149.39732
306,209.551,Alpha,2273.47588,4.90885,88.00000,135.33721,149.99196
307,209.995,MidAir,2187.86011,4.64900,89.75112,136.05938,148.70569
308,210.221,Alpha,2283.63677,4.86266,90.50000,138.29952,151.53770
309,210.381,Alpha,2130.30784,4.47551,86.50000,137.30861,148.95772
310,211.024,Alpha,2351.11546,4.85237,89.50000,142.24013,152.10072
311,211.877,MidAir,2065.69637,4.70820,90.50000,129.97652,149.47296
312,213.514,Alpha,2288.66871,5.11907,90.50000,134.60389,153.61453
313,215.163,MidAir,2208.62183,4.90006,91.00000,132.88319,149.70701
314,215.196,Alpha,2201.17660,4.93903,78.50000,130.68504,149.36959
315,215.260,Alpha,2315.13721,4.86323,88.00000,137.92580,149.43618
316,215.488,MidAir,2096.68834,4.49465,92.50000,135.59415,148.36936
317,216.050,Alpha,1583.94652,3.30705,87.80226,139.64095,151.23878
318,216.319,MidAir,2119.18850,4.78737,90.00000,131.02313,149.88342
319,217.323,Alpha,2240.90729,4.80449,89.50000,137.02653,150.93849
320,217.934,MidAir,2146.13693,4.74662,92.00000,133.43237,149.76138
321,219.704,MidAir,2186.90666,4.88278,89.50000,130.33670,147.42692
322,220.907,MidAir,2234.47239,5.03365,89.00000,130.15307,148.52221
323,221.353,Alpha,2323.26815,5.10379,89.50000,136.52015,154.08648
324,222.460,MidAir,2081.72439,4.55013,91.00000,131.76179,146.08000
325,223.700,Alpha,2268.42019,5.01979,90.50000,135.45972,153.36240
326,223.941,Round,1782.77262,4.04747,86.00000,133.61114,156.32605
327,224.107,MidAir,1930.05709,4.51345,91.50000,125.74900,146.37233
328,224.231,Alpha,2180.05315,4.91730,91.00000,134.17332,154.15146
329,225.944,MidAir,2244.82166,4.53841,91.33565,140.97706,147.96399
330,226.492,MidAir,2293.91054,4.88775,91.87982,137.97229,150.92782
331,226.634,MidAir,2238.74409,4.82925,90.50000,134.36028,148.21253
332,227.301,Alpha,2296.61888,4.86444,88.00000,135.87824,148.03497
333,227.711,Alpha,2219.10621,4.87233,89.50000,135.60258,152.42959
334,228.710,Alpha,2386.85791,4.96515,89.00000,139.64391,150.08528
335,228.758,Alpha,2102.86460,4.79035,81.50000,128.47744,148.76556
336,229.560,Alpha,2287.49931,5.12960,89.00000,133.28447,152.24343
337,230.051,Alpha,2378.23319,5.33707,88.00000,134.22563,153.87682
338,232.117,Alpha,2423.23644,5.06043,88.00000,139.13493,150.32434
339,232.874,MidAir,2431.78400,5.70095,91.50000,128.32062,150.56882
340,233.144,MidAir,2183.39597,4.52602,90.00000,138.81541,148.64238
341,233.725,Alpha,2480.29808,5.18762,89.00000,138.72049,149.68463
342,234.890,MidAir,2069.39786,4.64466,93.35410,132.67642,150.31073
343,235.124,Alpha,2403.05345,5.03615,82.00000,138.14509,149.73382
344,235.273,MidAir,2200.71643,4.66884,89.50000,135.03251,146.83450
345,235.983,Alpha,2295.25189,5.10271,89.00000,132.16937,149.37231
346,237.887,MidAir,2155.57868,4.38880,90.00000,136.28851,143.58992
347,239.866,Alpha,1612.11752,3.06106,63.50000,136.70517,136.77625
348,240.066,Alpha,2394.86185,5.02898,89.77602,140.67193,152.86379
349,240.289,Alpha,2274.43658,4.95492,90.50000,136.30820,152.22590
350,240.469,Alpha,2415.88852,5.21522,87.50000,136.55641,151.67171
351,240.589,Alpha,2354.87458,4.85062,89.50000,141.53222,151.28504
352,240.674,Alpha,2146.08162,4.85597,84.50000,128.61700,147.68488
353,241.621,MidAir,2261.02964,4.66154,91.50000,138.89361,147.88702
354,242.410,Alpha,2346.49849,4.90848,84.50000,140.85216,152.74433
355,242.534,Alpha,2148.91122,4.70537,87.50000,132.90948,148.94406
356,242.594,Alpha,2226.24307,4.90061,90.00000,133.54894,150.02431
357,243.018,MidAir,2325.57106,4.71504,91.86037,142.69641,150.20595
358,244.952,Alpha,2327.46410,4.86247,73.50000,136.38573,147.39355
359,244.994,Alpha,2196.02769,5.28558,89.50000,125.06606,150.25649
360,245.294,MidAir,3074.14878,6.98795,91.00000,128.28193,145.61245
361,245.457,MidAir,2126.14021,4.60058,90.64472,132.49552,146.19517
362,245.691,Alpha,2198.93161,4.84868,87.00000,132.80792,149.64444
363,245.808,Alpha,2438.50599,5.07551,87.00000,141.87703,153.16745
