# File Format Version = 2
# File Timestamp = 2/2/2018 11:00:50 AM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-02-02-100034.33.buf
# Measurement ID = 89
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

35,21.543,Alpha,2337.43668,4.66253,91.00000,151.52887,157.79758
36,22.340,Alpha,2285.87128,4.64239,88.50000,146.81425,155.27656
37,23.015,Alpha,2428.33271,4.86295,88.00000,151.49309,158.61148
38,23.197,Alpha,2278.89163,4.66490,89.00000,145.19875,154.44684
39,24.880,Alpha,2356.70190,4.86473,89.50000,143.75655,153.81493
40,24.881,Alpha,2253.61247,4.61192,88.50000,145.88530,155.21969
41,25.497,Alpha,2319.66891,4.56136,89.00000,151.31188,155.74854
42,27.405,Alpha,2211.88629,4.49904,90.50000,143.54032,151.64928
43,27.650,Alpha,2376.35075,4.81100,87.50000,149.50188,157.96307
44,29.553,Alpha,2185.21512,4.56333,90.00000,141.94175,153.12001
45,31.015,Alpha,2326.27295,4.83556,87.50000,143.80073,155.05875
46,31.443,Alpha,2363.68589,4.48491,88.50000,152.96394,152.99124
47,32.216,Alpha,2225.10561,4.81498,89.00000,138.17504,153.72555
48,32.718,Alpha,1376.34958,2.86270,69.00000,128.13386,140.58203
49,35.006,Alpha,1712.34738,3.30024,85.00000,148.53463,150.52923
50,35.854,Alpha,2356.50968,4.98402,86.00000,140.71058,153.82046
51,36.711,Alpha,2272.41609,4.73032,89.00000,143.17023,154.36696
52,37.215,Alpha,2461.60416,4.96075,79.00000,150.54697,158.67592
53,38.262,Alpha,2293.58587,4.78041,91.00000,144.00608,155.22410
54,41.081,Alpha,2158.64376,4.66005,90.00000,140.45563,156.04531
55,44.912,Alpha,2093.88354,4.46767,92.50000,140.83507,154.39069
56,45.096,Alpha,2359.16481,4.67053,89.00000,148.54366,153.71521
57,46.379,Alpha,2335.53542,4.72548,90.50000,148.20369,156.04037
58,46.428,Alpha,2202.24998,4.69944,91.50000,143.10614,157.46803
59,46.614,Alpha,2332.45597,4.85297,89.00000,143.39670,154.53800
60,46.750,Alpha,2350.63702,4.76371,86.00000,148.13245,156.66733
61,47.183,Alpha,2450.85775,4.82896,88.00000,151.87143,156.77621
62,47.467,Alpha,2305.00356,4.71471,90.50000,149.23308,158.80929
63,47.687,Alpha,2663.05979,5.41541,80.50000,143.85548,152.14648
64,48.245,Alpha,2225.53992,4.67721,92.50000,143.69471,155.80933
65,48.926,Alpha,2346.37386,4.80808,89.00000,149.09388,159.09149
66,49.312,Alpha,2321.68980,4.64622,90.00000,146.04022,152.34792
67,49.716,Alpha,2295.61926,4.67820,90.50000,148.58458,157.64256
68,49.743,Alpha,2180.38762,4.66717,90.00000,138.83558,152.70721
69,49.768,Alpha,2386.19227,4.80208,87.00000,146.77379,154.14356
70,49.937,Alpha,2333.88501,4.82300,87.50000,143.79378,154.29362
71,49.960,Alpha,2369.50244,4.72006,86.50000,150.56827,156.93404
72,51.615,Alpha,2264.07709,4.74609,90.00000,142.10279,153.95520
73,52.170,Alpha,2336.90008,4.58178,86.00000,152.87737,157.26651
74,52.267,Alpha,2203.17696,4.77350,89.50000,137.29768,152.68610
75,52.603,Alpha,2340.85139,4.80356,89.50000,147.11299,156.97503
76,52.662,Alpha,2260.05525,4.81269,91.00000,144.60553,159.05798
77,53.144,Alpha,2284.57431,4.60641,91.00000,149.87032,157.54402
78,53.372,Alpha,2138.84162,4.53603,91.00000,138.67456,151.17737
79,53.688,Alpha,2294.99248,4.80588,90.00000,142.62626,154.54591
80,53.937,Alpha,2346.92664,4.83198,88.50000,144.46659,154.69113
81,54.333,Alpha,2351.44027,4.73314,89.50000,147.95293,155.21243
82,54.406,Alpha,2463.49149,4.78238,88.50000,150.30248,153.07725
83,54.505,Alpha,2392.06183,4.67983,90.50000,152.75740,156.55188
84,55.192,Alpha,2276.21415,4.51323,87.50000,147.95021,153.38730
85,57.527,Alpha,2305.77406,4.46777,86.00000,150.13018,152.81396
86,58.461,Alpha,3889.80335,7.64555,91.50000,153.74791,158.10239
87,58.860,Alpha,2470.06805,4.87375,88.50000,147.65877,152.38882
88,58.933,Alpha,2283.42135,4.53216,91.50000,148.90115,154.21253
89,60.743,Alpha,2539.83748,5.00539,84.00000,151.82057,156.81582
90,61.584,Alpha,2164.51416,4.68233,88.00000,138.69008,154.38319
91,62.743,Alpha,2354.70062,4.53124,89.00000,150.38200,152.11305
92,63.158,Alpha,2284.04821,4.54393,88.00000,147.75249,153.55738
93,63.337,Alpha,2371.36276,4.86309,88.00000,146.56279,156.24529
94,63.346,Alpha,2371.34845,4.58387,89.50000,148.85552,151.04797
95,63.894,Alpha,2347.89293,4.71570,89.50000,149.95272,157.27803
96,63.957,Alpha,2397.98556,4.62940,87.00000,155.72899,158.08950
97,64.463,Alpha,2251.49442,4.72853,88.50000,141.66997,153.79066
98,67.382,Alpha,2379.16041,4.78297,90.00000,150.87839,158.18254
99,67.775,Alpha,2543.11487,4.86357,87.50000,155.51155,156.57777
100,67.785,Alpha,2439.22808,4.81748,86.50000,152.09486,157.38974
101,69.343,Alpha,2387.21081,4.77112,87.50000,145.05798,151.25824
102,69.495,Alpha,2376.97309,4.62326,89.50000,151.24141,154.25667
103,69.570,Alpha,2251.59338,4.74746,87.00000,139.49868,152.02390
104,70.460,Alpha,2224.16174,4.83232,90.00000,138.36447,154.43046
105,70.532,Alpha,2304.55502,4.58341,80.00000,151.24589,157.74126
106,71.878,Alpha,2234.79114,4.55634,88.50000,141.88514,150.16223
107,72.263,Alpha,2215.26575,4.57631,90.00000,147.44447,158.13641
108,72.506,Alpha,2249.05514,4.72776,89.00000,142.51965,155.14435
109,74.595,Alpha,2267.99543,4.69551,90.00000,145.78088,156.73138
110,75.267,Alpha,2231.19423,4.85240,88.50000,138.17171,154.42398
111,75.543,MidAir,2045.87289,4.35253,91.50000,138.04677,150.67912
112,76.117,Alpha,2323.19609,4.71116,90.00000,149.49537,158.02747
113,77.116,Alpha,2353.99582,4.93517,86.00000,142.45715,154.86074
114,77.652,Alpha,2177.35114,4.73230,90.50000,138.65905,154.60265
115,78.803,Alpha,2313.97376,4.86065,87.50000,140.87479,153.12341
116,79.398,Alpha,2366.77754,4.58499,90.00000,150.06783,152.61591
117,80.189,Alpha,2160.14640,4.52358,87.50000,139.14408,150.47315
118,81.422,Alpha,2263.62279,4.68271,89.00000,142.46857,152.75273
119,81.625,Alpha,2311.93574,4.81941,90.50000,146.26146,158.12860
120,82.489,Alpha,2376.35030,4.92842,89.00000,145.63525,156.64273
121,82.824,Alpha,2421.17473,4.86004,86.00000,148.35502,155.59043
122,83.145,Alpha,2662.22587,5.78075,93.00000,138.57849,153.28002
123,83.701,Alpha,2286.97272,4.68008,89.50000,150.60856,160.74338
124,84.274,Alpha,2249.16880,4.88816,85.00000,137.61826,154.13442
125,84.688,Alpha,2847.83558,7.69679,92.50000,118.14294,154.28514
126,84.785,Alpha,2233.15304,4.34846,88.50000,150.62425,153.84854
127,85.254,Alpha,2365.34498,4.65057,88.00000,147.94780,152.18664
128,85.708,Alpha,2278.96138,4.74811,90.00000,143.53577,154.71855
129,89.239,Alpha,2286.39855,4.51336,88.00000,151.92923,157.05980
130,89.943,Alpha,2155.14328,4.48109,89.50000,140.46126,150.80455
131,90.334,Alpha,2187.53362,4.52912,88.50000,140.80430,150.88681
132,91.127,Alpha,2282.42697,4.51352,86.00000,151.61975,157.16252
133,91.166,Alpha,2017.11817,4.43043,91.00000,136.70488,153.03697
134,91.538,Alpha,1562.81449,3.00407,81.00000,146.66979,148.38084
135,91.630,Alpha,2358.51864,4.77690,87.00000,149.54943,158.20851
136,93.513,Alpha,1105.17122,2.13945,33.50000,99.36675,102.11481
137,93.961,MidAir,2165.26100,4.46454,90.50000,140.96795,150.37265
138,94.008,Alpha,2134.60006,4.67539,91.50000,138.55377,155.23265
139,94.296,Alpha,2136.00646,4.29635,87.00000,150.34752,158.17783
140,94.642,Alpha,2064.76249,4.44095,85.00000,136.12064,150.86941
141,94.669,Alpha,2128.19584,4.36276,91.50000,143.64834,152.30063
142,95.099,Alpha,2060.37315,4.24752,88.00000,140.08954,149.56165
143,95.375,Alpha,2375.12977,4.81610,87.00000,146.87082,155.22882
144,95.781,Alpha,2196.04574,4.66376,89.00000,139.04172,152.04499
145,96.172,Alpha,2244.24213,4.60137,91.00000,143.01068,151.76071
146,96.253,Alpha,2149.86547,4.54375,92.50000,142.80636,155.28187
147,97.113,Alpha,2153.12694,4.61992,91.00000,140.16155,154.81149
148,97.890,Alpha,1682.65635,3.30231,80.50000,146.91750,151.38941
149,97.912,Alpha,2362.96070,4.93748,89.50000,143.75803,155.54482
150,98.183,Alpha,2263.54331,4.80421,88.00000,138.89308,152.18527
151,98.226,Alpha,2257.98319,4.69969,81.50000,140.82007,151.85517
152,98.595,Alpha,2369.20532,4.84081,87.50000,146.41267,155.80003
153,99.227,Alpha,2112.70529,4.56987,89.00000,137.20873,152.40230
154,100.232,Alpha,2425.27786,4.88194,89.50000,151.14527,158.76331
155,100.451,Alpha,2370.19561,4.83459,89.50000,149.23226,158.40777
156,100.932,Alpha,2284.66519,4.49127,88.00000,148.16437,152.42702
157,103.159,Alpha,2258.83441,4.73264,90.00000,140.95986,152.31906
158,103.715,Alpha,2210.92662,4.57905,90.50000,141.15827,151.17187
159,104.735,Alpha,2128.27214,4.76293,93.00000,135.77820,153.83185
160,104.767,Alpha,2376.75702,4.79651,84.50000,145.96800,153.76659
161,105.610,Alpha,2179.49301,4.69816,91.50000,138.88943,153.33930
162,106.127,Alpha,2361.52494,4.87527,77.50000,142.02053,152.39677
163,106.232,Alpha,2151.88490,4.48677,92.50000,142.39002,153.01865
164,106.270,Alpha,2170.37163,4.54033,89.00000,140.40896,151.71628
165,106.494,Alpha,2215.32660,4.66597,87.00000,138.68654,150.74662
166,107.469,Alpha,2451.57071,4.92229,79.00000,147.05096,154.42228
167,107.471,Alpha,2146.90910,4.63159,87.00000,140.42401,156.22996
168,108.619,Alpha,2218.22033,4.36432,80.50000,152.78415,157.75275
169,109.003,Alpha,2244.14714,4.59976,92.00000,146.04680,155.38408
170,109.517,Alpha,2192.53575,4.51738,89.50000,143.89434,153.82055
171,110.249,Alpha,2214.75672,4.60601,91.00000,145.62352,156.91462
172,110.708,Alpha,2209.55581,4.71423,89.50000,138.73110,152.39929
173,111.001,Alpha,2407.92585,4.71644,87.00000,151.05274,155.22074
174,111.935,Alpha,2348.61871,5.14186,87.50000,139.85952,157.92356
175,113.145,Alpha,2305.28181,4.63984,81.50000,145.99409,153.42626
176,113.240,Alpha,2216.45918,4.57913,87.50000,142.82752,153.12312
177,113.351,Alpha,2233.97436,4.77100,84.50000,137.19487,150.94973
178,113.498,Alpha,2172.87348,4.67143,91.50000,142.35168,157.54344
179,114.146,Alpha,2354.73071,5.06153,90.00000,143.41009,159.33487
180,115.719,Alpha,2420.66837,5.02163,84.50000,146.45869,158.16336
181,116.161,Alpha,2306.27218,4.55345,87.50000,144.95347,149.55988
182,116.285,Alpha,2204.13974,4.72485,91.50000,140.65948,154.82460
183,116.605,Alpha,2323.79181,4.73981,87.00000,143.51365,152.18945
184,117.033,Alpha,2099.57837,4.33670,89.00000,139.92930,149.50000
185,117.256,Alpha,2420.96629,4.80901,84.50000,151.46732,157.60791
186,117.285,Alpha,2264.77940,5.00192,91.00000,138.41462,156.58074
187,117.671,Alpha,2521.76009,4.90565,78.00000,152.87679,156.30002
188,119.184,Alpha,2207.03438,4.91830,88.00000,135.83347,155.37581
189,119.276,Alpha,2285.45735,4.86277,91.00000,141.57369,155.05101
190,120.403,Alpha,2317.31117,4.90500,87.50000,142.39062,155.92446
191,121.140,Alpha,2150.81686,4.54567,93.00000,143.26969,155.61593
192,122.563,Alpha,2243.87414,4.79862,88.50000,141.92952,156.74571
193,123.433,Alpha,2096.40828,4.39736,90.00000,140.96434,152.68329
194,124.786,Alpha,2381.49445,4.64675,91.00000,150.78724,154.22331
195,128.648,Alpha,2244.03022,4.78305,91.00000,141.76982,155.63556
196,130.060,Alpha,2331.07848,4.94932,86.50000,140.76875,154.28299
197,130.206,Alpha,2477.99085,4.91900,86.00000,149.87416,155.71932
198,131.100,Alpha,2490.96937,5.09567,88.00000,149.88167,159.92378
199,134.895,Alpha,2290.56741,4.77488,89.50000,142.40333,153.55118
200,135.069,Alpha,2324.49953,4.41586,92.50000,154.06542,154.23094
201,135.656,Alpha,2383.86166,4.57472,85.50000,149.84753,151.23388
202,136.037,Alpha,2352.00604,4.58997,89.50000,152.18859,155.75290
203,136.622,Alpha,2290.51713,4.58178,88.00000,147.75506,154.34132
204,137.113,Alpha,2126.40770,4.55867,93.00000,142.64817,157.22698
205,138.972,Alpha,1709.29988,3.40082,77.00000,144.73131,151.13492
206,139.232,Alpha,2446.89493,4.80414,87.00000,151.88807,156.35654
207,139.531,Alpha,2230.20025,4.65142,90.50000,141.82891,152.76912
208,141.051,Alpha,2379.53386,4.95626,88.00000,147.48814,159.78274
209,141.395,Alpha,2205.70650,4.52722,87.50000,143.90757,153.37578
210,143.262,Alpha,2197.17882,4.63786,87.50000,139.62834,152.28285
211,144.397,Alpha,2215.33445,4.64001,90.50000,144.90143,157.16370
212,145.508,Alpha,2174.39038,4.25824,89.00000,152.60357,156.67997
213,146.580,Alpha,2384.24323,5.06015,85.50000,140.31093,153.92375
214,148.342,Alpha,2325.44945,4.65685,89.00000,147.45197,154.06852
215,149.277,Alpha,2385.88685,4.75873,87.50000,147.92908,154.18578
216,149.556,Alpha,2412.89114,4.65771,88.00000,153.52267,155.73291
217,151.303,Alpha,2166.88274,4.57862,89.50000,141.76647,154.83831
218,151.797,Alpha,2327.28404,4.63141,89.00000,149.02410,154.93730
219,152.750,Alpha,2169.48693,4.59861,90.50000,141.93215,155.11057
220,154.383,Alpha,2465.38556,4.97471,86.00000,148.72036,156.67606
221,154.871,Alpha,2328.81392,4.83553,88.00000,145.27087,156.65744
222,155.293,Alpha,2205.33757,4.72552,87.50000,140.13189,154.92956
223,157.356,Alpha,2406.64773,4.82211,85.50000,149.72618,156.84898
224,158.100,Alpha,2234.80180,4.64239,89.00000,141.52165,152.21360
225,158.114,Alpha,2017.65677,4.27140,91.00000,139.50836,152.06982
226,159.401,Alpha,2382.95326,4.73447,86.50000,151.40301,157.56159
227,160.077,Alpha,2254.64066,4.88654,87.50000,139.24053,155.23526
228,160.673,Alpha,2294.58352,4.61008,88.00000,150.99766,158.55218
229,160.942,Alpha,2400.42703,4.85039,89.00000,146.25054,153.86170
230,161.277,Alpha,2261.13563,4.68635,88.50000,142.72466,153.34814
231,161.563,Alpha,2175.66920,4.58230,91.00000,143.14211,155.67422
232,162.608,Alpha,2330.95840,4.96454,87.50000,140.26075,154.27910
233,163.117,Alpha,2149.68210,4.32021,87.00000,150.57192,158.27252
234,164.846,Alpha,2259.92995,4.66838,89.00000,144.93838,155.54481
235,164.884,Alpha,2116.75101,4.29948,91.00000,143.42081,151.11017
236,166.087,MidAir,2021.91069,4.26739,92.00000,140.26669,151.97188
237,167.273,Alpha,2289.62839,4.78878,90.50000,146.44500,158.71291
238,169.273,Alpha,2282.09586,4.59883,89.00000,146.43629,153.80912
239,169.483,Alpha,2135.87210,4.63041,90.00000,137.21450,152.53216
240,169.796,Alpha,2491.05322,5.18575,78.50000,144.35495,156.55384
241,171.127,Alpha,2221.21431,4.96505,87.50000,135.21968,155.10767
242,171.933,Alpha,2306.96698,4.69716,87.00000,144.69653,153.33235
243,172.112,Alpha,2340.13142,4.69319,86.50000,145.46165,152.11497
244,172.182,Alpha,2451.98723,4.87955,81.00000,150.73793,157.17539
245,172.417,Alpha,2204.68692,4.70049,89.50000,142.22811,156.41108
246,173.271,Alpha,2388.14667,4.63877,81.00000,153.01646,156.20085
247,173.299,MidAir,2151.33706,4.26275,91.00000,144.57545,149.50000
248,174.208,Alpha,1689.76361,3.41850,90.50000,150.36964,158.77659
249,174.844,Alpha,2203.58512,4.69918,88.00000,137.93437,151.42398
250,175.472,Alpha,2196.65253,4.43128,91.00000,146.99533,154.31810
251,176.497,Alpha,2377.01025,4.79525,82.50000,148.75509,156.90829
252,176.815,Alpha,2267.82009,4.49412,91.00000,146.87908,151.92432
253,179.201,Alpha,2223.26361,4.60957,89.00000,140.53387,150.74790
254,180.117,Alpha,2236.66330,4.84031,90.50000,143.16088,160.05036
255,185.427,Alpha,2232.73488,4.48364,88.50000,148.21474,155.07714
256,185.744,Alpha,2364.17552,4.67319,90.00000,148.62315,153.55210
257,185.858,Alpha,2369.06479,4.71571,87.00000,148.84274,154.87662
258,185.977,Alpha,2310.12468,4.89764,87.50000,140.44015,153.76962
259,186.258,Alpha,2304.11684,5.04884,89.50000,141.02900,159.04816
260,186.267,Alpha,2086.21188,4.28844,90.00000,141.20965,150.15273
261,186.800,Alpha,2412.60861,4.72827,85.50000,150.63454,154.76903
262,189.534,Alpha,2302.96733,4.56555,89.00000,147.57387,152.82255
263,189.703,Alpha,2262.05098,4.64246,88.00000,142.76972,152.03504
264,190.474,Alpha,2339.30874,4.48392,87.00000,149.25792,150.50001
265,191.579,Alpha,2139.37857,4.37173,92.00000,146.35889,155.13925
266,192.086,Alpha,2233.91720,4.60750,89.00000,145.53900,155.55587
267,192.094,Alpha,2319.85201,4.71829,90.50000,147.28861,155.59310
268,192.158,Alpha,2319.33044,4.67835,90.00000,151.79547,159.93424
269,192.369,Alpha,2266.39603,4.64607,91.50000,150.89063,160.92444
270,192.960,Alpha,2187.11195,4.53720,87.50000,141.78328,152.21925
271,193.215,Alpha,2249.28692,4.56737,90.00000,144.28375,152.30891
272,193.886,Alpha,1089.17002,2.14787,48.00000,110.79448,115.85638
273,194.231,Alpha,2328.77117,4.85304,89.00000,143.24981,154.61131
274,194.715,Alpha,2267.84876,4.61360,89.50000,147.90805,156.72367
275,195.940,Alpha,2284.15124,4.68936,91.00000,147.36824,157.21752
276,196.636,Alpha,2186.41045,4.68987,89.50000,137.45078,151.51288
277,196.848,Alpha,2389.47342,4.72787,89.00000,149.10411,154.30954
278,197.136,Alpha,2230.89641,4.78118,90.00000,141.32555,156.13787
279,197.842,Alpha,2422.43383,4.97702,90.50000,151.67484,162.23225
280,198.111,Alpha,2367.35192,4.62701,87.50000,152.47123,156.33119
281,198.774,Alpha,2283.68426,4.76258,89.50000,141.25994,152.17735
282,198.953,Alpha,2262.57278,4.44885,86.00000,146.25324,150.46536
283,200.961,Alpha,2096.96197,4.55292,91.00000,138.64588,154.17331
284,201.091,Alpha,2438.25067,5.09238,78.50000,141.45078,153.35772
285,201.443,Alpha,2146.94010,4.47035,91.00000,143.84252,154.71663
286,201.697,Alpha,2391.25159,4.79532,88.00000,148.62285,155.64115
287,202.822,Alpha,2193.35248,4.76190,88.50000,138.84210,155.10232
288,205.083,Alpha,2322.00264,4.93995,88.00000,138.66958,152.14208
289,205.193,Alpha,2420.37185,4.79936,87.50000,149.28278,154.78776
290,205.206,Alpha,2098.28087,4.52831,90.50000,138.30649,153.02578
291,205.922,Alpha,2266.14854,4.38604,78.50000,152.60409,155.34476
292,205.975,Alpha,2165.54929,4.64307,91.50000,140.26461,154.40408
293,205.997,Alpha,2428.73138,4.87892,88.50000,151.86757,159.62857
294,206.221,Alpha,2376.22303,4.84317,87.00000,149.60936,159.18332
295,207.361,Alpha,2722.92841,6.29139,88.00000,132.75387,155.93367
296,207.507,Alpha,2090.60230,4.15440,82.50000,149.84438,156.13245
297,207.808,Alpha,2334.78077,4.67512,86.50000,148.09356,154.89333
298,209.135,Alpha,2249.44153,4.73759,85.50000,137.97373,150.05915
299,209.532,Alpha,2246.88285,4.81410,86.50000,139.01544,153.60973
300,210.715,Alpha,2306.02947,4.53864,90.50000,150.55272,155.12098
301,210.878,Alpha,2468.77803,4.84374,89.00000,150.12929,154.26688
302,211.771,Alpha,2228.58584,4.59825,88.50000,143.77570,153.93305
303,212.750,Alpha,2235.56164,4.35842,89.50000,151.95272,155.33782
304,213.154,Alpha,2287.57929,4.71619,89.00000,144.41240,154.64810
305,214.009,Alpha,2239.63353,4.84208,88.00000,136.68381,151.78757
306,214.262,Alpha,2445.89537,4.88674,91.00000,149.18147,155.65333
307,214.815,Alpha,2217.96185,4.77422,89.50000,138.99168,153.71579
308,215.006,Alpha,2316.05611,4.70452,87.50000,146.83068,155.32194
309,215.347,Alpha,2315.02057,4.84422,89.00000,144.93463,157.29058
310,217.223,Alpha,2415.31175,4.87169,89.50000,149.03433,156.52182
311,217.693,Alpha,2308.86072,4.50778,90.50000,150.00124,153.44734
312,218.098,Alpha,2221.51147,4.35227,90.00000,146.77225,150.42737
313,218.363,Alpha,2345.22627,4.88026,89.50000,147.64643,159.54177
314,219.105,Alpha,2308.58022,4.61456,88.00000,146.17337,152.46358
315,219.268,Alpha,2387.84827,4.95577,90.50000,144.81015,155.69928
316,219.363,MidAir,2165.48620,4.12976,91.00000,148.57317,149.17063
317,220.214,Alpha,2288.57614,4.69708,88.50000,147.57825,157.72904
318,220.245,Alpha,2223.19190,4.57541,87.50000,142.33358,151.82772
319,221.676,Alpha,2112.75687,4.55172,91.50000,138.43297,152.74943
320,222.574,Alpha,2203.24584,4.70345,88.50000,137.49191,150.97964
321,223.771,Alpha,2185.01532,4.57703,89.00000,140.55053,152.13353
322,224.608,Alpha,2843.92706,5.90178,85.00000,151.03508,163.61316
323,226.185,Alpha,2168.31251,4.71814,91.00000,140.08754,156.44478
324,226.702,Alpha,2139.50301,4.43968,92.00000,143.46745,153.73103
325,227.203,Alpha,2470.38447,4.93909,87.00000,150.04023,156.78394
326,231.178,Alpha,2106.47340,4.83245,89.50000,135.66623,159.08328
327,233.019,Sidewall,2467.25729,5.33857,89.00000,144.03529,160.67170
328,233.113,Alpha,2122.58344,4.32487,93.00000,147.55703,155.79173
329,233.903,Alpha,2321.14533,4.80188,85.00000,143.07970,153.80746
330,234.207,Alpha,2399.26135,4.80656,87.50000,146.96913,153.80805
331,234.437,Alpha,2163.51550,4.77675,92.00000,138.97773,156.84160
332,234.497,Alpha,2200.67333,4.85860,86.00000,135.58516,153.57607
333,234.877,Alpha,2260.30332,4.57185,87.50000,144.82407,152.45148
334,235.074,Alpha,2526.11053,5.22913,88.50000,148.99657,160.26740
335,235.714,Alpha,2352.98111,4.58894,86.00000,149.00082,152.41387
336,236.523,Alpha,2505.72261,4.97551,86.00000,149.60862,155.51873
337,238.544,Alpha,2331.90489,4.81516,87.50000,144.15331,154.53935
338,239.936,Alpha,2355.77321,4.74568,89.00000,148.06151,155.43336
339,240.107,Alpha,2177.71878,4.46320,94.50000,148.38701,157.33628
340,241.275,Alpha,2262.50508,4.55796,85.50000,145.65718,153.11898
341,243.480,Alpha,2258.01416,4.77519,88.50000,139.77378,152.44523
342,243.536,Alpha,2423.31071,4.88323,88.50000,149.39035,157.17000
343,243.986,Alpha,2313.10495,4.58775,89.50000,148.61486,154.09206
344,244.460,Alpha,2358.99553,4.80108,89.00000,145.78740,154.28938
345,244.633,Alpha,2048.87573,3.89383,86.00000,151.54086,151.77482
346,245.111,Alpha,2455.68936,4.84074,86.00000,150.45314,155.37140
347,245.948,Alpha,2280.58261,4.38149,90.00000,153.92066,155.53033
348,246.166,Alpha,2180.31110,4.42927,90.50000,143.78926,151.63586
349,246.955,Alpha,2487.47147,5.14858,82.50000,148.95690,160.85678
350,247.760,Alpha,2474.89628,4.95407,87.00000,151.76101,158.95123
351,247.801,Alpha,2398.60573,4.79754,89.00000,149.14838,155.81383
352,248.404,Alpha,2304.61787,4.52622,89.50000,153.53103,158.04996
353,248.873,Alpha,2411.55676,4.71564,86.00000,149.87016,153.68072
354,249.040,Alpha,2216.51440,4.67422,89.50000,140.69150,153.25390
355,249.263,Alpha,2418.63785,4.88370,86.00000,148.97902,157.14206
356,249.858,Alpha,2132.75934,4.30954,93.00000,147.28176,154.60855
357,252.223,Alpha,2147.12645,4.21779,88.50000,144.65965,148.66576
358,252.578,Alpha,2518.57904,4.93815,85.50000,151.33086,155.62335
359,252.929,Alpha,2273.19886,4.94676,91.00000,138.30886,154.07115
360,253.047,Alpha,2217.41413,4.52479,87.50000,145.65484,154.64689
361,253.247,Alpha,2272.04038,4.73312,88.00000,143.38259,154.92190
362,253.439,Alpha,2030.51454,3.85454,85.50000,152.50973,152.59857
