# File Format Version = 2
# File Timestamp = 1/11/2018 1:24:25 PM
# CounterMeasure Version = 1.1.39.30507
# AAE Version = 2.0.16
# Computer Name = UL-1113
# Buffer File Name = C:\Users\UltraLo\AppData\Roaming\XIA LLC\CounterMeasure\Buffers\2018-01-11-125400.84.buf
# Measurement ID = 63
# Data Type = analysis results
# ROI Active = False
# Counter ID = 6577183
# Last Calibration = 7/3/2017 7:00:00 AM
# Event ID,Trigger time (s),Event class,Anode amplitude (ADC),Anode energy (MeV),Anode t0 (microseconds),Anode tS (microseconds),Anode tR (microseconds)

29,16.951,MidAir,2217.58100,4.84627,92.02938,133.67406,148.60594
30,17.355,Alpha,2131.36183,4.95562,92.66773,130.70679,152.87892
31,17.704,MidAir,2125.99081,4.85917,90.83797,127.77345,146.80468
32,19.281,Alpha,2226.54472,5.20026,86.00000,127.73085,150.54737
33,19.406,Alpha,2476.20514,5.60027,85.00000,132.11575,152.44337
34,19.784,MidAir,2298.73212,4.98312,88.50000,133.29651,147.61624
35,19.932,Alpha,2314.11820,5.07762,89.00000,133.29137,149.23799
36,20.316,Alpha,2451.52048,5.22395,89.00000,138.11363,151.65974
37,21.181,Alpha,2373.14091,5.19395,89.00000,136.57122,153.35057
38,21.802,MidAir,2212.62126,4.87809,87.50000,129.61220,145.16104
39,23.710,MidAir,2157.62909,4.73974,91.50000,134.84092,150.94904
40,24.109,Alpha,2360.61818,5.22685,91.11296,134.28823,151.62533
41,24.253,MidAir,2297.42623,4.81154,91.00000,136.50695,146.95238
42,25.051,Alpha,2233.18636,5.07564,87.00000,129.68899,149.40860
43,25.202,MidAir,2324.88126,4.88548,91.43824,139.19219,150.72507
44,25.806,MidAir,2203.33956,4.90030,91.00000,132.25913,149.09881
45,26.040,Alpha,2301.92894,4.55698,83.50000,142.90120,147.82926
46,26.157,Alpha,2283.03591,5.05500,91.00000,134.29077,151.57379
47,27.351,MidAir,2320.04939,4.93053,92.00000,137.48986,149.56914
48,27.907,MidAir,2225.55930,4.86326,91.79471,133.73618,148.76205
49,30.231,Alpha,2461.91367,5.06668,88.00000,139.01194,148.13859
50,31.303,MidAir,2090.00857,4.57930,90.00000,130.63509,145.25031
51,32.328,MidAir,2190.94933,4.66724,87.50000,134.55552,147.29659
52,33.317,MidAir,2388.28122,4.87293,90.50000,141.73393,149.94346
53,34.295,MidAir,2300.24038,4.81295,89.50000,134.25592,144.42641
54,34.477,MidAir,2198.12694,4.85268,90.00000,130.60266,145.99309
55,34.551,MidAir,2341.12655,4.59964,89.50000,142.82455,146.64320
56,35.583,MidAir,2173.70784,5.16554,89.50000,125.25672,148.55333
57,36.358,MidAir,2181.86390,4.77911,91.00000,131.17358,145.79849
58,39.920,MidAir,2122.26947,4.44289,93.10331,137.25572,147.45739
59,41.347,MidAir,2136.47242,4.72675,91.50000,130.86377,146.44575
60,41.928,Alpha,1845.54316,4.11227,89.65642,134.74925,153.82649
61,42.894,MidAir,2237.70654,4.86864,88.00000,131.74321,146.14645
62,43.362,Alpha,2362.52702,5.22667,87.00000,133.04607,150.37227
63,43.416,Alpha,2378.30041,5.32649,89.00000,135.52203,155.75678
64,43.578,Round,1111.55633,2.99013,77.00000,106.47961,146.92428
65,44.135,Alpha,2245.18422,4.88597,89.50000,135.12867,150.55126
66,45.646,MidAir,2169.36365,4.82208,91.50000,133.86971,151.32009
67,45.673,MidAir,2301.19500,4.81344,89.50000,135.83677,146.29475
68,46.611,MidAir,2256.78198,4.64179,90.00000,136.83088,145.29198
69,46.644,Alpha,2259.42377,5.30585,91.14428,130.36252,154.84910
70,49.093,Alpha,1845.20025,3.93417,86.50000,136.94464,150.84142
71,49.603,MidAir,3443.42661,8.15035,91.00000,126.93430,147.81628
72,50.087,Round,1694.46162,4.20539,88.00000,126.10073,159.11291
73,51.314,MidAir,2191.38139,4.77533,89.50000,133.09832,147.69682
74,51.853,Alpha,2402.08874,5.16820,88.50000,136.89331,151.34748
75,52.027,MidAir,2266.43021,4.94206,90.50000,134.60787,149.88793
76,52.688,Alpha,2277.14632,5.39944,90.50000,128.06097,152.83574
77,53.402,MidAir,2166.70536,4.98057,89.50000,128.52066,148.81305
78,53.801,MidAir,2239.08679,4.93511,89.50000,131.76927,147.45483
79,54.090,MidAir,2045.80199,4.83030,91.50000,127.17651,150.11716
80,54.422,MidAir,1122.63488,2.23045,84.42110,137.25004,142.50000
81,54.917,MidAir,2068.73468,4.40074,89.50000,132.11783,143.68990
82,55.228,MidAir,2281.76442,4.66937,89.50000,136.88640,144.91024
83,56.012,Alpha,2329.29363,5.27871,89.50000,131.19942,150.42010
84,56.866,MidAir,2372.02600,4.95943,90.50000,138.41523,148.81894
85,58.326,MidAir,2258.94100,4.71857,89.50000,135.82595,146.09223
86,59.239,MidAir,2288.42926,4.99323,92.00000,134.87484,149.82230
87,59.378,Alpha,1478.21522,3.22040,87.06080,135.74932,152.72241
88,59.431,MidAir,2213.57930,4.86607,89.50000,130.59003,145.62815
89,60.171,Alpha,2247.58899,4.91975,90.00000,135.47543,151.34952
90,61.501,MidAir,2043.98760,4.66922,90.00000,128.88025,147.83415
91,62.237,MidAir,2176.29597,4.84995,89.50000,131.51482,148.76654
92,62.992,MidAir,2214.98725,5.01802,89.00000,129.45263,148.35835
93,63.810,MidAir,2359.43764,5.08385,91.50000,136.09923,149.74126
94,64.933,MidAir,2146.47058,4.63556,89.00000,131.65181,145.12105
95,65.158,Alpha,2341.02802,4.91758,88.50000,138.52785,150.09434
96,66.019,MidAir,2286.72429,4.74593,90.50000,136.35804,145.60717
97,66.837,Alpha,2365.47693,4.88511,89.00000,141.21170,151.10455
98,67.996,MidAir,2244.01012,4.90717,89.50000,132.52947,147.61546
99,68.086,MidAir,2393.72699,5.07231,91.00000,137.70903,150.07632
100,68.411,Alpha,2462.78218,5.41013,88.50000,134.98791,151.82126
101,68.497,MidAir,2294.33050,4.76228,92.42818,138.04933,147.53680
102,68.601,Alpha,2277.04067,4.94699,87.50000,133.32171,148.11570
103,68.731,Alpha,2340.60373,5.08161,89.00000,135.83272,151.16349
104,70.387,Alpha,2285.35968,5.02339,89.50000,134.65703,151.04362
105,70.615,Alpha,2432.93377,5.21835,81.50000,134.58265,148.42117
106,71.034,MidAir,2066.04522,4.54345,90.91172,129.94331,144.72998
107,71.499,MidAir,2408.84690,5.10059,91.88008,138.48976,150.74659
108,71.847,Alpha,2361.01700,5.13970,90.00000,137.78595,153.59564
109,72.636,MidAir,2232.59308,4.95893,91.50000,132.70435,149.64416
110,73.251,Alpha,2315.95648,5.26505,90.00000,130.53168,150.04593
111,73.753,SlowHigh,3900.21265,8.99818,88.52937,158.89081,197.70334
112,73.814,MidAir,2429.15132,4.84650,89.50000,142.44756,148.08584
113,73.924,Alpha,2189.94454,4.98400,91.50000,133.94937,154.71273
114,75.123,MidAir,2200.24131,4.65227,90.00000,133.82012,145.01667
115,76.296,MidAir,2266.63644,4.68930,90.50000,136.89310,145.98583
116,79.421,Alpha,2191.58666,5.25045,90.50000,126.77239,152.08094
117,80.174,Alpha,2326.07245,5.06831,78.50000,132.71518,147.90532
118,80.788,Round,1850.74515,4.44387,86.00000,129.02828,158.79249
119,80.895,MidAir,2281.41456,4.70100,89.00000,137.11608,145.94334
120,81.229,MidAir,2057.22157,4.71936,92.50000,128.86017,147.99264
121,83.777,MidAir,2231.81560,4.89938,91.50000,131.47211,146.22699
122,84.481,MidAir,2204.50282,4.76152,87.00000,131.76086,145.32382
123,84.923,Alpha,2137.87185,4.62440,90.50000,137.38754,152.44172
124,85.076,MidAir,2186.27247,4.68566,86.00000,132.16551,144.86008
125,85.225,MidAir,2026.02778,4.24381,91.84743,134.32143,144.20132
126,85.394,MidAir,2137.75309,4.95110,91.00000,126.91833,146.81915
127,85.864,Alpha,2534.63823,5.32858,89.00000,138.79326,150.54513
128,86.010,Alpha,2410.20600,5.13827,92.00000,139.43585,152.80619
129,87.218,MidAir,2314.57453,4.64913,90.00000,141.63794,147.99956
130,87.926,MidAir,2303.88024,4.95555,90.50000,134.89083,148.38939
131,88.107,MidAir,2145.36722,4.74696,92.00000,132.73596,148.75218
132,88.312,MidAir,2229.83677,4.80423,90.00000,133.25389,146.25718
133,88.477,MidAir,2195.32649,4.49167,91.50000,135.50633,142.98510
134,88.742,Alpha,2473.52400,5.26046,80.50000,136.42305,149.54188
135,88.891,Alpha,2344.70273,5.03678,83.50000,135.00208,148.90935
136,89.178,MidAir,2283.01973,4.88916,91.44950,134.16303,146.80456
137,90.747,MidAir,2108.20691,4.61582,89.50000,132.36029,147.48099
138,91.245,MidAir,2205.76134,4.88441,90.50000,131.41233,147.28343
139,91.619,Alpha,1702.82745,3.24947,76.00000,142.73091,143.45268
140,92.045,MidAir,2086.97816,4.16725,91.00000,143.11041,148.77843
141,93.307,Alpha,2344.82340,4.92635,87.00000,139.52010,151.60770
142,95.889,MidAir,2144.47764,4.63695,93.50000,135.75504,149.26614
143,96.999,Alpha,2520.11797,5.10124,83.00000,142.69153,150.38011
144,97.044,Alpha,2330.12102,5.25117,90.00000,133.21241,152.80471
145,97.749,MidAir,2292.24601,5.00673,90.00000,134.16670,149.50000
146,97.790,MidAir,2286.14603,4.76662,91.50000,138.15966,148.34846
147,98.033,Sidewall,0.00000,3.37031,,,
148,100.763,MidAir,2244.94431,4.74660,90.00000,134.05086,145.26861
149,100.848,MidAir,2096.71468,4.55143,93.29737,132.46346,145.67335
150,101.355,MidAir,2211.55559,4.87017,92.00000,134.42390,150.43680
151,103.153,MidAir,2370.91474,5.04777,91.50000,137.96242,150.74811
152,103.505,MidAir,2119.78797,4.66648,92.50000,132.90602,148.29781
153,104.032,Sidewall,0.00000,1.31702,,,
154,104.505,MidAir,2240.22896,4.97087,91.00000,131.92329,148.63920
155,105.890,Alpha,2300.26483,5.02740,90.00000,134.54634,150.24217
156,107.034,Alpha,2371.52243,5.23029,90.00000,133.78737,150.17036
157,107.038,MidAir,2228.63483,5.18072,89.50000,127.60590,149.29486
158,109.166,Alpha,2305.50806,5.20309,90.00000,131.57121,150.45339
159,109.669,MidAir,2176.12456,4.89150,92.50000,131.52500,149.05655
160,109.787,MidAir,1165.34455,2.51919,86.21903,130.42941,144.77146
161,110.727,MidAir,2292.46899,4.72338,88.00000,138.16713,147.21228
162,111.550,MidAir,2182.41142,4.47473,91.26245,135.86143,143.70671
163,112.999,Alpha,2397.09084,4.96111,84.00000,138.40809,148.28699
164,113.120,MidAir,2294.10497,4.86464,89.00000,136.32146,148.54561
165,114.623,MidAir,2306.54931,5.20530,90.00000,129.78893,147.73200
166,114.863,Alpha,2295.12346,5.09260,91.50000,134.76848,152.24102
167,114.867,MidAir,3333.48623,8.00545,90.00000,124.19175,146.25850
168,115.195,MidAir,2170.98834,4.73124,92.37631,134.02070,148.58240
169,115.484,Alpha,2386.98527,5.06318,89.50000,138.89812,151.89401
170,116.315,MidAir,2180.51018,4.86528,91.50000,129.70942,145.96957
171,117.415,MidAir,2022.64036,4.95654,88.50000,121.93723,148.13424
172,119.171,Alpha,2314.65635,5.01370,90.30082,135.75472,150.78006
173,119.724,Alpha,2227.27225,4.48728,80.50000,140.35292,147.26809
174,120.083,MidAir,1991.00855,4.65822,92.00000,126.81029,147.94730
175,120.258,MidAir,2255.88820,4.93145,89.50000,131.60656,146.59307
176,120.544,Alpha,2277.22961,5.05831,89.50000,134.94515,153.25696
177,120.973,Alpha,2349.84811,5.00224,90.00000,137.17269,150.27232
178,121.114,MidAir,2320.90687,4.91405,90.50000,136.04322,147.66620
179,122.409,MidAir,2180.37858,4.97326,91.00000,130.28737,149.84378
180,123.849,MidAir,2081.93541,4.67570,89.50000,128.18765,145.19033
181,124.063,Alpha,2342.67336,5.09517,89.50000,136.49632,152.37032
182,124.179,Alpha,2460.28830,4.96010,85.00000,140.41652,147.25690
183,125.216,MidAir,2193.97150,4.65808,89.50000,133.42487,144.85587
184,126.387,MidAir,2105.35126,4.80289,91.00000,127.78689,146.07549
185,126.615,MidAir,2181.54152,5.05527,89.50000,126.40003,146.51055
186,128.989,Alpha,2233.87237,5.14764,83.00000,126.88892,147.22734
187,129.574,MidAir,2253.37881,4.61868,88.00000,138.59170,147.11807
188,133.355,MidAir,2303.09448,4.93200,92.00000,135.61032,148.21000
189,133.811,MidAir,2198.71629,4.58937,88.50000,135.11620,144.93652
190,134.117,Alpha,2466.34611,5.26999,91.50000,138.79406,152.31792
191,134.686,Alpha,2248.44457,5.12559,80.50000,130.67444,152.07946
192,135.282,Alpha,2532.03441,5.71623,83.50000,136.01178,157.53689
193,135.511,Alpha,1974.71661,4.27641,91.81951,137.76671,152.92312
194,136.419,MidAir,1754.34407,3.53575,88.81148,138.59346,145.22305
195,136.742,Alpha,2255.28023,4.70330,89.50000,140.59524,151.41194
196,137.972,Alpha,2280.82525,4.82906,88.00000,137.22395,149.83250
197,138.653,Alpha,2423.76440,5.19399,89.50000,138.84496,153.02246
198,140.515,MidAir,2092.36576,4.78363,90.50000,126.73557,144.84980
199,141.027,MidAir,2331.25245,4.81675,88.00000,136.59669,145.63514
200,141.183,Alpha,2275.29412,4.92912,80.50000,132.00128,146.27781
201,143.061,MidAir,2166.14357,4.70034,90.50000,131.09163,144.37731
202,143.262,MidAir,2115.78333,4.75210,90.00000,130.38164,148.16740
203,143.541,MidAir,2155.53915,4.63350,90.50000,134.25924,147.43167
204,143.558,Alpha,2426.69841,5.15476,86.00000,136.31759,148.88283
205,143.754,MidAir,2237.02407,4.58893,91.00000,140.37646,149.06087
206,145.851,Sidewall,0.00000,3.44107,,,
207,146.453,MidAir,3276.37552,7.92384,92.00000,123.43585,145.28812
208,146.764,MidAir,2186.39371,4.57152,92.00000,136.07956,146.09462
209,146.801,Alpha,2412.13441,5.01052,89.50000,139.46383,149.75829
210,147.450,Alpha,2289.62440,5.00839,91.00000,136.19690,152.05485
211,147.861,Alpha,2387.16683,5.19873,81.00000,134.42110,150.26614
212,148.680,Alpha,2495.89353,5.42591,85.00000,137.38589,153.65106
213,151.306,MidAir,2274.98306,4.60208,88.00000,140.60727,147.92758
214,151.908,MidAir,2368.23162,4.77459,89.00000,139.71819,146.20498
215,151.926,MidAir,2214.18532,4.82791,90.00000,130.94872,144.73840
216,152.382,MidAir,2308.64996,4.55648,89.00000,140.77137,144.97185
217,153.081,MidAir,2294.89041,4.95429,92.00000,136.23646,150.16853
218,153.376,Alpha,2375.74884,4.76426,84.00000,140.73984,146.82063
219,153.817,Alpha,2077.04188,4.33455,88.00000,138.82395,150.07671
220,155.146,MidAir,2234.69180,5.01435,91.00000,131.09603,148.88386
221,157.751,MidAir,2124.14364,4.80821,92.50000,129.80761,147.55791
222,158.062,MidAir,2194.84437,4.92941,91.50000,130.80626,148.23912
223,158.147,Alpha,2275.59404,5.20394,89.50000,133.01784,154.87469
224,158.943,MidAir,2316.23683,4.84972,90.00000,137.01269,147.62014
225,159.394,MidAir,2141.98250,4.73439,90.96222,131.88398,148.07396
226,160.234,MidAir,2295.01699,4.91674,90.50000,135.94099,149.30267
227,161.296,MidAir,2072.72657,5.02733,92.00000,124.15229,148.84531
228,161.413,MidAir,2156.94974,4.77697,91.94834,131.78665,147.81393
229,162.832,MidAir,2174.48085,4.97497,92.00000,129.80247,149.23426
230,162.981,MidAir,2208.52334,4.67908,90.00000,133.74318,144.94126
231,164.414,MidAir,1923.69008,4.66183,92.50000,123.21989,146.73823
232,164.990,MidAir,2051.19854,4.79935,91.78348,126.31790,147.34784
233,165.217,MidAir,2315.74016,4.73670,90.00000,139.92879,148.18215
234,165.847,MidAir,2128.86694,4.91782,90.50000,127.62237,147.79365
235,166.049,MidAir,2135.67640,4.33987,93.00000,136.83242,143.45504
236,166.157,MidAir,2131.89285,4.82667,90.33270,128.39794,146.66126
237,166.569,MidAir,2282.24969,4.82727,91.38658,136.29196,147.96109
238,166.617,MidAir,2215.76871,4.77144,92.00000,135.92180,149.53298
239,166.697,Alpha,2366.08579,5.16560,90.50000,135.55388,151.24956
240,167.604,MidAir,2248.12875,5.00642,91.00000,132.30635,149.25691
241,167.610,MidAir,2304.10594,5.13975,91.92632,132.67331,150.06826
242,169.040,Alpha,2421.78578,5.41212,84.50000,133.08280,152.09878
243,169.786,MidAir,2153.92281,4.37371,91.78381,138.84138,145.97058
244,170.365,MidAir,2271.27005,5.07699,90.50000,130.81327,147.70425
245,170.514,MidAir,2016.83183,4.83881,92.50000,125.87328,149.81757
246,170.531,Round,728.82871,1.69830,84.66930,113.22359,130.12361
247,171.106,MidAir,2169.90972,4.78519,92.50000,132.81115,148.31719
248,173.609,Alpha,2337.75375,5.10471,90.50000,135.53027,151.21389
249,173.875,MidAir,2221.32121,4.41592,89.00000,141.81537,147.08042
250,174.183,MidAir,2162.64361,4.86147,90.00000,131.62496,149.90906
251,174.531,MidAir,2183.70369,4.55811,92.36829,136.59422,146.45836
252,175.012,MidAir,2174.36215,4.60069,88.50000,133.01940,144.22680
253,176.017,MidAir,2256.59629,4.63122,91.74536,139.15189,147.60617
254,176.171,Alpha,2354.42985,4.83764,79.00000,138.49382,147.52267
255,176.415,Alpha,2181.72576,5.20973,89.00000,125.27012,149.78266
256,179.167,MidAir,2278.41867,4.92715,87.00000,132.16830,145.91936
257,179.270,MidAir,2005.95704,4.95325,92.85471,122.90583,148.86936
258,179.457,MidAir,2363.77318,5.08202,92.00000,136.91762,150.57215
259,179.575,MidAir,2161.30869,4.71732,90.50000,132.56387,147.19551
260,180.664,MidAir,2139.50699,4.87160,90.50000,128.11844,146.80278
261,180.843,Alpha,2213.41412,5.11957,87.50000,127.74174,148.57497
262,181.634,Alpha,2025.22556,4.85642,88.50000,124.36984,148.79078
263,182.616,Alpha,2236.56106,4.88782,83.50000,130.79605,145.62210
264,183.813,MidAir,2273.39457,4.69973,89.50000,137.28430,146.52129
265,184.463,MidAir,2245.25075,4.82891,90.00000,132.69826,145.54795
266,185.106,Alpha,2118.77260,4.82112,89.00000,130.09185,149.67826
267,185.507,MidAir,2035.19075,4.37348,91.00000,131.42249,143.76562
268,186.328,Alpha,2171.60634,4.95125,83.50000,128.39403,148.14837
269,186.442,Alpha,2472.44972,5.08536,83.00000,139.17349,148.34624
270,186.459,MidAir,2164.75278,4.83106,89.50000,129.58270,146.17284
271,186.593,MidAir,2331.71936,4.99680,91.00000,135.63309,148.87657
272,187.711,Alpha,2280.01845,5.26202,88.50000,129.14769,150.73883
273,188.139,MidAir,2152.07749,4.87022,91.00000,131.16061,150.06465
274,188.638,Alpha,2377.83260,5.16451,88.50000,135.40147,150.94586
275,188.641,MidAir,2141.56273,4.60791,90.50000,132.41824,145.21834
276,190.574,Sidewall,3841.94116,7.30419,89.00000,151.26070,151.49015
277,190.771,Alpha,2263.92514,5.25977,90.50000,131.54519,154.59138
278,190.926,MidAir,2158.64885,4.81597,92.30697,132.94647,150.31585
279,190.977,Alpha,2376.14286,4.92282,81.00000,136.15722,145.65606
280,191.644,Alpha,2386.36271,5.05410,88.50000,139.50749,152.43645
281,192.370,MidAir,2337.39794,5.01138,90.50000,134.36097,147.22680
282,192.910,MidAir,2231.47599,4.71808,91.00000,138.06285,150.18564
283,193.582,Alpha,2268.46517,4.79148,91.50000,139.88554,152.16541
284,194.013,MidAir,2283.62130,4.78746,90.00000,136.48554,147.31797
285,194.262,MidAir,2103.08731,4.83742,91.50000,129.69848,149.92069
286,194.603,MidAir,2150.49276,4.72163,88.00000,130.07254,145.07473
287,195.468,MidAir,2134.89967,4.71309,91.50000,131.41863,146.79822
288,196.973,MidAir,2069.76212,4.55676,91.00000,131.18638,146.33912
289,197.288,MidAir,2122.39904,4.65712,90.00000,131.54428,146.82557
290,199.231,MidAir,2054.22510,4.75582,93.73990,131.51544,152.87713
291,199.970,MidAir,848.07860,1.75300,75.69721,118.85559,127.35398
292,201.529,MidAir,2229.50548,4.82708,92.00000,135.24864,149.05301
293,201.621,MidAir,2068.84131,4.81961,90.00000,126.24264,147.26534
294,201.735,MidAir,2135.18830,4.59198,89.00000,132.88024,146.16768
295,201.955,MidAir,2207.18712,5.17803,89.94230,126.78154,149.62692
296,202.124,Alpha,2233.27103,5.20976,88.50000,128.34592,151.25754
297,202.139,MidAir,2218.31204,4.80638,91.54189,134.06516,148.15936
298,202.564,MidAir,2052.81913,4.47403,91.50000,132.30460,146.12566
299,203.526,MidAir,2144.96895,4.88482,93.50000,130.69792,149.22874
300,204.128,MidAir,2148.01290,4.67403,89.50000,130.66820,144.79384
301,205.671,Alpha,2283.85794,5.08186,90.50000,133.86660,151.61815
302,205.693,MidAir,2094.18564,4.49192,87.00000,131.82985,144.28843
303,206.022,MidAir,2221.43455,4.78895,88.50000,131.19153,144.42733
304,206.689,Alpha,2213.56372,4.94599,91.00000,135.31471,154.36795
305,207.177,MidAir,2242.55560,4.79409,90.50000,133.86132,146.33115
306,208.374,MidAir,2186.57810,4.67132,90.50000,131.97879,143.72660
307,209.721,MidAir,2231.69995,4.91622,90.50000,132.56372,148.43290
308,209.811,Alpha,2400.75009,4.98580,86.00000,138.56726,148.74440
309,210.426,MidAir,2201.83874,4.73065,89.00000,130.95463,143.43437
310,211.302,Alpha,2285.33915,4.85282,92.00000,139.95231,152.78468
311,211.542,MidAir,2132.55061,4.61031,92.35131,135.99553,150.16148
312,212.028,MidAir,2247.62199,4.71633,90.50000,136.02031,146.65738
313,213.780,MidAir,2220.36702,4.72799,90.00000,134.87114,147.21150
314,213.941,MidAir,2016.58964,4.75224,92.00000,125.56597,146.83010
315,214.015,Alpha,2264.90534,5.16765,88.00000,132.18365,153.81983
316,214.365,Alpha,2406.18246,5.05443,89.00000,138.48273,150.08806
317,214.857,Alpha,2253.64530,4.99556,88.00000,131.36922,148.42997
318,215.051,Alpha,2411.33057,5.21876,88.00000,135.67484,150.70226
319,216.712,Alpha,2435.82472,4.89751,85.50000,140.66462,147.23652
320,218.270,MidAir,2431.33072,4.94789,89.00000,139.61174,147.42834
321,219.417,Alpha,2260.79529,5.16409,89.50000,132.61429,154.28502
322,220.131,Round,1571.50864,4.14283,87.50000,110.63105,137.21253
323,220.321,MidAir,2126.32701,4.30453,90.50000,140.69314,147.85316
324,221.475,MidAir,2021.49047,4.24561,88.00000,133.04146,143.45226
325,222.215,Alpha,2360.60096,5.16678,89.50000,139.10085,156.65964
326,222.236,Alpha,2195.02646,4.98835,90.00000,131.46432,151.57291
327,222.327,Alpha,2410.94957,5.33161,81.50000,133.93339,151.81979
328,222.950,MidAir,2374.57917,5.28940,90.00000,131.87149,149.37771
329,223.153,Sidewall,0.00000,0.96586,,,
330,223.221,MidAir,2289.14848,4.66639,91.54652,137.97301,145.45633
331,223.248,MidAir,2076.23087,4.21628,90.87199,142.47128,150.29852
332,223.426,Alpha,2278.59071,5.07972,85.50000,132.30048,150.63856
333,224.566,MidAir,2065.83682,4.55643,91.00000,131.39215,147.04366
334,224.827,MidAir,2221.37440,5.01861,89.50000,130.52139,149.03994
335,226.529,MidAir,2198.10651,5.10213,89.50000,127.27557,148.33554
336,227.027,MidAir,2180.79528,4.40673,92.41206,139.63225,146.21994
337,227.928,Alpha,1077.59218,2.19056,67.00000,121.43608,129.78385
338,228.030,MidAir,2091.39300,4.78342,91.50000,129.65138,149.18050
339,228.066,MidAir,2224.71017,4.97996,90.50000,130.87391,148.56805
340,229.526,Alpha,2360.70538,5.02888,89.50000,137.08160,150.18225
341,231.665,MidAir,2153.32791,4.78537,90.50000,132.76766,149.76968
342,233.355,MidAir,2387.27543,5.07939,92.50000,137.54039,149.85372
343,234.372,MidAir,2161.08450,4.71535,91.00000,134.01439,148.66565
344,234.481,MidAir,2334.66533,4.97388,90.50000,136.07841,148.74574
345,235.081,Alpha,2365.28211,5.31131,90.00000,134.23980,153.67509
346,235.134,Alpha,2357.52337,4.98797,91.00000,139.18400,151.65965
347,235.373,MidAir,1987.95082,4.56116,91.50000,128.47253,147.84639
348,236.808,Alpha,2475.55891,5.16269,90.50000,140.07098,150.85994
349,237.300,MidAir,2109.06848,4.40372,91.37500,134.98147,144.74537
350,237.429,MidAir,2258.97740,4.91142,91.00000,133.90663,148.44954
351,238.227,MidAir,3274.93802,7.93561,91.00000,122.51798,144.16102
352,239.658,Alpha,2489.30411,5.08106,85.50000,140.59879,148.93699
353,240.128,MidAir,2208.04878,5.02418,88.50000,128.92843,148.44453
354,240.196,MidAir,2183.16300,4.75643,90.50000,132.08325,146.37724
355,240.540,MidAir,2123.72921,4.49725,89.50000,133.44440,144.87056
356,243.914,Alpha,2277.09089,5.04991,82.00000,132.93250,150.97397
357,244.593,MidAir,2141.49367,4.99551,87.50000,125.77725,147.19621
358,245.745,MidAir,2265.91775,4.60858,89.92580,140.79473,148.70583
359,245.997,Alpha,2421.55440,5.22633,88.50000,136.44258,151.29746
360,247.250,MidAir,2279.29026,4.66446,87.50000,137.92884,146.22462
361,247.889,MidAir,2239.95812,4.68994,90.00000,135.61363,146.14089
362,248.115,Alpha,2120.73971,4.52943,91.00000,138.37013,151.97250
363,248.753,MidAir,2181.61683,4.83371,88.00000,129.50336,145.47970
364,249.900,MidAir,2013.63967,4.46348,91.27439,130.19597,145.96931
